Dispatch_ID,Assignment_ID,Quantity_Dispatched,Dispatch_Date,Vehicle_ID,Operator_ID,Delivery_Status,Is_Damaged,Delay_Reason
185::RACK-7::4321,ZONE-4::RACK-7::185::GJ15X4723,23,2025-07-06 00:00:00,GJ15X4723,OP202,Delayed,0,
789::RACK-4::4322,ZONE-1::RACK-4::789::GJ18X6865,20,2025-07-05 00:00:00,GJ18X6865,OP130,Failed,1,Depot Overflow
285::RACK-7::4323,ZONE-4::RACK-7::285::GJ21X7971,23,2025-07-07 00:00:00,GJ21X7971,OP734,Delivered,0,
795::RACK-7::4324,ZONE-4::RACK-7::795::GJ13X8172,39,2025-07-04 00:00:00,GJ13X8172,OP485,In Transit,0,
285::RACK-7::4325,ZONE-4::RACK-7::285::GJ22X4867,41,2025-07-07 00:00:00,GJ22X4867,OP477,Delivered,0,
795::RACK-8::4326,ZONE-4::RACK-8::795::GJ30X4471,39,2025-07-06 00:00:00,GJ30X4471,OP923,Failed,0,
434::RACK-8::4327,ZONE-4::RACK-8::434::GJ08X2500,42,2025-07-04 00:00:00,GJ08X2500,OP566,In Transit,0,
795::RACK-8::4328,ZONE-4::RACK-8::795::GJ24X9408,30,2025-07-07 00:00:00,GJ24X9408,OP804,Failed,0,
285::RACK-8::4329,ZONE-4::RACK-8::285::GJ28X7704,46,2025-07-06 00:00:00,GJ28X7704,OP260,Delivered,0,
285::RACK-9::4330,ZONE-4::RACK-9::285::GJ23X5465,18,2025-07-04 00:00:00,GJ23X5465,OP566,Delayed,0,
295::RACK-5::4331,ZONE-1::RACK-5::295::GJ16X6108,34,2025-07-04 00:00:00,GJ16X6108,OP418,Failed,0,
789::RACK-5::4332,ZONE-1::RACK-5::789::GJ08X1229,18,2025-07-04 00:00:00,GJ08X1229,OP570,Failed,0,
384::RACK-2::4333,ZONE-2::RACK-2::384::GJ21X7008,17,2025-07-08 00:00:00,GJ21X7008,OP602,In Transit,0,
185::RACK-9::4334,ZONE-4::RACK-9::185::GJ23X1698,27,2025-07-04 00:00:00,GJ23X1698,OP890,In Transit,0,
384::RACK-2::4335,ZONE-2::RACK-2::384::GJ22X7532,31,2025-07-06 00:00:00,GJ22X7532,OP775,Delayed,0,
295::RACK-5::4336,ZONE-1::RACK-5::295::GJ19X5713,40,2025-07-03 00:00:00,GJ19X5713,OP122,Delivered,0,
854::RACK-8::4337,ZONE-3::RACK-8::854::GJ11X1934,48,2025-07-04 00:00:00,GJ11X1934,OP297,In Transit,0,
295::RACK-5::4338,ZONE-1::RACK-5::295::GJ17X2836,32,2025-07-05 00:00:00,GJ17X2836,OP458,Delivered,0,
854::RACK-8::4339,ZONE-3::RACK-8::854::GJ20X7043,2,2025-07-03 00:00:00,GJ20X7043,OP398,Delivered,0,
285::RACK-9::4340,ZONE-4::RACK-9::285::GJ26X4353,30,2025-07-06 00:00:00,GJ26X4353,OP892,Failed,0,
295::RACK-5::4341,ZONE-1::RACK-5::295::GJ27X4504,4,2025-07-07 00:00:00,GJ27X4504,OP257,In Transit,0,
434::RACK-10::4342,ZONE-4::RACK-10::434::GJ27X3348,35,2025-07-06 00:00:00,GJ27X3348,OP951,In Transit,0,
854::RACK-9::4343,ZONE-3::RACK-9::854::GJ29X6133,10,2025-07-05 00:00:00,GJ29X6133,OP699,In Transit,0,
295::RACK-6::4344,ZONE-1::RACK-6::295::GJ15X3465,8,2025-07-06 00:00:00,GJ15X3465,OP272,Failed,1,Logistics
795::RACK-10::4345,ZONE-4::RACK-10::795::GJ23X7398,40,2025-07-03 00:00:00,GJ23X7398,OP572,Failed,1,Traffic
295::RACK-6::4346,ZONE-1::RACK-6::295::GJ21X8382,27,2025-07-07 00:00:00,GJ21X8382,OP699,In Transit,0,
384::RACK-2::4347,ZONE-2::RACK-2::384::GJ19X5382,2,2025-07-04 00:00:00,GJ19X5382,OP118,Failed,0,
434::RACK-10::4348,ZONE-4::RACK-10::434::GJ30X3926,48,2025-07-06 00:00:00,GJ30X3926,OP579,In Transit,0,
185::RACK-1::4349,ZONE-4::RACK-1::185::GJ27X4504,41,2025-07-07 00:00:00,GJ27X4504,OP831,Delayed,0,
854::RACK-9::4350,ZONE-3::RACK-9::854::GJ26X4353,10,2025-07-05 00:00:00,GJ26X4353,OP951,Delayed,1,Operator Error
384::RACK-2::4351,ZONE-2::RACK-2::384::GJ26X5488,39,2025-07-05 00:00:00,GJ26X5488,OP359,Delivered,0,
295::RACK-7::4352,ZONE-1::RACK-7::295::GJ10X3428,29,2025-07-08 00:00:00,GJ10X3428,OP359,Failed,0,
434::RACK-1::4353,ZONE-4::RACK-1::434::GJ29X6133,14,2025-07-05 00:00:00,GJ29X6133,OP775,Delayed,1,Weather
384::RACK-3::4354,ZONE-2::RACK-3::384::GJ16X5358,44,2025-07-05 00:00:00,GJ16X5358,OP539,In Transit,0,
789::RACK-7::4355,ZONE-1::RACK-7::789::GJ06X8468,7,2025-07-04 00:00:00,GJ06X8468,OP458,Failed,0,
789::RACK-8::4356,ZONE-1::RACK-8::789::GJ30X4177,37,2025-07-06 00:00:00,GJ30X4177,OP842,Failed,0,
789::RACK-8::4357,ZONE-1::RACK-8::789::GJ19X5382,39,2025-07-05 00:00:00,GJ19X5382,OP727,In Transit,0,
185::RACK-1::4358,ZONE-4::RACK-1::185::GJ25X9719,18,2025-07-08 00:00:00,GJ25X9719,OP662,In Transit,0,
285::RACK-2::4359,ZONE-4::RACK-2::285::GJ24X8239,46,2025-07-06 00:00:00,GJ24X8239,OP124,Delayed,0,
384::RACK-3::4360,ZONE-2::RACK-3::384::GJ21X5017,14,2025-07-05 00:00:00,GJ21X5017,OP177,In Transit,0,
185::RACK-2::4361,ZONE-4::RACK-2::185::GJ05X6667,45,2025-07-05 00:00:00,GJ05X6667,OP509,Delayed,0,
295::RACK-8::4362,ZONE-1::RACK-8::295::GJ15X2279,12,2025-07-07 00:00:00,GJ15X2279,OP266,Failed,0,
434::RACK-3::4363,ZONE-4::RACK-3::434::GJ24X9408,50,2025-07-08 00:00:00,GJ24X9408,OP160,Delivered,0,
185::RACK-3::4364,ZONE-4::RACK-3::185::GJ23X7398,30,2025-07-08 00:00:00,GJ23X7398,OP470,Delayed,0,
854::RACK-9::4365,ZONE-3::RACK-9::854::GJ17X3593,37,2025-07-05 00:00:00,GJ17X3593,OP443,Delivered,0,
854::RACK-9::4366,ZONE-3::RACK-9::854::GJ25X9719,22,2025-07-04 00:00:00,GJ25X9719,OP678,Delayed,1,Logistics
295::RACK-9::4367,ZONE-1::RACK-9::295::GJ04X2021,17,2025-07-07 00:00:00,GJ04X2021,OP872,In Transit,0,
854::RACK-10::4368,ZONE-3::RACK-10::854::GJ01X7726,22,2025-07-06 00:00:00,GJ01X7726,OP237,In Transit,0,
384::RACK-3::4369,ZONE-2::RACK-3::384::GJ11X7822,13,2025-07-07 00:00:00,GJ11X7822,OP177,In Transit,0,
285::RACK-3::4370,ZONE-4::RACK-3::285::GJ07X3648,28,2025-07-03 00:00:00,GJ07X3648,OP800,In Transit,0,
789::RACK-9::4371,ZONE-1::RACK-9::789::GJ23X8514,42,2025-07-04 00:00:00,GJ23X8514,OP720,Delivered,0,
285::RACK-4::4372,ZONE-4::RACK-4::285::GJ15X4430,26,2025-07-04 00:00:00,GJ15X4430,OP920,In Transit,0,
854::RACK-10::4373,ZONE-3::RACK-10::854::GJ26X3703,7,2025-07-06 00:00:00,GJ26X3703,OP202,Delayed,0,
185::RACK-4::4374,ZONE-4::RACK-4::185::GJ19X5382,31,2025-07-03 00:00:00,GJ19X5382,OP297,Delayed,1,Traffic
285::RACK-5::4375,ZONE-4::RACK-5::285::GJ17X8304,45,2025-07-05 00:00:00,GJ17X8304,OP931,In Transit,0,
434::RACK-5::4376,ZONE-4::RACK-5::434::GJ14X9412,49,2025-07-04 00:00:00,GJ14X9412,OP685,Delayed,0,
185::RACK-5::4377,ZONE-4::RACK-5::185::GJ07X8970,30,2025-07-05 00:00:00,GJ07X8970,OP489,In Transit,0,
795::RACK-5::4378,ZONE-4::RACK-5::795::GJ10X5398,19,2025-07-07 00:00:00,GJ10X5398,OP481,Delayed,1,Logistics
795::RACK-5::4379,ZONE-4::RACK-5::795::GJ01X2097,27,2025-07-04 00:00:00,GJ01X2097,OP300,Delayed,0,
185::RACK-6::4380,ZONE-4::RACK-6::185::GJ11X5102,32,2025-07-05 00:00:00,GJ11X5102,OP221,Delivered,0,
789::RACK-9::4381,ZONE-1::RACK-9::789::GJ28X7060,45,2025-07-03 00:00:00,GJ28X7060,OP570,Failed,0,
434::RACK-6::4382,ZONE-4::RACK-6::434::GJ17X1851,48,2025-07-06 00:00:00,GJ17X1851,OP729,Delivered,0,
384::RACK-3::4383,ZONE-2::RACK-3::384::GJ29X9603,10,2025-07-06 00:00:00,GJ29X9603,OP207,Delayed,0,
789::RACK-10::4384,ZONE-1::RACK-10::789::GJ01X5402,17,2025-07-07 00:00:00,GJ01X5402,OP923,Delivered,0,
384::RACK-4::4385,ZONE-2::RACK-4::384::GJ15X3465,8,2025-07-06 00:00:00,GJ15X3465,OP540,Delayed,1,Logistics
285::RACK-7::4386,ZONE-4::RACK-7::285::GJ30X2401,10,2025-07-06 00:00:00,GJ30X2401,OP541,In Transit,0,
295::RACK-1::4387,ZONE-1::RACK-1::295::GJ17X7384,30,2025-07-07 00:00:00,GJ17X7384,OP977,Failed,0,
789::RACK-1::4388,ZONE-1::RACK-1::789::GJ23X5793,5,2025-07-03 00:00:00,GJ23X5793,OP685,Delayed,0,
185::RACK-7::4389,ZONE-4::RACK-7::185::GJ03X4858,5,2025-07-03 00:00:00,GJ03X4858,OP559,In Transit,0,
795::RACK-7::4390,ZONE-4::RACK-7::795::GJ17X3593,47,2025-07-04 00:00:00,GJ17X3593,OP674,Failed,0,
384::RACK-4::4391,ZONE-2::RACK-4::384::GJ26X7609,20,2025-07-07 00:00:00,GJ26X7609,OP312,In Transit,0,
434::RACK-7::4392,ZONE-4::RACK-7::434::GJ30X4471,30,2025-07-03 00:00:00,GJ30X4471,OP582,In Transit,0,
185::RACK-8::4393,ZONE-4::RACK-8::185::GJ06X1200,35,2025-07-05 00:00:00,GJ06X1200,OP727,Delivered,0,
384::RACK-4::4394,ZONE-2::RACK-4::384::GJ06X8468,26,2025-07-05 00:00:00,GJ06X8468,OP727,In Transit,0,
854::RACK-1::4395,ZONE-3::RACK-1::854::GJ23X2866,4,2025-07-07 00:00:00,GJ23X2866,OP874,Failed,0,
854::RACK-1::4396,ZONE-3::RACK-1::854::GJ07X3009,34,2025-07-03 00:00:00,GJ07X3009,OP613,Delayed,0,
434::RACK-8::4397,ZONE-4::RACK-8::434::GJ04X2061,50,2025-07-04 00:00:00,GJ04X2061,OP759,Delivered,0,
795::RACK-9::4398,ZONE-4::RACK-9::795::GJ28X7060,39,2025-07-06 00:00:00,GJ28X7060,OP380,Delivered,0,
854::RACK-1::4399,ZONE-3::RACK-1::854::GJ22X5898,16,2025-07-07 00:00:00,GJ22X5898,OP664,Delivered,0,
295::RACK-2::4400,ZONE-1::RACK-2::295::GJ02X6383,26,2025-07-03 00:00:00,GJ02X6383,OP488,Failed,1,Logistics
434::RACK-9::4401,ZONE-4::RACK-9::434::GJ14X8889,13,2025-07-04 00:00:00,GJ14X8889,OP507,In Transit,0,
285::RACK-9::4402,ZONE-4::RACK-9::285::GJ13X9573,28,2025-07-07 00:00:00,GJ13X9573,OP101,Delivered,0,
285::RACK-9::4403,ZONE-4::RACK-9::285::GJ04X2061,19,2025-07-05 00:00:00,GJ04X2061,OP103,Delivered,0,
185::RACK-10::4404,ZONE-4::RACK-10::185::GJ14X7289,24,2025-07-04 00:00:00,GJ14X7289,OP398,Failed,0,
795::RACK-10::4405,ZONE-4::RACK-10::795::GJ26X5488,11,2025-07-04 00:00:00,GJ26X5488,OP734,Delayed,1,Operator Error
789::RACK-3::4406,ZONE-1::RACK-3::789::GJ13X7840,23,2025-07-05 00:00:00,GJ13X7840,OP403,In Transit,0,
384::RACK-5::4407,ZONE-2::RACK-5::384::GJ06X1549,44,2025-07-07 00:00:00,GJ06X1549,OP713,Delayed,1,Traffic
789::RACK-3::4408,ZONE-1::RACK-3::789::GJ13X9573,30,2025-07-07 00:00:00,GJ13X9573,OP823,In Transit,0,
185::RACK-10::4409,ZONE-4::RACK-10::185::GJ01X1085,21,2025-07-07 00:00:00,GJ01X1085,OP261,Delivered,1,Minor Handling Damage
185::RACK-1::4410,ZONE-4::RACK-1::185::GJ23X7398,34,2025-07-05 00:00:00,GJ23X7398,OP260,In Transit,0,
789::RACK-3::4411,ZONE-1::RACK-3::789::GJ28X9107,10,2025-07-05 00:00:00,GJ28X9107,OP807,In Transit,0,
789::RACK-3::4412,ZONE-1::RACK-3::789::GJ02X4245,28,2025-07-05 00:00:00,GJ02X4245,OP977,Delayed,0,
185::RACK-1::4413,ZONE-4::RACK-1::185::GJ09X7005,13,2025-07-04 00:00:00,GJ09X7005,OP278,Delivered,0,
434::RACK-1::4414,ZONE-4::RACK-1::434::GJ04X2061,2,2025-07-04 00:00:00,GJ04X2061,OP679,Delayed,0,
789::RACK-3::4415,ZONE-1::RACK-3::789::GJ20X8820,42,2025-07-05 00:00:00,GJ20X8820,OP922,Delayed,0,
285::RACK-1::4416,ZONE-4::RACK-1::285::GJ12X5063,48,2025-07-03 00:00:00,GJ12X5063,OP939,In Transit,0,
789::RACK-4::4417,ZONE-1::RACK-4::789::GJ19X5382,9,2025-07-04 00:00:00,GJ19X5382,OP227,Failed,0,
384::RACK-5::4418,ZONE-2::RACK-5::384::GJ16X5358,18,2025-07-06 00:00:00,GJ16X5358,OP324,Delayed,1,Weather
285::RACK-1::4419,ZONE-4::RACK-1::285::GJ25X3449,39,2025-07-05 00:00:00,GJ25X3449,OP740,In Transit,0,
285::RACK-2::4420,ZONE-4::RACK-2::285::GJ28X6836,19,2025-07-05 00:00:00,GJ28X6836,OP833,Failed,0,
434::RACK-2::4421,ZONE-4::RACK-2::434::GJ11X8049,10,2025-07-05 00:00:00,GJ11X8049,OP540,Delayed,0,
789::RACK-4::4422,ZONE-1::RACK-4::789::GJ17X3593,49,2025-07-05 00:00:00,GJ17X3593,OP295,Failed,0,
185::RACK-2::4423,ZONE-4::RACK-2::185::GJ10X5561,35,2025-07-07 00:00:00,GJ10X5561,OP385,Delayed,0,
185::RACK-2::4424,ZONE-4::RACK-2::185::GJ11X9180,42,2025-07-04 00:00:00,GJ11X9180,OP988,Failed,1,Traffic
285::RACK-3::4425,ZONE-4::RACK-3::285::GJ15X2279,33,2025-07-08 00:00:00,GJ15X2279,OP820,Delivered,0,
384::RACK-5::4426,ZONE-2::RACK-5::384::GJ10X5068,7,2025-07-06 00:00:00,GJ10X5068,OP422,Delivered,0,
185::RACK-3::4427,ZONE-4::RACK-3::185::GJ23X8514,6,2025-07-03 00:00:00,GJ23X8514,OP403,Delivered,0,
295::RACK-4::4428,ZONE-1::RACK-4::295::GJ27X7409,49,2025-07-06 00:00:00,GJ27X7409,OP237,Delivered,0,
789::RACK-4::4429,ZONE-1::RACK-4::789::GJ05X5328,39,2025-07-07 00:00:00,GJ05X5328,OP922,Delayed,0,
434::RACK-4::4430,ZONE-4::RACK-4::434::GJ25X9157,17,2025-07-03 00:00:00,GJ25X9157,OP800,Failed,0,
295::RACK-4::4431,ZONE-1::RACK-4::295::GJ01X2039,17,2025-07-04 00:00:00,GJ01X2039,OP831,In Transit,0,
854::RACK-2::4432,ZONE-3::RACK-2::854::GJ25X9719,30,2025-07-06 00:00:00,GJ25X9719,OP207,Delayed,0,
185::RACK-4::4433,ZONE-4::RACK-4::185::GJ07X1921,26,2025-07-07 00:00:00,GJ07X1921,OP461,Delayed,0,
285::RACK-4::4434,ZONE-4::RACK-4::285::GJ10X3256,9,2025-07-03 00:00:00,GJ10X3256,OP734,Failed,1,Traffic
789::RACK-5::4435,ZONE-1::RACK-5::789::GJ03X4858,2,2025-07-03 00:00:00,GJ03X4858,OP207,Delayed,0,
854::RACK-2::4436,ZONE-3::RACK-2::854::GJ23X8925,46,2025-07-06 00:00:00,GJ23X8925,OP871,Failed,0,
854::RACK-2::4437,ZONE-3::RACK-2::854::GJ19X6467,43,2025-07-07 00:00:00,GJ19X6467,OP609,Failed,1,Traffic
795::RACK-5::4438,ZONE-4::RACK-5::795::GJ29X6133,13,2025-07-09 00:00:00,GJ29X6133,OP685,Delivered,0,
789::RACK-5::4439,ZONE-1::RACK-5::789::GJ27X3027,41,2025-07-06 00:00:00,GJ27X3027,OP189,Delayed,1,Traffic
295::RACK-5::4440,ZONE-1::RACK-5::295::GJ13X1303,46,2025-07-05 00:00:00,GJ13X1303,OP207,In Transit,0,
854::RACK-3::4441,ZONE-3::RACK-3::854::GJ03X4067,32,2025-07-03 00:00:00,GJ03X4067,OP663,Failed,0,
434::RACK-5::4442,ZONE-4::RACK-5::434::GJ08X2709,32,2025-07-07 00:00:00,GJ08X2709,OP825,Delivered,0,
285::RACK-5::4443,ZONE-4::RACK-5::285::GJ23X2866,23,2025-07-03 00:00:00,GJ23X2866,OP221,Delayed,1,Weather
795::RACK-5::4444,ZONE-4::RACK-5::795::GJ27X7102,32,2025-07-07 00:00:00,GJ27X7102,OP594,Delivered,0,
285::RACK-6::4445,ZONE-4::RACK-6::285::GJ08X2709,25,2025-07-07 00:00:00,GJ08X2709,OP245,In Transit,0,
295::RACK-6::4446,ZONE-1::RACK-6::295::GJ21X7971,50,2025-07-08 00:00:00,GJ21X7971,OP219,Delivered,0,
285::RACK-6::4447,ZONE-4::RACK-6::285::GJ13X7840,7,2025-07-04 00:00:00,GJ13X7840,OP264,Delayed,0,
795::RACK-6::4448,ZONE-4::RACK-6::795::GJ04X6241,23,2025-07-05 00:00:00,GJ04X6241,OP758,In Transit,0,
384::RACK-6::4449,ZONE-2::RACK-6::384::GJ23X1668,48,2025-07-04 00:00:00,GJ23X1668,OP276,Delayed,0,
185::RACK-6::4450,ZONE-4::RACK-6::185::GJ27X6555,17,2025-07-07 00:00:00,GJ27X6555,OP779,Delivered,0,
434::RACK-7::4451,ZONE-4::RACK-7::434::GJ19X5382,41,2025-07-07 00:00:00,GJ19X5382,OP542,Delayed,1,Logistics
185::RACK-7::4452,ZONE-4::RACK-7::185::GJ09X7005,36,2025-07-06 00:00:00,GJ09X7005,OP266,Failed,1,Operator Error
285::RACK-7::4453,ZONE-4::RACK-7::285::GJ03X9079,47,2025-07-08 00:00:00,GJ03X9079,OP481,Failed,1,Depot Overflow
854::RACK-3::4454,ZONE-3::RACK-3::854::GJ03X5022,34,2025-07-08 00:00:00,GJ03X5022,OP603,Delivered,0,
295::RACK-6::4455,ZONE-1::RACK-6::295::GJ09X8395,36,2025-07-05 00:00:00,GJ09X8395,OP734,Failed,0,
854::RACK-3::4456,ZONE-3::RACK-3::854::GJ06X6051,17,2025-07-07 00:00:00,GJ06X6051,OP881,In Transit,0,
285::RACK-8::4457,ZONE-4::RACK-8::285::GJ30X6985,38,2025-07-06 00:00:00,GJ30X6985,OP759,In Transit,0,
295::RACK-6::4458,ZONE-1::RACK-6::295::GJ24X6892,45,2025-07-04 00:00:00,GJ24X6892,OP663,Delivered,0,
789::RACK-7::4459,ZONE-1::RACK-7::789::GJ11X1934,11,2025-07-06 00:00:00,GJ11X1934,OP920,Delayed,0,
854::RACK-3::4460,ZONE-3::RACK-3::854::GJ23X7398,39,2025-07-06 00:00:00,GJ23X7398,OP560,Failed,0,
185::RACK-8::4461,ZONE-4::RACK-8::185::GJ28X9659,8,2025-07-07 00:00:00,GJ28X9659,OP828,In Transit,0,
295::RACK-7::4462,ZONE-1::RACK-7::295::GJ13X9573,19,2025-07-09 00:00:00,GJ13X9573,OP869,Failed,0,
795::RACK-8::4463,ZONE-4::RACK-8::795::GJ22X7532,14,2025-07-04 00:00:00,GJ22X7532,OP458,In Transit,0,
854::RACK-4::4464,ZONE-3::RACK-4::854::GJ17X3593,17,2025-07-07 00:00:00,GJ17X3593,OP977,In Transit,0,
384::RACK-7::4465,ZONE-2::RACK-7::384::GJ06X9871,40,2025-07-04 00:00:00,GJ06X9871,OP320,Delayed,1,Traffic
285::RACK-8::4466,ZONE-4::RACK-8::285::GJ05X2776,11,2025-07-05 00:00:00,GJ05X2776,OP616,Delayed,1,Operator Error
285::RACK-9::4467,ZONE-4::RACK-9::285::GJ11X9382,21,2025-07-07 00:00:00,GJ11X9382,OP606,Delayed,0,
795::RACK-9::4468,ZONE-4::RACK-9::795::GJ12X2891,12,2025-07-04 00:00:00,GJ12X2891,OP872,Failed,1,Traffic
185::RACK-9::4469,ZONE-4::RACK-9::185::GJ28X6836,3,2025-07-07 00:00:00,GJ28X6836,OP800,Delivered,0,
434::RACK-10::4470,ZONE-4::RACK-10::434::GJ21X7008,29,2025-07-05 00:00:00,GJ21X7008,OP177,In Transit,0,
795::RACK-10::4471,ZONE-4::RACK-10::795::GJ21X4763,5,2025-07-07 00:00:00,GJ21X4763,OP124,Delayed,1,Operator Error
384::RACK-7::4472,ZONE-2::RACK-7::384::GJ14X7289,49,2025-07-05 00:00:00,GJ14X7289,OP594,Delayed,0,
384::RACK-7::4473,ZONE-2::RACK-7::384::GJ05X5328,16,2025-07-07 00:00:00,GJ05X5328,OP300,Delivered,0,
795::RACK-10::4474,ZONE-4::RACK-10::795::GJ29X6793,5,2025-07-06 00:00:00,GJ29X6793,OP918,In Transit,0,
789::RACK-7::4475,ZONE-1::RACK-7::789::GJ02X6383,2,2025-07-03 00:00:00,GJ02X6383,OP542,Delayed,1,Traffic
789::RACK-8::4476,ZONE-1::RACK-8::789::GJ30X6638,31,2025-07-04 00:00:00,GJ30X6638,OP276,Delivered,0,
789::RACK-8::4477,ZONE-1::RACK-8::789::GJ28X9107,26,2025-07-05 00:00:00,GJ28X9107,OP461,Failed,0,
384::RACK-7::4478,ZONE-2::RACK-7::384::GJ11X9180,18,2025-07-03 00:00:00,GJ11X9180,OP572,In Transit,0,
854::RACK-4::4479,ZONE-3::RACK-4::854::GJ03X4067,45,2025-07-03 00:00:00,GJ03X4067,OP565,Delivered,0,
854::RACK-4::4480,ZONE-3::RACK-4::854::GJ13X6948,9,2025-07-03 00:00:00,GJ13X6948,OP578,Delayed,0,
854::RACK-4::4481,ZONE-3::RACK-4::854::GJ18X7432,6,2025-07-05 00:00:00,GJ18X7432,OP136,Delivered,0,
434::RACK-1::4482,ZONE-4::RACK-1::434::GJ03X5014,21,2025-07-05 00:00:00,GJ03X5014,OP705,Delivered,0,
434::RACK-1::4483,ZONE-4::RACK-1::434::GJ07X1921,30,2025-07-04 00:00:00,GJ07X1921,OP685,Failed,1,Operator Error
795::RACK-1::4484,ZONE-4::RACK-1::795::GJ28X8907,13,2025-07-05 00:00:00,GJ28X8907,OP912,Failed,0,
434::RACK-1::4485,ZONE-4::RACK-1::434::GJ16X7961,29,2025-07-04 00:00:00,GJ16X7961,OP600,In Transit,0,
295::RACK-9::4486,ZONE-1::RACK-9::295::GJ15X3465,10,2025-07-04 00:00:00,GJ15X3465,OP645,Failed,0,
789::RACK-9::4487,ZONE-1::RACK-9::789::GJ13X2230,30,2025-07-04 00:00:00,GJ13X2230,OP881,Delivered,0,
854::RACK-4::4488,ZONE-3::RACK-4::854::GJ09X1112,48,2025-07-04 00:00:00,GJ09X1112,OP779,Delayed,0,
185::RACK-2::4489,ZONE-4::RACK-2::185::GJ27X4732,26,2025-07-04 00:00:00,GJ27X4732,OP130,In Transit,0,
789::RACK-9::4490,ZONE-1::RACK-9::789::GJ27X6555,18,2025-07-05 00:00:00,GJ27X6555,OP776,Delivered,0,
795::RACK-2::4491,ZONE-4::RACK-2::795::GJ15X3465,31,2025-07-09 00:00:00,GJ15X3465,OP609,Delivered,0,
434::RACK-2::4492,ZONE-4::RACK-2::434::GJ10X3428,6,2025-07-06 00:00:00,GJ10X3428,OP443,In Transit,0,
434::RACK-2::4493,ZONE-4::RACK-2::434::GJ23X1598,33,2025-07-06 00:00:00,GJ23X1598,OP561,Delivered,0,
285::RACK-2::4494,ZONE-4::RACK-2::285::GJ07X8970,19,2025-07-07 00:00:00,GJ07X8970,OP360,Failed,1,Traffic
285::RACK-3::4495,ZONE-4::RACK-3::285::GJ15X3465,13,2025-07-05 00:00:00,GJ15X3465,OP537,Failed,0,
295::RACK-10::4496,ZONE-1::RACK-10::295::GJ30X8944,3,2025-07-06 00:00:00,GJ30X8944,OP686,Delivered,0,
789::RACK-10::4497,ZONE-1::RACK-10::789::GJ13X9573,19,2025-07-06 00:00:00,GJ13X9573,OP663,In Transit,0,
295::RACK-10::4498,ZONE-1::RACK-10::295::GJ09X3787,23,2025-07-04 00:00:00,GJ09X3787,OP322,Delivered,0,
185::RACK-3::4499,ZONE-4::RACK-3::185::GJ27X3027,36,2025-07-05 00:00:00,GJ27X3027,OP271,In Transit,0,
854::RACK-5::4500,ZONE-3::RACK-5::854::GJ01X2097,33,2025-07-04 00:00:00,GJ01X2097,OP322,In Transit,0,
285::RACK-3::4501,ZONE-4::RACK-3::285::GJ06X8468,38,2025-07-04 00:00:00,GJ06X8468,OP823,In Transit,0,
295::RACK-1::4502,ZONE-1::RACK-1::295::GJ18X6865,47,2025-07-04 00:00:00,GJ18X6865,OP119,Delivered,0,
795::RACK-3::4503,ZONE-4::RACK-3::795::GJ08X2500,18,2025-07-06 00:00:00,GJ08X2500,OP385,Failed,0,
285::RACK-4::4504,ZONE-4::RACK-4::285::GJ14X1705,6,2025-07-06 00:00:00,GJ14X1705,OP859,Failed,0,
295::RACK-1::4505,ZONE-1::RACK-1::295::GJ23X7398,26,2025-07-05 00:00:00,GJ23X7398,OP477,In Transit,0,
384::RACK-8::4506,ZONE-2::RACK-8::384::GJ27X8741,2,2025-07-05 00:00:00,GJ27X8741,OP446,Failed,0,
185::RACK-4::4507,ZONE-4::RACK-4::185::GJ23X2866,5,2025-07-03 00:00:00,GJ23X2866,OP118,In Transit,0,
795::RACK-4::4508,ZONE-4::RACK-4::795::GJ15X5149,23,2025-07-08 00:00:00,GJ15X5149,OP514,Delayed,0,
795::RACK-5::4509,ZONE-4::RACK-5::795::GJ21X7971,46,2025-07-03 00:00:00,GJ21X7971,OP540,Failed,0,
285::RACK-5::4510,ZONE-4::RACK-5::285::GJ12X5328,11,2025-07-04 00:00:00,GJ12X5328,OP641,Delivered,0,
384::RACK-8::4511,ZONE-2::RACK-8::384::GJ28X7704,1,2025-07-04 00:00:00,GJ28X7704,OP776,Failed,1,Weather
285::RACK-5::4512,ZONE-4::RACK-5::285::GJ04X5804,20,2025-07-05 00:00:00,GJ04X5804,OP306,Failed,0,
295::RACK-1::4513,ZONE-1::RACK-1::295::GJ18X2499,39,2025-07-06 00:00:00,GJ18X2499,OP561,Delivered,0,
795::RACK-5::4514,ZONE-4::RACK-5::795::GJ23X7398,1,2025-07-06 00:00:00,GJ23X7398,OP380,Delayed,1,Operator Error
434::RACK-6::4515,ZONE-4::RACK-6::434::GJ24X3685,13,2025-07-07 00:00:00,GJ24X3685,OP890,Delayed,0,
285::RACK-6::4516,ZONE-4::RACK-6::285::GJ17X5492,31,2025-07-05 00:00:00,GJ17X5492,OP174,Failed,0,
434::RACK-7::4517,ZONE-4::RACK-7::434::GJ30X2371,7,2025-07-06 00:00:00,GJ30X2371,OP844,Delivered,0,
295::RACK-2::4518,ZONE-1::RACK-2::295::GJ23X8925,5,2025-07-06 00:00:00,GJ23X8925,OP154,In Transit,0,
295::RACK-2::4519,ZONE-1::RACK-2::295::GJ10X5398,23,2025-07-06 00:00:00,GJ10X5398,OP446,In Transit,0,
384::RACK-9::4520,ZONE-2::RACK-9::384::GJ23X8514,20,2025-07-05 00:00:00,GJ23X8514,OP699,Failed,0,
