Transport_ID,Dispatched_Quantity,Vehicle_Type,Route_Type,Start_Location,End_Location,Estimated_Transit_Days,Status
ZONE-4::RACK-4::434::GJ11X9382::General,0,General,Intercity,Baroda,Mumbai,2,Scheduled
ZONE-4::RACK-4::434::GJ15X2258::General,0,General,Intercity,Ahmedabad,Jaipur,7,Scheduled
ZONE-4::RACK-4::185::GJ14X5369::General,0,General,Intercity,Rajkot,Baroda,2,Scheduled
ZONE-1::RACK-3::295::GJ30X4177::Specialised,0,Specialised,InterState,Ahmedabad,Mumbai,15,Scheduled
ZONE-4::RACK-4::795::GJ26X3703::General,0,General,InterState,Mumbai,Mumbai,13,Scheduled
ZONE-4::RACK-5::285::GJ27X7102::General,0,General,Intercity,Surat,Mumbai,2,Scheduled
ZONE-2::RACK-7::384::GJ15X4384::Specialised,0,Specialised,Intercity,Ahmedabad,Surat,4,Scheduled
ZONE-4::RACK-5::434::GJ21X7008::General,0,General,Intercity,Ahmedabad,Rajkot,5,Scheduled
ZONE-3::RACK-2::854::GJ05X6015::Specialised,0,Specialised,Intercity,Baroda,Mumbai,2,Scheduled
ZONE-1::RACK-3::789::GJ16X7961::Specialised,0,Specialised,Intercity,Surat,Rajkot,4,Scheduled
ZONE-4::RACK-5::795::GJ25X9719::General,0,General,Intercity,Mumbai,Baroda,4,Scheduled
ZONE-1::RACK-3::789::GJ05X6667::Specialised,0,Specialised,Intercity,Rajkot,Surat,6,Scheduled
ZONE-4::RACK-6::285::GJ17X8304::General,0,General,InterState,Surat,Mumbai,6,Scheduled
ZONE-3::RACK-2::854::GJ16X7539::Specialised,0,Specialised,InterState,Surat,Rajkot,15,Scheduled
ZONE-3::RACK-2::854::GJ10X5561::Specialised,0,Specialised,InterState,Surat,Ahmedabad,10,Scheduled
ZONE-2::RACK-8::384::GJ17X2836::Specialised,0,Specialised,InterState,Ahmedabad,Surat,5,Scheduled
ZONE-4::RACK-6::795::GJ26X7609::General,0,General,InterState,Baroda,Surat,10,Scheduled
ZONE-3::RACK-3::854::GJ08X2500::Specialised,0,Specialised,Intercity,Rajkot,Surat,3,Scheduled
ZONE-4::RACK-6::434::GJ11X4850::General,0,General,Intercity,Surat,Surat,5,Scheduled
ZONE-4::RACK-6::434::GJ27X9363::General,0,General,Intercity,Jaipur,Surat,6,Scheduled
ZONE-4::RACK-6::434::GJ04X1613::General,0,General,InterState,Ahmedabad,Mumbai,13,Scheduled
ZONE-4::RACK-7::795::GJ16X5358::General,0,General,InterState,Mumbai,Rajkot,6,Scheduled
ZONE-4::RACK-7::185::GJ03X5022::General,0,General,InterState,Baroda,Mumbai,11,Scheduled
ZONE-4::RACK-7::285::GJ25X8456::General,0,General,Intercity,Rajkot,Surat,2,Scheduled
ZONE-4::RACK-7::434::GJ06X9142::General,0,General,InterState,Jaipur,Surat,8,Scheduled
ZONE-4::RACK-7::795::GJ15X3465::General,0,General,InterState,Jaipur,Jaipur,6,Scheduled
ZONE-3::RACK-3::854::GJ22X5898::Specialised,0,Specialised,Intercity,Surat,Baroda,6,Scheduled
ZONE-4::RACK-8::285::GJ03X4067::General,0,General,Intercity,Surat,Surat,6,Scheduled
ZONE-4::RACK-8::285::GJ29X3199::General,0,General,Intercity,Baroda,Mumbai,2,Scheduled
ZONE-4::RACK-8::185::GJ12X1758::General,0,General,InterState,Ahmedabad,Baroda,8,Scheduled
ZONE-1::RACK-4::295::GJ27X1769::Specialised,0,Specialised,Intercity,Baroda,Mumbai,6,Scheduled
ZONE-4::RACK-8::185::GJ24X6532::General,0,General,Intercity,Jaipur,Surat,6,Scheduled
ZONE-3::RACK-3::854::GJ05X2776::Specialised,0,Specialised,Intercity,Jaipur,Baroda,2,Scheduled
ZONE-2::RACK-8::384::GJ21X4763::Specialised,0,Specialised,Intercity,Rajkot,Baroda,2,Scheduled
ZONE-4::RACK-8::185::GJ24X6892::General,0,General,Intercity,Rajkot,Jaipur,6,Scheduled
ZONE-1::RACK-4::789::GJ10X5398::Specialised,0,Specialised,InterState,Rajkot,Rajkot,10,Scheduled
ZONE-3::RACK-3::854::GJ19X5382::Specialised,0,Specialised,InterState,Rajkot,Rajkot,14,Scheduled
ZONE-4::RACK-9::434::GJ18X9809::General,0,General,Intercity,Mumbai,Baroda,2,Scheduled
ZONE-3::RACK-4::854::GJ06X1200::Specialised,0,Specialised,Intercity,Mumbai,Ahmedabad,3,Scheduled
ZONE-4::RACK-9::795::GJ13X1303::General,0,General,InterState,Surat,Rajkot,7,Scheduled
ZONE-3::RACK-4::854::GJ28X6836::Specialised,0,Specialised,Intercity,Rajkot,Surat,2,Scheduled
ZONE-4::RACK-9::185::GJ10X5068::General,0,General,Intercity,Jaipur,Surat,7,Scheduled
ZONE-3::RACK-4::854::GJ10X2304::Specialised,0,Specialised,Intercity,Mumbai,Jaipur,5,Scheduled
ZONE-4::RACK-9::795::GJ15X5149::General,0,General,InterState,Ahmedabad,Jaipur,12,Scheduled
ZONE-4::RACK-10::795::GJ08X8689::General,0,General,InterState,Baroda,Jaipur,6,Scheduled
ZONE-4::RACK-10::795::GJ17X5492::General,0,General,InterState,Surat,Rajkot,15,Scheduled
ZONE-1::RACK-5::295::GJ09X8395::Specialised,0,Specialised,InterState,Jaipur,Mumbai,14,Scheduled
ZONE-1::RACK-5::789::GJ11X9180::Specialised,0,Specialised,InterState,Baroda,Ahmedabad,6,Scheduled
ZONE-1::RACK-5::295::GJ16X6108::Specialised,0,Specialised,Intercity,Baroda,Rajkot,5,Scheduled
ZONE-3::RACK-4::854::GJ15X2279::Specialised,0,Specialised,Intercity,Rajkot,Rajkot,7,Scheduled
ZONE-4::RACK-10::795::GJ30X3926::General,0,General,Intercity,Baroda,Mumbai,6,Scheduled
ZONE-4::RACK-10::285::GJ27X6555::General,0,General,Intercity,Rajkot,Rajkot,7,Scheduled
ZONE-1::RACK-5::295::GJ08X1229::Specialised,0,Specialised,Intercity,Jaipur,Mumbai,5,Scheduled
ZONE-1::RACK-5::789::GJ24X1949::Specialised,0,Specialised,InterState,Rajkot,Jaipur,8,Scheduled
ZONE-4::RACK-10::285::GJ28X7060::General,0,General,Intercity,Ahmedabad,Jaipur,7,Scheduled
ZONE-4::RACK-1::185::GJ15X1880::General,0,General,Intercity,Baroda,Mumbai,5,Scheduled
ZONE-4::RACK-1::434::GJ04X2060::General,0,General,InterState,Jaipur,Jaipur,8,Scheduled
ZONE-4::RACK-1::185::GJ11X5333::General,0,General,Intercity,Rajkot,Rajkot,5,Scheduled
ZONE-3::RACK-5::854::GJ30X2401::Specialised,0,Specialised,InterState,Mumbai,Surat,14,Scheduled
ZONE-1::RACK-6::789::GJ12X6087::Specialised,0,Specialised,InterState,Jaipur,Baroda,14,Scheduled
ZONE-4::RACK-1::185::GJ14X3727::General,0,General,InterState,Jaipur,Surat,13,Scheduled
ZONE-4::RACK-2::795::GJ04X5804::General,0,General,InterState,Ahmedabad,Baroda,13,Scheduled
ZONE-1::RACK-6::789::GJ28X7704::Specialised,0,Specialised,Intercity,Rajkot,Baroda,4,Scheduled
ZONE-4::RACK-2::434::GJ14X3279::General,0,General,InterState,Baroda,Baroda,11,Scheduled
ZONE-4::RACK-2::285::GJ06X8468::General,0,General,InterState,Rajkot,Jaipur,6,Scheduled
ZONE-1::RACK-6::295::GJ23X1668::Specialised,0,Specialised,InterState,Rajkot,Baroda,5,Scheduled
ZONE-4::RACK-2::285::GJ30X9209::General,0,General,Intercity,Rajkot,Baroda,2,Scheduled
ZONE-4::RACK-2::185::GJ15X3297::General,0,General,InterState,Baroda,Jaipur,12,Scheduled
ZONE-2::RACK-8::384::GJ26X5488::Specialised,0,Specialised,InterState,Mumbai,Mumbai,5,Scheduled
ZONE-4::RACK-3::795::GJ17X1851::General,0,General,InterState,Surat,Baroda,8,Scheduled
ZONE-1::RACK-6::789::GJ18X7432::Specialised,0,Specialised,Intercity,Mumbai,Ahmedabad,7,Scheduled
ZONE-1::RACK-7::789::GJ15X2791::Specialised,0,Specialised,Intercity,Baroda,Jaipur,6,Scheduled
ZONE-4::RACK-3::795::GJ27X3027::General,0,General,Intercity,Baroda,Rajkot,4,Scheduled
ZONE-4::RACK-3::185::GJ22X4867::General,0,General,Intercity,Rajkot,Baroda,5,Scheduled
ZONE-4::RACK-3::434::GJ10X3428::General,0,General,InterState,Rajkot,Baroda,12,Scheduled
ZONE-2::RACK-8::384::GJ06X2813::Specialised,0,Specialised,InterState,Ahmedabad,Ahmedabad,13,Scheduled
ZONE-4::RACK-3::185::GJ23X1598::General,0,General,InterState,Surat,Surat,11,Scheduled
ZONE-1::RACK-7::295::GJ30X6638::Specialised,0,Specialised,InterState,Mumbai,Mumbai,6,Scheduled
ZONE-4::RACK-4::795::GJ23X2866::General,0,General,InterState,Mumbai,Surat,13,Scheduled
ZONE-4::RACK-4::285::GJ25X3449::General,0,General,Intercity,Mumbai,Surat,5,Scheduled
ZONE-4::RACK-4::434::GJ27X4504::General,0,General,InterState,Mumbai,Baroda,5,Scheduled
ZONE-4::RACK-4::434::GJ24X8239::General,0,General,InterState,Rajkot,Jaipur,8,Scheduled
ZONE-1::RACK-7::789::GJ07X6453::Specialised,0,Specialised,Intercity,Ahmedabad,Rajkot,7,Scheduled
ZONE-4::RACK-4::434::GJ30X8944::General,0,General,Intercity,Rajkot,Baroda,3,Scheduled
ZONE-4::RACK-5::795::GJ06X5907::General,0,General,InterState,Surat,Mumbai,13,Scheduled
ZONE-1::RACK-7::789::GJ27X9811::Specialised,0,Specialised,InterState,Jaipur,Jaipur,13,Scheduled
ZONE-4::RACK-5::795::GJ17X4217::General,0,General,InterState,Ahmedabad,Baroda,9,Scheduled
ZONE-4::RACK-5::285::GJ01X5402::General,0,General,InterState,Ahmedabad,Surat,6,Scheduled
ZONE-1::RACK-8::789::GJ09X4010::Specialised,0,Specialised,InterState,Baroda,Rajkot,9,Scheduled
ZONE-4::RACK-5::185::GJ04X2061::General,0,General,InterState,Ahmedabad,Ahmedabad,11,Scheduled
ZONE-1::RACK-8::295::GJ15X4723::Specialised,0,Specialised,Intercity,Jaipur,Rajkot,3,Scheduled
ZONE-4::RACK-5::795::GJ03X4858::General,0,General,Intercity,Jaipur,Mumbai,3,Scheduled
ZONE-4::RACK-6::795::GJ03X7424::General,0,General,Intercity,Baroda,Jaipur,2,Scheduled
ZONE-2::RACK-9::384::GJ18X3994::Specialised,0,Specialised,InterState,Rajkot,Jaipur,9,Scheduled
ZONE-4::RACK-6::285::GJ23X8514::General,0,General,Intercity,Surat,Baroda,4,Scheduled
ZONE-4::RACK-6::795::GJ03X9079::General,0,General,InterState,Baroda,Ahmedabad,13,Scheduled
ZONE-1::RACK-8::789::GJ15X6806::Specialised,0,Specialised,InterState,Jaipur,Surat,10,Scheduled
ZONE-4::RACK-6::285::GJ06X1549::General,0,General,Intercity,Baroda,Baroda,6,Scheduled
ZONE-4::RACK-7::434::GJ07X1011::General,0,General,InterState,Rajkot,Surat,9,Scheduled
ZONE-2::RACK-9::384::GJ11X9080::Specialised,0,Specialised,InterState,Jaipur,Mumbai,5,Scheduled
ZONE-3::RACK-5::854::GJ12X2891::Specialised,0,Specialised,Intercity,Rajkot,Surat,3,Scheduled
ZONE-4::RACK-7::434::GJ14X1705::General,0,General,InterState,Surat,Rajkot,7,Scheduled
ZONE-4::RACK-7::795::GJ07X1921::General,0,General,Intercity,Rajkot,Ahmedabad,7,Scheduled
ZONE-4::RACK-7::795::GJ05X5064::General,0,General,InterState,Rajkot,Baroda,6,Scheduled
ZONE-2::RACK-9::384::GJ27X7409::Specialised,0,Specialised,InterState,Ahmedabad,Rajkot,7,Scheduled
ZONE-4::RACK-7::285::GJ23X8925::General,0,General,InterState,Mumbai,Surat,7,Scheduled
ZONE-4::RACK-8::434::GJ01X2039::General,0,General,InterState,Baroda,Rajkot,13,Scheduled
ZONE-2::RACK-10::384::GJ28X5690::Specialised,0,Specialised,InterState,Mumbai,Rajkot,15,Scheduled
ZONE-3::RACK-6::854::GJ01X1085::Specialised,0,Specialised,InterState,Mumbai,Rajkot,9,Scheduled
ZONE-1::RACK-9::789::GJ11X7822::Specialised,0,Specialised,Intercity,Mumbai,Jaipur,4,Scheduled
ZONE-4::RACK-8::185::GJ12X5063::General,0,General,Intercity,Jaipur,Rajkot,5,Scheduled
ZONE-4::RACK-8::434::GJ21X8382::General,0,General,InterState,Ahmedabad,Mumbai,13,Scheduled
ZONE-1::RACK-9::789::GJ27X2754::Specialised,0,Specialised,InterState,Surat,Ahmedabad,8,Scheduled
ZONE-4::RACK-8::434::GJ23X5465::General,0,General,Intercity,Baroda,Ahmedabad,7,Scheduled
ZONE-4::RACK-9::434::GJ09X7005::General,0,General,InterState,Mumbai,Jaipur,12,Scheduled
ZONE-4::RACK-9::434::GJ23X7398::General,0,General,Intercity,Surat,Ahmedabad,2,Scheduled
ZONE-4::RACK-9::434::GJ30X6044::General,0,General,InterState,Rajkot,Baroda,8,Scheduled
ZONE-4::RACK-9::434::GJ09X1112::General,0,General,Intercity,Rajkot,Jaipur,3,Scheduled
ZONE-3::RACK-6::854::GJ21X9440::Specialised,0,Specialised,Intercity,Rajkot,Rajkot,7,Scheduled
ZONE-1::RACK-9::295::GJ04X6241::Specialised,0,Specialised,Intercity,Baroda,Baroda,6,Scheduled
ZONE-4::RACK-10::185::GJ14X1053::General,0,General,Intercity,Surat,Jaipur,4,Scheduled
ZONE-4::RACK-10::434::GJ14X7289::General,0,General,Intercity,Rajkot,Ahmedabad,7,Scheduled
ZONE-1::RACK-9::789::GJ07X3009::Specialised,0,Specialised,Intercity,Mumbai,Surat,5,Scheduled
ZONE-4::RACK-1::185::GJ08X2709::General,0,General,InterState,Rajkot,Ahmedabad,5,Scheduled
ZONE-1::RACK-9::789::GJ20X8820::Specialised,0,Specialised,Intercity,Surat,Baroda,3,Scheduled
ZONE-4::RACK-1::795::GJ22X1394::General,0,General,Intercity,Mumbai,Baroda,6,Scheduled
ZONE-1::RACK-10::789::GJ24X9408::Specialised,0,Specialised,InterState,Baroda,Jaipur,14,Scheduled
ZONE-4::RACK-1::285::GJ06X6051::General,0,General,InterState,Baroda,Mumbai,11,Scheduled
ZONE-4::RACK-1::795::GJ08X4506::General,0,General,Intercity,Rajkot,Baroda,6,Scheduled
ZONE-3::RACK-6::854::GJ24X3685::Specialised,0,Specialised,Intercity,Surat,Rajkot,7,Scheduled
ZONE-1::RACK-10::789::GJ16X5496::Specialised,0,Specialised,Intercity,Rajkot,Ahmedabad,5,Scheduled
ZONE-4::RACK-2::795::GJ07X8970::General,0,General,InterState,Surat,Rajkot,7,Scheduled
ZONE-1::RACK-10::789::GJ10X4612::Specialised,0,Specialised,Intercity,Mumbai,Surat,5,Scheduled
ZONE-2::RACK-10::384::GJ01X9269::Specialised,0,Specialised,InterState,Jaipur,Jaipur,14,Scheduled
ZONE-4::RACK-2::185::GJ17X7384::General,0,General,InterState,Mumbai,Surat,8,Scheduled
ZONE-1::RACK-10::789::GJ20X7043::Specialised,0,Specialised,InterState,Rajkot,Surat,8,Scheduled
ZONE-4::RACK-2::285::GJ21X5017::General,0,General,InterState,Baroda,Baroda,14,Scheduled
ZONE-3::RACK-7::854::GJ02X4245::Specialised,0,Specialised,InterState,Rajkot,Surat,14,Scheduled
ZONE-1::RACK-10::295::GJ18X2499::Specialised,0,Specialised,Intercity,Ahmedabad,Jaipur,3,Scheduled
ZONE-4::RACK-2::434::GJ23X1698::General,0,General,Intercity,Jaipur,Mumbai,6,Scheduled
ZONE-4::RACK-3::795::GJ12X3425::General,0,General,InterState,Rajkot,Mumbai,15,Scheduled
ZONE-1::RACK-1::295::GJ30X2371::Specialised,0,Specialised,InterState,Ahmedabad,Rajkot,13,Scheduled
ZONE-4::RACK-3::185::GJ10X3256::General,0,General,Intercity,Mumbai,Jaipur,5,Scheduled
ZONE-4::RACK-3::795::GJ05X8172::General,0,General,InterState,Mumbai,Ahmedabad,15,Scheduled
ZONE-4::RACK-3::285::GJ27X4558::General,0,General,Intercity,Jaipur,Jaipur,6,Scheduled
ZONE-4::RACK-3::795::GJ13X2230::General,0,General,InterState,Mumbai,Surat,11,Scheduled
ZONE-3::RACK-7::854::GJ13X8172::Specialised,0,Specialised,InterState,Baroda,Mumbai,7,Scheduled
ZONE-2::RACK-10::384::GJ13X7840::Specialised,0,Specialised,InterState,Jaipur,Mumbai,8,Scheduled
ZONE-4::RACK-4::285::GJ09X3787::General,0,General,Intercity,Ahmedabad,Ahmedabad,2,Scheduled
ZONE-4::RACK-4::795::GJ12X5328::General,0,General,Intercity,Jaipur,Jaipur,3,Scheduled
ZONE-4::RACK-4::795::GJ07X3648::General,0,General,Intercity,Jaipur,Rajkot,3,Scheduled
ZONE-4::RACK-4::185::GJ08X3513::General,0,General,InterState,Rajkot,Surat,11,Scheduled
ZONE-4::RACK-4::185::GJ14X9412::General,0,General,InterState,Ahmedabad,Surat,5,Scheduled
ZONE-1::RACK-1::789::GJ11X2202::Specialised,0,Specialised,InterState,Jaipur,Surat,12,Scheduled
ZONE-4::RACK-5::434::GJ19X6467::General,0,General,InterState,Baroda,Jaipur,5,Scheduled
ZONE-4::RACK-5::285::GJ30X6985::General,0,General,InterState,Baroda,Ahmedabad,8,Scheduled
ZONE-1::RACK-1::789::GJ11X1934::Specialised,0,Specialised,InterState,Baroda,Baroda,5,Scheduled
ZONE-3::RACK-7::854::GJ28X8907::Specialised,0,Specialised,InterState,Rajkot,Surat,6,Scheduled
ZONE-2::RACK-1::384::GJ29X6793::Specialised,0,Specialised,Intercity,Surat,Jaipur,3,Scheduled
ZONE-4::RACK-5::795::GJ05X6194::General,0,General,InterState,Mumbai,Jaipur,6,Scheduled
ZONE-1::RACK-1::295::GJ11X8049::Specialised,0,Specialised,InterState,Baroda,Baroda,8,Scheduled
ZONE-4::RACK-5::285::GJ05X5328::General,0,General,Intercity,Jaipur,Rajkot,4,Scheduled
ZONE-4::RACK-6::285::GJ14X8855::General,0,General,InterState,Rajkot,Mumbai,5,Scheduled
ZONE-1::RACK-2::789::GJ29X6133::Specialised,0,Specialised,InterState,Surat,Baroda,12,Scheduled
ZONE-4::RACK-6::434::GJ13X9573::General,0,General,InterState,Surat,Mumbai,6,Scheduled
ZONE-1::RACK-2::789::GJ11X9382::Specialised,0,Specialised,Intercity,Jaipur,Ahmedabad,3,Scheduled
ZONE-4::RACK-6::285::GJ15X2258::General,0,General,InterState,Jaipur,Ahmedabad,11,Scheduled
ZONE-2::RACK-1::384::GJ30X4177::Specialised,0,Specialised,Intercity,Surat,Jaipur,6,Scheduled
ZONE-1::RACK-2::789::GJ26X3703::Specialised,0,Specialised,Intercity,Rajkot,Mumbai,2,Scheduled
ZONE-4::RACK-7::285::GJ27X7102::General,0,General,Intercity,Rajkot,Mumbai,6,Scheduled
ZONE-1::RACK-2::789::GJ15X4384::Specialised,0,Specialised,InterState,Surat,Mumbai,14,Scheduled
ZONE-4::RACK-7::285::GJ21X7008::General,0,General,Intercity,Mumbai,Surat,6,Scheduled
ZONE-4::RACK-7::795::GJ05X6015::General,0,General,InterState,Ahmedabad,Rajkot,6,Scheduled
ZONE-1::RACK-3::789::GJ01X1573::Specialised,0,Specialised,Intercity,Baroda,Mumbai,6,Scheduled
ZONE-4::RACK-7::434::GJ25X9719::General,0,General,InterState,Surat,Jaipur,12,Scheduled
ZONE-3::RACK-7::854::GJ05X6667::Specialised,0,Specialised,Intercity,Ahmedabad,Baroda,5,Scheduled
ZONE-4::RACK-7::185::GJ30X4471::General,0,General,Intercity,Jaipur,Jaipur,7,Scheduled
ZONE-4::RACK-8::434::GJ06X9871::General,0,General,Intercity,Ahmedabad,Surat,6,Scheduled
ZONE-4::RACK-8::185::GJ17X8304::General,0,General,Intercity,Baroda,Jaipur,3,Scheduled
ZONE-4::RACK-8::795::GJ16X7539::General,0,General,InterState,Baroda,Surat,15,Scheduled
ZONE-4::RACK-8::795::GJ10X5561::General,0,General,Intercity,Ahmedabad,Mumbai,3,Scheduled
ZONE-4::RACK-9::795::GJ26X7609::General,0,General,Intercity,Surat,Surat,2,Scheduled
ZONE-1::RACK-3::789::GJ08X2500::Specialised,0,Specialised,InterState,Surat,Jaipur,12,Scheduled
ZONE-4::RACK-9::434::GJ11X4850::General,0,General,Intercity,Rajkot,Mumbai,7,Scheduled
ZONE-1::RACK-3::789::GJ27X9363::Specialised,0,Specialised,Intercity,Ahmedabad,Ahmedabad,7,Scheduled
ZONE-1::RACK-4::789::GJ04X1613::Specialised,0,Specialised,InterState,Rajkot,Jaipur,10,Scheduled
ZONE-2::RACK-1::384::GJ16X5358::Specialised,0,Specialised,Intercity,Surat,Baroda,3,Scheduled
ZONE-4::RACK-9::185::GJ15X3465::General,0,General,InterState,Rajkot,Rajkot,8,Scheduled
ZONE-2::RACK-1::384::GJ22X5898::Specialised,0,Specialised,Intercity,Jaipur,Jaipur,3,Scheduled
ZONE-4::RACK-10::434::GJ29X3199::General,0,General,InterState,Rajkot,Baroda,7,Scheduled
ZONE-3::RACK-7::854::GJ12X1758::Specialised,0,Specialised,InterState,Ahmedabad,Jaipur,12,Scheduled
ZONE-4::RACK-10::285::GJ27X4732::General,0,General,Intercity,Surat,Baroda,5,Scheduled
ZONE-4::RACK-10::795::GJ27X1769::General,0,General,InterState,Jaipur,Mumbai,6,Scheduled
ZONE-4::RACK-1::285::GJ05X2776::General,0,General,Intercity,Surat,Surat,5,Scheduled
ZONE-3::RACK-8::854::GJ21X4763::Specialised,0,Specialised,InterState,Rajkot,Rajkot,5,Scheduled
ZONE-4::RACK-1::285::GJ24X6892::General,0,General,Intercity,Baroda,Ahmedabad,4,Scheduled
ZONE-4::RACK-1::285::GJ10X5398::General,0,General,Intercity,Rajkot,Rajkot,3,Scheduled
ZONE-1::RACK-4::295::GJ19X5382::Specialised,0,Specialised,InterState,Jaipur,Mumbai,8,Scheduled
ZONE-2::RACK-1::384::GJ18X9809::Specialised,0,Specialised,InterState,Ahmedabad,Ahmedabad,11,Scheduled
ZONE-3::RACK-8::854::GJ06X1200::Specialised,0,Specialised,InterState,Surat,Mumbai,13,Scheduled
ZONE-4::RACK-1::285::GJ13X1303::General,0,General,InterState,Rajkot,Baroda,13,Scheduled
ZONE-1::RACK-4::789::GJ28X6836::Specialised,0,Specialised,Intercity,Baroda,Rajkot,2,Scheduled
ZONE-3::RACK-8::854::GJ10X2304::Specialised,0,Specialised,InterState,Jaipur,Surat,14,Scheduled
ZONE-2::RACK-2::384::GJ14X5845::Specialised,0,Specialised,Intercity,Rajkot,Baroda,4,Scheduled
ZONE-3::RACK-8::854::GJ17X3593::Specialised,0,Specialised,InterState,Rajkot,Mumbai,14,Scheduled
ZONE-4::RACK-2::285::GJ15X5149::General,0,General,Intercity,Ahmedabad,Jaipur,2,Scheduled
ZONE-1::RACK-5::789::GJ17X5492::Specialised,0,Specialised,InterState,Rajkot,Ahmedabad,13,Scheduled
ZONE-2::RACK-2::384::GJ09X8395::Specialised,0,Specialised,Intercity,Jaipur,Ahmedabad,7,Scheduled
ZONE-3::RACK-8::854::GJ11X9180::Specialised,0,Specialised,Intercity,Baroda,Ahmedabad,5,Scheduled
ZONE-2::RACK-2::384::GJ16X6108::Specialised,0,Specialised,Intercity,Jaipur,Rajkot,7,Scheduled
ZONE-3::RACK-9::854::GJ15X2279::Specialised,0,Specialised,InterState,Surat,Jaipur,8,Scheduled
ZONE-3::RACK-9::854::GJ30X3926::Specialised,0,Specialised,Intercity,Surat,Rajkot,7,Scheduled
ZONE-4::RACK-2::285::GJ27X6555::General,0,General,InterState,Jaipur,Baroda,14,Scheduled
ZONE-1::RACK-5::789::GJ08X1229::Specialised,0,Specialised,InterState,Ahmedabad,Mumbai,11,Scheduled
ZONE-4::RACK-2::185::GJ24X1949::General,0,General,InterState,Rajkot,Surat,8,Scheduled
ZONE-4::RACK-3::434::GJ28X7060::General,0,General,Intercity,Mumbai,Mumbai,3,Scheduled
ZONE-4::RACK-3::285::GJ25X5218::General,0,General,InterState,Surat,Baroda,15,Scheduled
ZONE-3::RACK-9::854::GJ15X1880::Specialised,0,Specialised,InterState,Rajkot,Jaipur,6,Scheduled
ZONE-1::RACK-5::295::GJ04X2060::Specialised,0,Specialised,InterState,Jaipur,Baroda,12,Scheduled
ZONE-4::RACK-3::285::GJ11X5333::General,0,General,InterState,Jaipur,Baroda,13,Scheduled
ZONE-2::RACK-2::384::GJ30X2401::Specialised,0,Specialised,InterState,Baroda,Ahmedabad,15,Scheduled
ZONE-3::RACK-9::854::GJ11X5102::Specialised,0,Specialised,Intercity,Rajkot,Rajkot,7,Scheduled
ZONE-4::RACK-3::285::GJ04X5804::General,0,General,Intercity,Baroda,Mumbai,7,Scheduled
ZONE-4::RACK-4::285::GJ14X3279::General,0,General,Intercity,Rajkot,Baroda,4,Scheduled
ZONE-1::RACK-5::789::GJ06X8468::Specialised,0,Specialised,InterState,Baroda,Baroda,7,Scheduled
ZONE-1::RACK-5::789::GJ30X9209::Specialised,0,Specialised,Intercity,Surat,Jaipur,3,Scheduled
ZONE-4::RACK-4::285::GJ15X3297::General,0,General,Intercity,Rajkot,Baroda,2,Scheduled
ZONE-4::RACK-4::285::GJ26X5488::General,0,General,Intercity,Ahmedabad,Rajkot,5,Scheduled
ZONE-1::RACK-6::295::GJ17X1851::Specialised,0,Specialised,Intercity,Mumbai,Baroda,2,Scheduled
ZONE-4::RACK-5::285::GJ15X2791::General,0,General,Intercity,Baroda,Surat,4,Scheduled
ZONE-4::RACK-5::285::GJ27X3027::General,0,General,Intercity,Jaipur,Mumbai,7,Scheduled
ZONE-4::RACK-5::285::GJ22X4867::General,0,General,Intercity,Surat,Mumbai,7,Scheduled
ZONE-1::RACK-6::789::GJ10X3428::Specialised,0,Specialised,Intercity,Jaipur,Mumbai,6,Scheduled
ZONE-1::RACK-6::295::GJ23X1598::Specialised,0,Specialised,InterState,Rajkot,Baroda,14,Scheduled
ZONE-4::RACK-5::285::GJ30X6638::General,0,General,InterState,Ahmedabad,Mumbai,10,Scheduled
ZONE-2::RACK-3::384::GJ23X2866::Specialised,0,Specialised,InterState,Mumbai,Jaipur,11,Scheduled
ZONE-4::RACK-6::185::GJ27X4504::General,0,General,Intercity,Baroda,Ahmedabad,6,Scheduled
ZONE-2::RACK-3::384::GJ24X8239::Specialised,0,Specialised,InterState,Rajkot,Ahmedabad,15,Scheduled
ZONE-3::RACK-10::854::GJ30X8944::Specialised,0,Specialised,Intercity,Jaipur,Surat,3,Scheduled
ZONE-1::RACK-6::295::GJ06X5907::Specialised,0,Specialised,InterState,Mumbai,Surat,11,Scheduled
ZONE-4::RACK-7::185::GJ29X9603::General,0,General,InterState,Mumbai,Rajkot,7,Scheduled
ZONE-1::RACK-6::789::GJ17X4217::Specialised,0,Specialised,Intercity,Surat,Jaipur,7,Scheduled
ZONE-1::RACK-7::295::GJ04X2061::Specialised,0,Specialised,Intercity,Jaipur,Jaipur,2,Scheduled
ZONE-1::RACK-7::789::GJ15X4723::Specialised,0,Specialised,InterState,Baroda,Baroda,8,Scheduled
ZONE-3::RACK-10::854::GJ03X4858::Specialised,0,Specialised,InterState,Ahmedabad,Surat,14,Scheduled
ZONE-4::RACK-7::285::GJ03X7424::General,0,General,Intercity,Rajkot,Mumbai,7,Scheduled
