Event_ID,Transport_ID,Vehicle_Type,Route_Type,Status,Estimated_Transit_Days,Event_Type,Event_Date
TRN-04418,ZONE-4::RACK-2::285::GJ18X6865::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04419,ZONE-1::RACK-2::295::GJ03X4067::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04420,ZONE-2::RACK-1::384::GJ29X3199::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04421,ZONE-2::RACK-1::384::GJ12X1758::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04422,ZONE-1::RACK-3::295::GJ27X4732::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04423,ZONE-1::RACK-3::295::GJ27X1769::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04424,ZONE-4::RACK-2::185::GJ24X6532::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04425,ZONE-4::RACK-2::795::GJ05X2776::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04426,ZONE-4::RACK-3::285::GJ21X4763::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04427,ZONE-1::RACK-3::789::GJ10X5398::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04428,ZONE-4::RACK-3::285::GJ19X5382::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04429,ZONE-4::RACK-3::185::GJ18X9809::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04430,ZONE-1::RACK-3::789::GJ06X1200::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04431,ZONE-4::RACK-3::285::GJ13X1303::General,General,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04432,ZONE-3::RACK-7::854::GJ10X5068::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04433,ZONE-4::RACK-4::285::GJ10X2304::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-04434,ZONE-4::RACK-4::795::GJ14X5845::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04435,ZONE-4::RACK-4::795::GJ17X3593::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04436,ZONE-1::RACK-3::789::GJ15X5149::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-04437,ZONE-2::RACK-1::384::GJ08X8689::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04438,ZONE-4::RACK-4::795::GJ17X5492::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04439,ZONE-4::RACK-5::434::GJ09X8395::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04440,ZONE-4::RACK-5::285::GJ15X2279::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04441,ZONE-4::RACK-5::185::GJ30X3926::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-04442,ZONE-2::RACK-1::384::GJ27X6555::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04443,ZONE-1::RACK-4::789::GJ08X1229::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04444,ZONE-4::RACK-5::185::GJ24X1949::General,General,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04445,ZONE-4::RACK-6::185::GJ28X7060::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04446,ZONE-4::RACK-6::434::GJ25X5218::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04447,ZONE-1::RACK-4::295::GJ15X1880::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04448,ZONE-4::RACK-6::285::GJ04X2060::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04449,ZONE-3::RACK-8::854::GJ11X5333::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04450,ZONE-4::RACK-6::795::GJ30X2401::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04451,ZONE-4::RACK-6::434::GJ12X6087::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04452,ZONE-3::RACK-8::854::GJ14X3727::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04453,ZONE-2::RACK-2::384::GJ04X5804::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-04454,ZONE-1::RACK-4::789::GJ14X3279::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04455,ZONE-4::RACK-7::285::GJ06X8468::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04456,ZONE-4::RACK-7::285::GJ30X9209::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04457,ZONE-4::RACK-8::285::GJ17X1851::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04458,ZONE-4::RACK-8::285::GJ15X2791::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04459,ZONE-1::RACK-4::295::GJ27X3027::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04460,ZONE-1::RACK-5::295::GJ06X2813::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04461,ZONE-1::RACK-5::789::GJ23X1598::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04462,ZONE-4::RACK-9::185::GJ23X2866::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04463,ZONE-2::RACK-2::384::GJ25X3449::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04464,ZONE-1::RACK-5::295::GJ27X3348::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04465,ZONE-3::RACK-8::854::GJ24X8239::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-04466,ZONE-1::RACK-5::295::GJ07X6453::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04467,ZONE-3::RACK-8::854::GJ06X5907::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04468,ZONE-4::RACK-9::285::GJ25X9157::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04469,ZONE-1::RACK-5::295::GJ27X9811::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04470,ZONE-4::RACK-10::434::GJ17X4217::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-04471,ZONE-3::RACK-9::854::GJ01X5402::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-04472,ZONE-1::RACK-6::295::GJ09X4010::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-04473,ZONE-4::RACK-10::185::GJ04X2061::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04474,ZONE-4::RACK-10::795::GJ15X4723::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-04475,ZONE-1::RACK-6::789::GJ03X4858::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04476,ZONE-1::RACK-6::295::GJ02X6383::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04477,ZONE-1::RACK-6::789::GJ03X7424::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04478,ZONE-1::RACK-6::295::GJ18X3994::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04479,ZONE-2::RACK-2::384::GJ23X8514::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04480,ZONE-4::RACK-10::434::GJ27X8741::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04481,ZONE-4::RACK-1::434::GJ03X9079::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04482,ZONE-4::RACK-1::185::GJ15X6806::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04483,ZONE-1::RACK-7::295::GJ28X9659::Specialised,Specialised,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-04484,ZONE-4::RACK-1::795::GJ23X4559::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04485,ZONE-2::RACK-2::384::GJ07X1011::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04486,ZONE-4::RACK-1::434::GJ14X1705::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04487,ZONE-1::RACK-7::789::GJ07X1921::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04488,ZONE-2::RACK-3::384::GJ04X2021::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-04489,ZONE-1::RACK-7::789::GJ05X5064::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04490,ZONE-1::RACK-8::789::GJ27X7409::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04491,ZONE-2::RACK-3::384::GJ26X6532::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04492,ZONE-1::RACK-8::295::GJ28X5690::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04493,ZONE-4::RACK-2::795::GJ01X1085::General,General,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04494,ZONE-4::RACK-2::185::GJ11X7822::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04495,ZONE-4::RACK-2::434::GJ12X5063::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04496,ZONE-4::RACK-2::285::GJ23X5185::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04497,ZONE-2::RACK-3::384::GJ21X8382::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04498,ZONE-4::RACK-2::185::GJ27X2754::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04499,ZONE-3::RACK-9::854::GJ23X5465::Specialised,Specialised,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-04500,ZONE-1::RACK-8::295::GJ09X7005::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04501,ZONE-4::RACK-3::434::GJ23X7398::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04502,ZONE-4::RACK-3::185::GJ30X6044::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04503,ZONE-3::RACK-9::854::GJ09X1112::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04504,ZONE-3::RACK-9::854::GJ03X5014::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-04505,ZONE-4::RACK-3::285::GJ19X5713::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04506,ZONE-4::RACK-3::795::GJ04X6241::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-04507,ZONE-3::RACK-10::854::GJ17X8039::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04508,ZONE-2::RACK-3::384::GJ14X1053::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04509,ZONE-4::RACK-3::285::GJ03X3136::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04510,ZONE-4::RACK-4::434::GJ01X7726::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04511,ZONE-4::RACK-4::795::GJ08X2709::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04512,ZONE-3::RACK-10::854::GJ20X8820::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04513,ZONE-3::RACK-10::854::GJ01X2097::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04514,ZONE-4::RACK-4::185::GJ22X1394::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04515,ZONE-4::RACK-5::434::GJ06X6051::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04516,ZONE-4::RACK-5::185::GJ08X4506::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04517,ZONE-4::RACK-5::795::GJ15X4430::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04518,ZONE-4::RACK-5::795::GJ24X3685::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04519,ZONE-4::RACK-6::185::GJ16X5496::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04520,ZONE-4::RACK-6::285::GJ07X8970::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-04521,ZONE-3::RACK-10::854::GJ10X4612::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04522,ZONE-1::RACK-9::789::GJ01X9269::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04523,ZONE-4::RACK-6::795::GJ20X7043::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04524,ZONE-2::RACK-3::384::GJ21X5017::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04525,ZONE-4::RACK-6::185::GJ18X2499::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-04526,ZONE-3::RACK-10::854::GJ12X3425::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04527,ZONE-1::RACK-10::789::GJ10X3256::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04528,ZONE-1::RACK-10::789::GJ05X8172::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04529,ZONE-1::RACK-10::295::GJ27X4558::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04530,ZONE-2::RACK-4::384::GJ26X4353::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04531,ZONE-1::RACK-10::295::GJ13X2230::Specialised,Specialised,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04532,ZONE-2::RACK-4::384::GJ13X8172::Specialised,Specialised,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04533,ZONE-2::RACK-4::384::GJ13X7840::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04534,ZONE-4::RACK-7::285::GJ09X3787::General,General,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-04535,ZONE-1::RACK-1::295::GJ12X5328::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04536,ZONE-1::RACK-1::789::GJ07X3648::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04537,ZONE-4::RACK-7::185::GJ08X3513::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04538,ZONE-1::RACK-1::295::GJ14X9412::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04539,ZONE-4::RACK-7::795::GJ11X2202::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04540,ZONE-2::RACK-4::384::GJ19X6467::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04541,ZONE-1::RACK-1::789::GJ30X6985::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04542,ZONE-4::RACK-7::434::GJ11X1934::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04543,ZONE-4::RACK-8::185::GJ28X8907::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04544,ZONE-4::RACK-8::795::GJ05X6194::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04545,ZONE-2::RACK-4::384::GJ11X8049::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04546,ZONE-3::RACK-1::854::GJ24X6673::Specialised,Specialised,InterState,Scheduled,15,Transport Scheduled,2025-07-03
TRN-04547,ZONE-4::RACK-8::185::GJ05X5328::General,General,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-04548,ZONE-3::RACK-1::854::GJ13X6948::Specialised,Specialised,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04549,ZONE-4::RACK-8::434::GJ22X7532::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04550,ZONE-1::RACK-1::789::GJ14X8855::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04551,ZONE-1::RACK-2::789::GJ13X9573::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04552,ZONE-4::RACK-8::185::GJ11X9382::General,General,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04553,ZONE-4::RACK-9::795::GJ14X5369::General,General,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04554,ZONE-1::RACK-2::295::GJ26X3703::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04555,ZONE-4::RACK-9::795::GJ27X7102::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04556,ZONE-4::RACK-9::434::GJ15X4384::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-04557,ZONE-4::RACK-9::285::GJ21X7008::General,General,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04558,ZONE-1::RACK-2::295::GJ05X6015::Specialised,Specialised,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04559,ZONE-4::RACK-9::285::GJ01X1573::General,General,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04560,ZONE-4::RACK-10::795::GJ05X6667::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04561,ZONE-3::RACK-1::854::GJ30X4471::Specialised,Specialised,InterState,Scheduled,13,Transport Scheduled,2025-07-03
TRN-04562,ZONE-4::RACK-10::795::GJ06X9871::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04563,ZONE-1::RACK-3::789::GJ14X8889::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04564,ZONE-1::RACK-3::789::GJ16X7539::Specialised,Specialised,InterState,Scheduled,14,Transport Scheduled,2025-07-03
TRN-04565,ZONE-1::RACK-3::789::GJ26X7609::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04566,ZONE-2::RACK-5::384::GJ08X2500::Specialised,Specialised,Intercity,Scheduled,2,Transport Scheduled,2025-07-03
TRN-04567,ZONE-4::RACK-1::185::GJ27X9363::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04568,ZONE-4::RACK-1::434::GJ04X1613::General,General,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04569,ZONE-1::RACK-3::789::GJ16X5358::Specialised,Specialised,InterState,Scheduled,12,Transport Scheduled,2025-07-03
TRN-04570,ZONE-4::RACK-1::285::GJ03X5022::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-04571,ZONE-2::RACK-5::384::GJ06X9142::Specialised,Specialised,InterState,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04572,ZONE-2::RACK-5::384::GJ15X3465::Specialised,Specialised,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04573,ZONE-4::RACK-1::285::GJ22X5898::General,General,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04574,ZONE-4::RACK-2::434::GJ03X4067::General,General,InterState,Scheduled,9,Transport Scheduled,2025-07-03
TRN-04575,ZONE-4::RACK-2::185::GJ29X3199::General,General,InterState,Scheduled,8,Transport Scheduled,2025-07-03
TRN-04576,ZONE-4::RACK-2::185::GJ27X4732::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04577,ZONE-4::RACK-2::185::GJ27X1769::General,General,InterState,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04578,ZONE-4::RACK-3::285::GJ24X6532::General,General,Intercity,Scheduled,4,Transport Scheduled,2025-07-03
TRN-04579,ZONE-4::RACK-3::795::GJ21X4763::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04580,ZONE-4::RACK-3::185::GJ24X6892::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04581,ZONE-1::RACK-4::295::GJ10X5398::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04582,ZONE-4::RACK-3::795::GJ19X5382::General,General,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04583,ZONE-4::RACK-3::434::GJ18X9809::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04584,ZONE-4::RACK-4::434::GJ06X1200::General,General,Intercity,Scheduled,3,Transport Scheduled,2025-07-03
TRN-04585,ZONE-1::RACK-4::789::GJ13X1303::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04586,ZONE-4::RACK-4::434::GJ28X6836::General,General,Intercity,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04587,ZONE-1::RACK-4::295::GJ10X5068::Specialised,Specialised,InterState,Scheduled,7,Transport Scheduled,2025-07-03
TRN-04588,ZONE-3::RACK-2::854::GJ10X2304::Specialised,Specialised,Intercity,Scheduled,5,Transport Scheduled,2025-07-03
TRN-04589,ZONE-4::RACK-4::185::GJ17X3593::General,General,InterState,Scheduled,11,Transport Scheduled,2025-07-03
TRN-04590,ZONE-4::RACK-4::285::GJ15X5149::General,General,InterState,Scheduled,10,Transport Scheduled,2025-07-03
TRN-04591,ZONE-4::RACK-4::795::GJ08X8689::General,General,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04592,ZONE-3::RACK-2::854::GJ09X8395::Specialised,Specialised,Intercity,Scheduled,6,Transport Scheduled,2025-07-03
TRN-04593,ZONE-3::RACK-2::854::GJ11X9180::Specialised,Specialised,InterState,Scheduled,5,Transport Scheduled,2025-07-03
