Event_ID,Assignment_ID,Dispatch_Date,Vehicle_ID,Delivery_Status,Is_Damaged,Delay_Reason,Event_Type,Event_Date
DSP-05107,ZONE-3::RACK-7::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-05108,ZONE-3::RACK-7::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-05
DSP-05109,ZONE-1::RACK-7::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-07
DSP-05110,ZONE-3::RACK-8::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-05
DSP-05111,ZONE-3::RACK-8::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-05
DSP-05112,ZONE-3::RACK-8::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-04
DSP-05113,ZONE-3::RACK-8::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Delayed,0,Weather,Delayed,2025-07-06
DSP-05114,ZONE-1::RACK-7::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-05115,ZONE-1::RACK-7::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-05116,ZONE-1::RACK-7::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,1,Logistics,Delayed,2025-07-05
DSP-05117,ZONE-3::RACK-8::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,0,Operator Error,Delayed,2025-07-07
DSP-05118,ZONE-1::RACK-7::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-06
DSP-05119,ZONE-1::RACK-8::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-05120,ZONE-3::RACK-9::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-05121,ZONE-3::RACK-9::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-07
DSP-05122,ZONE-1::RACK-8::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-05
DSP-05123,ZONE-3::RACK-9::854::GJ19X2606,2025-07-03 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-03
DSP-05124,ZONE-3::RACK-9::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-07
DSP-05125,ZONE-1::RACK-8::295::GJ18X8961,2025-07-09 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-09
DSP-05126,ZONE-3::RACK-9::854::GJ19X2606,2025-07-03 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-03
DSP-05127,ZONE-3::RACK-10::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,1,,Failed,2025-07-05
DSP-05128,ZONE-3::RACK-10::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-05129,ZONE-3::RACK-10::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delayed,1,Depot Overflow,Delayed,2025-07-04
DSP-05130,ZONE-3::RACK-10::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-06
DSP-05131,ZONE-3::RACK-10::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-06
DSP-05132,ZONE-3::RACK-1::854::GJ19X2606,2025-07-04 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-04
DSP-05133,ZONE-3::RACK-1::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-06
DSP-05134,ZONE-3::RACK-1::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-06
DSP-05135,ZONE-3::RACK-1::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-06
DSP-05136,ZONE-3::RACK-1::795::GJ22X4240,2025-07-09 00:00:00,GJ22X4240,Failed,1,,Failed,2025-07-09
DSP-05137,ZONE-1::RACK-8::789::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-08
DSP-05138,ZONE-1::RACK-8::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delayed,0,Traffic,Delayed,2025-07-03
DSP-05139,ZONE-3::RACK-2::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-06
DSP-05140,ZONE-1::RACK-9::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-05141,ZONE-1::RACK-9::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-05142,ZONE-2::RACK-9::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-04
DSP-05143,ZONE-3::RACK-2::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-06
DSP-05144,ZONE-3::RACK-2::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-04
DSP-05145,ZONE-1::RACK-9::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,0,Traffic,Delayed,2025-07-04
DSP-05146,ZONE-1::RACK-9::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-04
DSP-05147,ZONE-3::RACK-2::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-05
DSP-05148,ZONE-3::RACK-2::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-06
DSP-05149,ZONE-3::RACK-3::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-06
DSP-05150,ZONE-3::RACK-3::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delayed,0,Traffic,Delayed,2025-07-05
DSP-05151,ZONE-3::RACK-3::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-07
DSP-05152,ZONE-1::RACK-9::295::GJ18X8961,2025-07-10 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-10
DSP-05153,ZONE-3::RACK-3::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-05154,ZONE-3::RACK-3::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-05155,ZONE-3::RACK-4::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-07
DSP-05156,ZONE-1::RACK-10::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-05157,ZONE-2::RACK-10::384::GJ08X1309,2025-07-07 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-07
DSP-05158,ZONE-1::RACK-10::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,1,Weather,Delayed,2025-07-06
DSP-05159,ZONE-3::RACK-4::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-03
DSP-05160,ZONE-3::RACK-4::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delayed,0,Weather,Delayed,2025-07-05
DSP-05161,ZONE-3::RACK-4::185::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,Delayed,1,Operator Error,Delayed,2025-07-08
DSP-05162,ZONE-3::RACK-4::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Delayed,0,Traffic,Delayed,2025-07-03
DSP-05163,ZONE-1::RACK-10::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-05164,ZONE-2::RACK-10::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-04
DSP-05165,ZONE-3::RACK-5::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delayed,0,Depot Overflow,Delayed,2025-07-04
DSP-05166,ZONE-3::RACK-5::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-05167,ZONE-1::RACK-10::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Delayed,1,Depot Overflow,Delayed,2025-07-05
DSP-05168,ZONE-3::RACK-5::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-03
DSP-05169,ZONE-2::RACK-10::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-04
DSP-05170,ZONE-1::RACK-10::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-05171,ZONE-3::RACK-5::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-05172,ZONE-3::RACK-5::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,0,Depot Overflow,Delayed,2025-07-07
DSP-05173,ZONE-3::RACK-6::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-05174,ZONE-3::RACK-6::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Delayed,1,Operator Error,Delayed,2025-07-04
DSP-05175,ZONE-1::RACK-1::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-06
DSP-05176,ZONE-3::RACK-6::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delayed,1,Logistics,Delayed,2025-07-07
DSP-05177,ZONE-2::RACK-10::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delayed,0,Logistics,Delayed,2025-07-05
DSP-05178,ZONE-1::RACK-1::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-05179,ZONE-3::RACK-6::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,Failed,1,,Failed,2025-07-08
DSP-05180,ZONE-2::RACK-10::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-06
DSP-05181,ZONE-1::RACK-1::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-05182,ZONE-1::RACK-1::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-04
DSP-05183,ZONE-1::RACK-1::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Delayed,0,Traffic,Delayed,2025-07-08
DSP-05184,ZONE-1::RACK-2::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-06
DSP-05185,ZONE-3::RACK-6::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-06
DSP-05186,ZONE-3::RACK-7::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delayed,0,Weather,Delayed,2025-07-07
DSP-05187,ZONE-3::RACK-7::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-05188,ZONE-3::RACK-7::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-08
DSP-05189,ZONE-3::RACK-7::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-06
DSP-05190,ZONE-1::RACK-2::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-08
DSP-05191,ZONE-1::RACK-2::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-07
DSP-05192,ZONE-3::RACK-7::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delayed,0,Operator Error,Delayed,2025-07-06
DSP-05193,ZONE-2::RACK-1::384::GJ08X1309,2025-07-03 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-03
DSP-05194,ZONE-3::RACK-8::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Failed,0,,Failed,2025-07-03
DSP-05195,ZONE-1::RACK-2::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-05196,ZONE-3::RACK-8::854::GJ19X2606,2025-07-03 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-03
DSP-05197,ZONE-3::RACK-8::185::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-05
DSP-05198,ZONE-3::RACK-8::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-05
DSP-05199,ZONE-3::RACK-8::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-04
DSP-05200,ZONE-3::RACK-9::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delayed,1,Operator Error,Delayed,2025-07-05
DSP-05201,ZONE-3::RACK-9::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-05
DSP-05202,ZONE-1::RACK-2::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-04
DSP-05203,ZONE-2::RACK-1::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-04
DSP-05204,ZONE-2::RACK-1::384::GJ08X1309,2025-07-03 00:00:00,GJ08X1309,Failed,0,,Failed,2025-07-03
DSP-05205,ZONE-1::RACK-3::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-07
DSP-05206,ZONE-1::RACK-3::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-06
DSP-05207,ZONE-3::RACK-9::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-05208,ZONE-3::RACK-9::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delayed,0,Logistics,Delayed,2025-07-05
DSP-05209,ZONE-3::RACK-9::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-05
DSP-05210,ZONE-3::RACK-10::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-03
DSP-05211,ZONE-1::RACK-3::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-05212,ZONE-3::RACK-10::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delayed,1,Logistics,Delayed,2025-07-05
DSP-05213,ZONE-3::RACK-10::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delayed,1,Traffic,Delayed,2025-07-07
DSP-05214,ZONE-1::RACK-3::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-05215,ZONE-3::RACK-10::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-06
DSP-05216,ZONE-3::RACK-10::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-04
DSP-05217,ZONE-3::RACK-1::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-05
DSP-05218,ZONE-3::RACK-1::285::GJ24X1586,2025-07-08 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-08
DSP-05219,ZONE-3::RACK-1::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-03
DSP-05220,ZONE-3::RACK-1::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-04
DSP-05221,ZONE-1::RACK-3::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,0,Weather,Delayed,2025-07-06
DSP-05222,ZONE-2::RACK-1::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-08
DSP-05223,ZONE-3::RACK-1::795::GJ22X4240,2025-07-10 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-10
DSP-05224,ZONE-3::RACK-2::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-05225,ZONE-3::RACK-2::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-08
DSP-05226,ZONE-1::RACK-4::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delivered,0,,Delivered,2025-07-06
DSP-05227,ZONE-3::RACK-2::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delivered,0,,Delivered,2025-07-05
DSP-05228,ZONE-3::RACK-2::185::GJ30X1043,2025-07-09 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-09
DSP-05229,ZONE-2::RACK-1::384::GJ08X1309,2025-07-04 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-04
DSP-05230,ZONE-1::RACK-4::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-04
DSP-05231,ZONE-3::RACK-2::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-05232,ZONE-3::RACK-3::185::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-07
DSP-05233,ZONE-3::RACK-3::434::GJ09X6178,2025-07-06 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-06
DSP-05234,ZONE-1::RACK-4::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-05235,ZONE-3::RACK-3::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-06
DSP-05236,ZONE-3::RACK-3::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-05
DSP-05237,ZONE-3::RACK-3::795::GJ22X4240,2025-07-08 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-08
DSP-05238,ZONE-3::RACK-4::434::GJ09X6178,2025-07-09 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-09
DSP-05239,ZONE-3::RACK-4::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-07
DSP-05240,ZONE-3::RACK-4::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delivered,0,,Delivered,2025-07-06
DSP-05241,ZONE-2::RACK-2::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-06
DSP-05242,ZONE-3::RACK-4::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-05243,ZONE-1::RACK-4::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-04
DSP-05244,ZONE-3::RACK-4::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-05
DSP-05245,ZONE-3::RACK-5::795::GJ22X4240,2025-07-07 00:00:00,GJ22X4240,Delayed,0,Depot Overflow,Delayed,2025-07-07
DSP-05246,ZONE-3::RACK-5::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-05
DSP-05247,ZONE-3::RACK-5::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-05
DSP-05248,ZONE-3::RACK-5::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-05249,ZONE-3::RACK-5::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,Failed,0,,Failed,2025-07-07
DSP-05250,ZONE-3::RACK-6::795::GJ22X4240,2025-07-06 00:00:00,GJ22X4240,Delivered,0,,Delivered,2025-07-06
DSP-05251,ZONE-3::RACK-6::285::GJ24X1586,2025-07-05 00:00:00,GJ24X1586,Delayed,0,Operator Error,Delayed,2025-07-05
DSP-05252,ZONE-1::RACK-4::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-08
DSP-05253,ZONE-3::RACK-6::285::GJ24X1586,2025-07-07 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-07
DSP-05254,ZONE-3::RACK-6::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-07
DSP-05255,ZONE-1::RACK-5::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Failed,1,,Failed,2025-07-08
DSP-05256,ZONE-1::RACK-5::789::GJ30X1043,2025-07-08 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-08
DSP-05257,ZONE-2::RACK-2::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,In Transit,0,,In Transit,2025-07-08
DSP-05258,ZONE-3::RACK-6::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delayed,1,Weather,Delayed,2025-07-06
DSP-05259,ZONE-2::RACK-2::384::GJ08X1309,2025-07-08 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-08
DSP-05260,ZONE-3::RACK-7::434::GJ09X6178,2025-07-04 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-04
DSP-05261,ZONE-1::RACK-5::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,Failed,0,,Failed,2025-07-08
DSP-05262,ZONE-3::RACK-7::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delayed,1,Depot Overflow,Delayed,2025-07-06
DSP-05263,ZONE-1::RACK-5::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,0,Operator Error,Delayed,2025-07-04
DSP-05264,ZONE-3::RACK-7::854::GJ19X2606,2025-07-08 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-08
DSP-05265,ZONE-3::RACK-7::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,Failed,0,,Failed,2025-07-05
DSP-05266,ZONE-3::RACK-7::285::GJ24X1586,2025-07-06 00:00:00,GJ24X1586,Delayed,0,Traffic,Delayed,2025-07-06
DSP-05267,ZONE-1::RACK-5::295::GJ18X8961,2025-07-06 00:00:00,GJ18X8961,Delayed,0,Operator Error,Delayed,2025-07-06
DSP-05268,ZONE-3::RACK-8::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-05
DSP-05269,ZONE-3::RACK-8::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-07
DSP-05270,ZONE-3::RACK-8::854::GJ19X2606,2025-07-05 00:00:00,GJ19X2606,In Transit,0,,In Transit,2025-07-05
DSP-05271,ZONE-1::RACK-6::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,Delayed,0,Traffic,Delayed,2025-07-04
DSP-05272,ZONE-3::RACK-8::185::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-04
DSP-05273,ZONE-3::RACK-8::795::GJ22X4240,2025-07-05 00:00:00,GJ22X4240,In Transit,0,,In Transit,2025-07-05
DSP-05274,ZONE-1::RACK-6::789::GJ30X1043,2025-07-04 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-04
DSP-05275,ZONE-1::RACK-6::295::GJ18X8961,2025-07-08 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-08
DSP-05276,ZONE-1::RACK-6::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-07
DSP-05277,ZONE-1::RACK-6::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-07
DSP-05278,ZONE-2::RACK-2::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Failed,1,,Failed,2025-07-05
DSP-05279,ZONE-3::RACK-9::434::GJ09X6178,2025-07-05 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-05
DSP-05280,ZONE-3::RACK-9::434::GJ09X6178,2025-07-08 00:00:00,GJ09X6178,Failed,0,,Failed,2025-07-08
DSP-05281,ZONE-3::RACK-9::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-05282,ZONE-1::RACK-7::295::GJ18X8961,2025-07-04 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-04
DSP-05283,ZONE-3::RACK-9::854::GJ19X2606,2025-07-06 00:00:00,GJ19X2606,Delayed,0,Depot Overflow,Delayed,2025-07-06
DSP-05284,ZONE-3::RACK-9::795::GJ22X4240,2025-07-03 00:00:00,GJ22X4240,Failed,1,,Failed,2025-07-03
DSP-05285,ZONE-2::RACK-2::384::GJ08X1309,2025-07-03 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-03
DSP-05286,ZONE-1::RACK-7::295::GJ18X8961,2025-07-03 00:00:00,GJ18X8961,Delayed,1,Logistics,Delayed,2025-07-03
DSP-05287,ZONE-1::RACK-7::295::GJ18X8961,2025-07-05 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-05
DSP-05288,ZONE-3::RACK-10::434::GJ09X6178,2025-07-03 00:00:00,GJ09X6178,In Transit,0,,In Transit,2025-07-03
DSP-05289,ZONE-1::RACK-7::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-07
DSP-05290,ZONE-2::RACK-3::384::GJ08X1309,2025-07-06 00:00:00,GJ08X1309,Delivered,0,,Delivered,2025-07-06
DSP-05291,ZONE-1::RACK-7::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,In Transit,0,,In Transit,2025-07-06
DSP-05292,ZONE-1::RACK-8::789::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-06
DSP-05293,ZONE-1::RACK-8::789::GJ30X1043,2025-07-05 00:00:00,GJ30X1043,Failed,0,,Failed,2025-07-05
DSP-05294,ZONE-1::RACK-8::789::GJ30X1043,2025-07-07 00:00:00,GJ30X1043,Delayed,0,Logistics,Delayed,2025-07-07
DSP-05295,ZONE-3::RACK-10::185::GJ30X1043,2025-07-03 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-03
DSP-05296,ZONE-2::RACK-3::384::GJ08X1309,2025-07-05 00:00:00,GJ08X1309,Delayed,0,Logistics,Delayed,2025-07-05
DSP-05297,ZONE-1::RACK-8::295::GJ18X8961,2025-07-07 00:00:00,GJ18X8961,In Transit,0,,In Transit,2025-07-07
DSP-05298,ZONE-3::RACK-10::795::GJ22X4240,2025-07-04 00:00:00,GJ22X4240,Failed,1,,Failed,2025-07-04
DSP-05299,ZONE-3::RACK-10::185::GJ30X1043,2025-07-06 00:00:00,GJ30X1043,Delivered,0,,Delivered,2025-07-06
DSP-05300,ZONE-3::RACK-10::434::GJ09X6178,2025-07-07 00:00:00,GJ09X6178,Delivered,0,,Delivered,2025-07-07
DSP-05301,ZONE-3::RACK-1::285::GJ24X1586,2025-07-04 00:00:00,GJ24X1586,In Transit,0,,In Transit,2025-07-04
