Event_ID,Assignment_ID,Product_ID,Transport_ID,Dispatch_Window,Delivery_Window,Urgent_Flag,Event_Type,Event_Date
ASN-03593,ZONE-3::RACK-2::854::GJ27X9363,TOP-5200-B34-854,ZONE-3::RACK-9::854::GJ27X9363::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-26 14:19:16.863742
ASN-03594,ZONE-3::RACK-3::854::GJ06X9871,TOP-5201-B31-854,ZONE-3::RACK-6::854::GJ06X9871::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-26 14:19:16.863742
ASN-03595,ZONE-4::RACK-9::285::GJ24X8239,VIT-5202-B77-285,ZONE-4::RACK-7::285::GJ24X8239::General,2025-07-05,2025-07-09,1,Assigned,2025-06-26 14:19:16.863742
ASN-03596,ZONE-4::RACK-9::434::GJ27X4732,SUP-5203-B45-434,ZONE-4::RACK-8::434::GJ27X4732::General,2025-07-03,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-03597,ZONE-3::RACK-3::854::GJ26X4353,TOP-5204-B49-854,ZONE-3::RACK-9::854::GJ26X4353::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-03598,ZONE-1::RACK-2::789::GJ15X2258,ANT-5206-B99-789,ZONE-1::RACK-4::789::GJ15X2258::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-03599,ZONE-1::RACK-3::789::GJ24X6532,ANT-5207-B12-789,ZONE-1::RACK-8::789::GJ24X6532::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-03600,ZONE-4::RACK-10::434::GJ07X3009,SUP-5208-B64-434,ZONE-4::RACK-8::434::GJ07X3009::General,2025-07-05,2025-07-08,0,Assigned,2025-06-30 14:19:16.863742
ASN-03601,ZONE-4::RACK-10::185::GJ26X4353,DIG-5209-B36-185,ZONE-4::RACK-4::185::GJ26X4353::General,2025-07-05,2025-07-09,0,Assigned,2025-06-23 14:19:16.863742
ASN-03602,ZONE-4::RACK-10::185::GJ15X4723,DIG-5210-B53-185,ZONE-4::RACK-6::185::GJ15X4723::General,2025-07-03,2025-07-05,1,Assigned,2025-06-25 14:19:16.863742
ASN-03603,ZONE-4::RACK-10::185::GJ24X9408,DIG-5211-B90-185,ZONE-4::RACK-7::185::GJ24X9408::General,2025-07-03,2025-07-07,0,Assigned,2025-06-24 14:19:16.863742
ASN-03604,ZONE-4::RACK-10::185::GJ24X6673,DIG-5212-B44-185,ZONE-4::RACK-3::185::GJ24X6673::General,2025-07-04,2025-07-08,1,Assigned,2025-06-26 14:19:16.863742
ASN-03605,ZONE-4::RACK-1::434::GJ01X7726,SUP-5213-B13-434,ZONE-4::RACK-4::434::GJ01X7726::General,2025-07-04,2025-07-06,0,Assigned,2025-06-30 14:19:16.863742
ASN-03606,ZONE-4::RACK-1::795::GJ23X8514,DEW-5214-B77-795,ZONE-4::RACK-1::795::GJ23X8514::General,2025-07-03,2025-07-06,1,Assigned,2025-06-26 14:19:16.863742
ASN-03607,ZONE-1::RACK-3::789::GJ25X3449,ANT-5215-B96-789,ZONE-1::RACK-9::789::GJ25X3449::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-27 14:19:16.863742
ASN-03608,ZONE-4::RACK-1::285::GJ27X7409,VIT-5217-B12-285,ZONE-4::RACK-5::285::GJ27X7409::General,2025-07-05,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-03609,ZONE-1::RACK-3::295::GJ15X3297,ANT-5218-B99-295,ZONE-1::RACK-7::295::GJ15X3297::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-23 14:19:16.863742
ASN-03610,ZONE-4::RACK-1::285::GJ18X7432,VIT-5219-B68-285,ZONE-4::RACK-7::285::GJ18X7432::General,2025-07-04,2025-07-08,1,Assigned,2025-06-23 14:19:16.863742
ASN-03611,ZONE-4::RACK-2::434::GJ10X3256,SUP-5220-B36-434,ZONE-4::RACK-3::434::GJ10X3256::General,2025-07-04,2025-07-08,1,Assigned,2025-06-29 14:19:16.863742
ASN-03612,ZONE-4::RACK-2::795::GJ13X8172,DEW-5221-B44-795,ZONE-4::RACK-8::795::GJ13X8172::General,2025-07-05,2025-07-07,0,Assigned,2025-06-26 14:19:16.863742
ASN-03613,ZONE-4::RACK-2::795::GJ30X2371,DEW-5223-B37-795,ZONE-4::RACK-8::795::GJ30X2371::General,2025-07-05,2025-07-07,0,Assigned,2025-06-26 14:19:16.863742
ASN-03614,ZONE-2::RACK-9::384::GJ30X4177,IMM-5224-B69-384,ZONE-2::RACK-3::384::GJ30X4177::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-03615,ZONE-3::RACK-3::854::GJ22X7532,TOP-5225-B64-854,ZONE-3::RACK-8::854::GJ22X7532::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-25 14:19:16.863742
ASN-03616,ZONE-4::RACK-2::434::GJ04X1613,SUP-5226-B96-434,ZONE-4::RACK-7::434::GJ04X1613::General,2025-07-05,2025-07-07,1,Assigned,2025-06-26 14:19:16.863742
ASN-03617,ZONE-3::RACK-3::854::GJ08X8689,TOP-5227-B22-854,ZONE-3::RACK-10::854::GJ08X8689::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-07-01 14:19:16.863742
ASN-03618,ZONE-4::RACK-3::434::GJ28X7060,SUP-5228-B88-434,ZONE-4::RACK-2::434::GJ28X7060::General,2025-07-05,2025-07-08,1,Assigned,2025-06-27 14:19:16.863742
ASN-03619,ZONE-4::RACK-3::185::GJ07X1011,DIG-5231-B28-185,ZONE-4::RACK-3::185::GJ07X1011::General,2025-07-03,2025-07-05,1,Assigned,2025-06-25 14:19:16.863742
ASN-03620,ZONE-2::RACK-9::384::GJ23X7398,IMM-5232-B10-384,ZONE-2::RACK-9::384::GJ23X7398::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-29 14:19:16.863742
ASN-03621,ZONE-1::RACK-3::295::GJ01X5402,ANT-5233-B91-295,ZONE-1::RACK-10::295::GJ01X5402::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-28 14:19:16.863742
ASN-03622,ZONE-4::RACK-3::795::GJ20X7043,DEW-5234-B32-795,ZONE-4::RACK-5::795::GJ20X7043::General,2025-07-04,2025-07-08,0,Assigned,2025-07-01 14:19:16.863742
ASN-03623,ZONE-2::RACK-9::384::GJ22X4867,IMM-5235-B65-384,ZONE-2::RACK-5::384::GJ22X4867::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-06-24 14:19:16.863742
ASN-03624,ZONE-1::RACK-3::295::GJ20X8820,ANT-5236-B69-295,ZONE-1::RACK-4::295::GJ20X8820::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-24 14:19:16.863742
ASN-03625,ZONE-1::RACK-4::789::GJ06X6051,ANT-5237-B62-789,ZONE-1::RACK-4::789::GJ06X6051::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-25 14:19:16.863742
ASN-03626,ZONE-1::RACK-4::789::GJ23X1598,ANT-5238-B65-789,ZONE-1::RACK-5::789::GJ23X1598::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-03627,ZONE-4::RACK-3::434::GJ22X5898,SUP-5240-B65-434,ZONE-4::RACK-2::434::GJ22X5898::General,2025-07-04,2025-07-08,1,Assigned,2025-07-01 14:19:16.863742
ASN-03628,ZONE-2::RACK-9::384::GJ11X5333,IMM-5241-B57-384,ZONE-2::RACK-5::384::GJ11X5333::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-27 14:19:16.863742
ASN-03629,ZONE-4::RACK-3::185::GJ21X4763,DIG-5242-B48-185,ZONE-4::RACK-5::185::GJ21X4763::General,2025-07-05,2025-07-09,1,Assigned,2025-06-30 14:19:16.863742
ASN-03630,ZONE-4::RACK-4::795::GJ11X5102,DEW-5243-B51-795,ZONE-4::RACK-10::795::GJ11X5102::General,2025-07-05,2025-07-08,1,Assigned,2025-07-01 14:19:16.863742
ASN-03631,ZONE-4::RACK-4::434::GJ12X1758,SUP-5245-B83-434,ZONE-4::RACK-4::434::GJ12X1758::General,2025-07-03,2025-07-07,1,Assigned,2025-06-27 14:19:16.863742
ASN-03632,ZONE-3::RACK-4::854::GJ21X8382,TOP-5246-B10-854,ZONE-3::RACK-5::854::GJ21X8382::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-07-01 14:19:16.863742
ASN-03633,ZONE-3::RACK-4::854::GJ29X6133,TOP-5247-B41-854,ZONE-3::RACK-2::854::GJ29X6133::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-03634,ZONE-1::RACK-4::789::GJ11X7822,ANT-5248-B83-789,ZONE-1::RACK-8::789::GJ11X7822::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-23 14:19:16.863742
ASN-03635,ZONE-1::RACK-4::789::GJ01X5402,ANT-5249-B21-789,ZONE-1::RACK-4::789::GJ01X5402::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-06-28 14:19:16.863742
ASN-03636,ZONE-4::RACK-4::795::GJ27X9363,DEW-5251-B69-795,ZONE-4::RACK-2::795::GJ27X9363::General,2025-07-04,2025-07-06,0,Assigned,2025-06-26 14:19:16.863742
ASN-03637,ZONE-3::RACK-4::854::GJ30X2371,TOP-5252-B12-854,ZONE-3::RACK-7::854::GJ30X2371::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-26 14:19:16.863742
ASN-03638,ZONE-4::RACK-4::285::GJ30X6985,VIT-5253-B85-285,ZONE-4::RACK-5::285::GJ30X6985::General,2025-07-05,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-03639,ZONE-2::RACK-10::384::GJ10X4612,IMM-5255-B61-384,ZONE-2::RACK-1::384::GJ10X4612::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-27 14:19:16.863742
ASN-03640,ZONE-3::RACK-4::854::GJ14X1705,TOP-5256-B99-854,ZONE-3::RACK-2::854::GJ14X1705::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-28 14:19:16.863742
ASN-03641,ZONE-1::RACK-5::789::GJ09X8395,ANT-5257-B19-789,ZONE-1::RACK-6::789::GJ09X8395::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-26 14:19:16.863742
ASN-03642,ZONE-1::RACK-5::295::GJ07X6453,ANT-5259-B80-295,ZONE-1::RACK-5::295::GJ07X6453::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-25 14:19:16.863742
ASN-03643,ZONE-1::RACK-6::789::GJ10X5561,ANT-5260-B37-789,ZONE-1::RACK-3::789::GJ10X5561::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-27 14:19:16.863742
ASN-03644,ZONE-2::RACK-10::384::GJ13X7840,IMM-5262-B77-384,ZONE-2::RACK-3::384::GJ13X7840::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-03645,ZONE-3::RACK-4::854::GJ26X6532,TOP-5264-B78-854,ZONE-3::RACK-8::854::GJ26X6532::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-03646,ZONE-4::RACK-5::434::GJ04X1613,SUP-5265-B62-434,ZONE-4::RACK-7::434::GJ04X1613::General,2025-07-05,2025-07-09,1,Assigned,2025-06-27 14:19:16.863742
ASN-03647,ZONE-4::RACK-5::185::GJ04X2061,DIG-5268-B37-185,ZONE-4::RACK-5::185::GJ04X2061::General,2025-07-05,2025-07-08,0,Assigned,2025-06-30 14:19:16.863742
ASN-03648,ZONE-4::RACK-5::285::GJ19X5382,VIT-5269-B33-285,ZONE-4::RACK-6::285::GJ19X5382::General,2025-07-05,2025-07-08,1,Assigned,2025-06-27 14:19:16.863742
ASN-03649,ZONE-4::RACK-6::285::GJ24X1949,VIT-5270-B37-285,ZONE-4::RACK-6::285::GJ24X1949::General,2025-07-03,2025-07-07,1,Assigned,2025-06-26 14:19:16.863742
ASN-03650,ZONE-4::RACK-6::434::GJ27X3027,SUP-5271-B44-434,ZONE-4::RACK-6::434::GJ27X3027::General,2025-07-03,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-03651,ZONE-4::RACK-6::434::GJ16X7539,SUP-5272-B86-434,ZONE-4::RACK-10::434::GJ16X7539::General,2025-07-05,2025-07-09,1,Assigned,2025-06-25 14:19:16.863742
ASN-03652,ZONE-1::RACK-6::295::GJ28X9659,ANT-5273-B13-295,ZONE-1::RACK-3::295::GJ28X9659::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-03653,ZONE-4::RACK-6::795::GJ21X7008,DEW-5274-B13-795,ZONE-4::RACK-1::795::GJ21X7008::General,2025-07-03,2025-07-07,0,Assigned,2025-06-25 14:19:16.863742
ASN-03654,ZONE-4::RACK-6::795::GJ24X8239,DEW-5275-B32-795,ZONE-4::RACK-10::795::GJ24X8239::General,2025-07-05,2025-07-07,1,Assigned,2025-06-29 14:19:16.863742
ASN-03655,ZONE-4::RACK-7::795::GJ18X7432,DEW-5276-B69-795,ZONE-4::RACK-5::795::GJ18X7432::General,2025-07-03,2025-07-07,1,Assigned,2025-06-25 14:19:16.863742
ASN-03656,ZONE-4::RACK-7::434::GJ10X4612,SUP-5277-B84-434,ZONE-4::RACK-3::434::GJ10X4612::General,2025-07-03,2025-07-07,1,Assigned,2025-06-26 14:19:16.863742
ASN-03657,ZONE-1::RACK-6::295::GJ29X6133,ANT-5278-B70-295,ZONE-1::RACK-3::295::GJ29X6133::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-07-01 14:19:16.863742
ASN-03658,ZONE-4::RACK-7::795::GJ17X4217,DEW-5279-B39-795,ZONE-4::RACK-1::795::GJ17X4217::General,2025-07-03,2025-07-07,0,Assigned,2025-07-01 14:19:16.863742
ASN-03659,ZONE-4::RACK-7::795::GJ28X9659,DEW-5280-B16-795,ZONE-4::RACK-3::795::GJ28X9659::General,2025-07-05,2025-07-08,1,Assigned,2025-06-27 14:19:16.863742
ASN-03660,ZONE-1::RACK-6::295::GJ24X3685,ANT-5281-B83-295,ZONE-1::RACK-3::295::GJ24X3685::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-23 14:19:16.863742
ASN-03661,ZONE-2::RACK-10::384::GJ15X4430,IMM-5282-B91-384,ZONE-2::RACK-6::384::GJ15X4430::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-03662,ZONE-4::RACK-7::434::GJ24X1949,SUP-5284-B76-434,ZONE-4::RACK-5::434::GJ24X1949::General,2025-07-05,2025-07-08,1,Assigned,2025-06-27 14:19:16.863742
ASN-03663,ZONE-1::RACK-6::789::GJ26X5488,ANT-5285-B94-789,ZONE-1::RACK-7::789::GJ26X5488::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-24 14:19:16.863742
ASN-03664,ZONE-1::RACK-7::295::GJ22X5898,ANT-5287-B74-295,ZONE-1::RACK-6::295::GJ22X5898::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-26 14:19:16.863742
ASN-03665,ZONE-2::RACK-1::384::GJ05X2776,IMM-5289-B57-384,ZONE-2::RACK-5::384::GJ05X2776::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-30 14:19:16.863742
ASN-03666,ZONE-4::RACK-8::185::GJ06X9142,DIG-5290-B52-185,ZONE-4::RACK-2::185::GJ06X9142::General,2025-07-03,2025-07-05,1,Assigned,2025-06-24 14:19:16.863742
ASN-03667,ZONE-1::RACK-7::295::GJ08X2709,ANT-5292-B35-295,ZONE-1::RACK-3::295::GJ08X2709::Specialised,2025-07-04,2025-07-07,1,Assigned,2025-06-25 14:19:16.863742
ASN-03668,ZONE-3::RACK-5::854::GJ12X3425,TOP-5293-B94-854,ZONE-3::RACK-8::854::GJ12X3425::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-29 14:19:16.863742
ASN-03669,ZONE-1::RACK-7::789::GJ30X2401,ANT-5294-B38-789,ZONE-1::RACK-8::789::GJ30X2401::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-06-27 14:19:16.863742
ASN-03670,ZONE-1::RACK-8::295::GJ16X7961,ANT-5296-B29-295,ZONE-1::RACK-2::295::GJ16X7961::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-06-29 14:19:16.863742
ASN-03671,ZONE-4::RACK-8::185::GJ24X6532,DIG-5297-B94-185,ZONE-4::RACK-9::185::GJ24X6532::General,2025-07-05,2025-07-08,1,Assigned,2025-06-28 14:19:16.863742
ASN-03672,ZONE-4::RACK-8::185::GJ15X4723,DIG-5298-B60-185,ZONE-4::RACK-10::185::GJ15X4723::General,2025-07-05,2025-07-07,0,Assigned,2025-06-23 14:19:16.863742
ASN-03673,ZONE-1::RACK-8::789::GJ04X1613,ANT-5299-B69-789,ZONE-1::RACK-9::789::GJ04X1613::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-06-24 14:19:16.863742
ASN-03674,ZONE-2::RACK-1::384::GJ15X3297,IMM-5303-B87-384,ZONE-2::RACK-9::384::GJ15X3297::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-23 14:19:16.863742
ASN-03675,ZONE-1::RACK-8::789::GJ26X7609,ANT-5304-B16-789,ZONE-1::RACK-3::789::GJ26X7609::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-26 14:19:16.863742
ASN-03676,ZONE-4::RACK-9::795::GJ06X2813,DEW-5306-B85-795,ZONE-4::RACK-8::795::GJ06X2813::General,2025-07-05,2025-07-07,0,Assigned,2025-06-25 14:19:16.863742
ASN-03677,ZONE-3::RACK-5::854::GJ10X4612,TOP-5308-B49-854,ZONE-3::RACK-10::854::GJ10X4612::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-23 14:19:16.863742
ASN-03678,ZONE-1::RACK-9::295::GJ03X4858,ANT-5311-B51-295,ZONE-1::RACK-2::295::GJ03X4858::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-24 14:19:16.863742
ASN-03679,ZONE-4::RACK-9::795::GJ22X1394,DEW-5312-B57-795,ZONE-4::RACK-1::795::GJ22X1394::General,2025-07-04,2025-07-06,0,Assigned,2025-06-23 14:19:16.863742
ASN-03680,ZONE-4::RACK-9::185::GJ21X7008,DIG-5313-B90-185,ZONE-4::RACK-1::185::GJ21X7008::General,2025-07-05,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-03681,ZONE-4::RACK-10::285::GJ15X6806,VIT-5315-B86-285,ZONE-4::RACK-3::285::GJ15X6806::General,2025-07-04,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-03682,ZONE-1::RACK-9::295::GJ08X8689,ANT-5316-B75-295,ZONE-1::RACK-5::295::GJ08X8689::Specialised,2025-07-03,2025-07-06,1,Assigned,2025-07-01 14:19:16.863742
ASN-03683,ZONE-1::RACK-10::295::GJ25X3449,ANT-5317-B21-295,ZONE-1::RACK-5::295::GJ25X3449::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-03684,ZONE-4::RACK-10::285::GJ14X3279,VIT-5318-B74-285,ZONE-4::RACK-4::285::GJ14X3279::General,2025-07-04,2025-07-06,1,Assigned,2025-06-24 14:19:16.863742
ASN-03685,ZONE-4::RACK-10::434::GJ29X6793,SUP-5320-B93-434,ZONE-4::RACK-7::434::GJ29X6793::General,2025-07-04,2025-07-07,0,Assigned,2025-06-23 14:19:16.863742
ASN-03686,ZONE-4::RACK-10::795::GJ11X2202,DEW-5322-B90-795,ZONE-4::RACK-4::795::GJ11X2202::General,2025-07-04,2025-07-06,0,Assigned,2025-06-23 14:19:16.863742
ASN-03687,ZONE-1::RACK-10::789::GJ06X1549,ANT-5324-B26-789,ZONE-1::RACK-8::789::GJ06X1549::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-03688,ZONE-3::RACK-6::854::GJ27X6555,TOP-5325-B90-854,ZONE-3::RACK-10::854::GJ27X6555::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-03689,ZONE-1::RACK-10::295::GJ12X6087,ANT-5327-B41-295,ZONE-1::RACK-6::295::GJ12X6087::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-25 14:19:16.863742
ASN-03690,ZONE-1::RACK-10::789::GJ25X3449,ANT-5328-B99-789,ZONE-1::RACK-8::789::GJ25X3449::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-03691,ZONE-2::RACK-1::384::GJ15X4384,IMM-5329-B15-384,ZONE-4::RACK-9::434::GJ15X4384::General,2025-07-05,2025-07-07,1,Assigned,2025-06-24 14:19:16.863742
ASN-03692,ZONE-2::RACK-1::384::GJ23X7398,IMM-5330-B86-384,ZONE-2::RACK-9::384::GJ23X7398::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-24 14:19:16.863742
ASN-03693,ZONE-4::RACK-1::185::GJ15X3465,DIG-5331-B72-185,ZONE-4::RACK-3::185::GJ15X3465::General,2025-07-05,2025-07-08,1,Assigned,2025-06-30 14:19:16.863742
ASN-03694,ZONE-2::RACK-2::384::GJ27X4504,IMM-5333-B94-384,ZONE-2::RACK-6::384::GJ27X4504::Specialised,2025-07-04,2025-07-08,1,Assigned,2025-06-26 14:19:16.863742
ASN-03695,ZONE-1::RACK-10::295::GJ12X5328,ANT-5334-B32-295,ZONE-1::RACK-4::295::GJ12X5328::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-25 14:19:16.863742
ASN-03696,ZONE-2::RACK-2::384::GJ08X1229,IMM-5335-B21-384,ZONE-2::RACK-9::384::GJ08X1229::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-03697,ZONE-4::RACK-1::434::GJ14X3727,SUP-5337-B60-434,ZONE-4::RACK-4::434::GJ14X3727::General,2025-07-03,2025-07-05,1,Assigned,2025-06-30 14:19:16.863742
ASN-03698,ZONE-4::RACK-2::285::GJ19X5382,VIT-5338-B93-285,ZONE-4::RACK-2::285::GJ19X5382::General,2025-07-04,2025-07-06,1,Assigned,2025-06-25 14:19:16.863742
ASN-03699,ZONE-1::RACK-1::789::GJ03X5022,ANT-5340-B10-789,ZONE-1::RACK-2::789::GJ03X5022::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-29 14:19:16.863742
ASN-03700,ZONE-4::RACK-2::285::GJ23X8514,VIT-5342-B52-285,ZONE-4::RACK-2::285::GJ23X8514::General,2025-07-05,2025-07-09,1,Assigned,2025-06-28 14:19:16.863742
ASN-03701,ZONE-4::RACK-2::434::GJ05X8172,SUP-5343-B36-434,ZONE-4::RACK-9::434::GJ05X8172::General,2025-07-04,2025-07-07,0,Assigned,2025-06-26 14:19:16.863742
ASN-03702,ZONE-4::RACK-3::434::GJ07X1921,SUP-5345-B24-434,ZONE-4::RACK-10::434::GJ07X1921::General,2025-07-05,2025-07-07,1,Assigned,2025-06-25 14:19:16.863742
ASN-03703,ZONE-1::RACK-1::295::GJ15X3297,ANT-5346-B14-295,ZONE-1::RACK-7::295::GJ15X3297::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-06-27 14:19:16.863742
ASN-03704,ZONE-4::RACK-3::434::GJ14X8889,SUP-5347-B88-434,ZONE-4::RACK-3::434::GJ14X8889::General,2025-07-05,2025-07-07,0,Assigned,2025-06-30 14:19:16.863742
ASN-03705,ZONE-4::RACK-3::185::GJ15X3465,DIG-5349-B79-185,ZONE-4::RACK-10::185::GJ15X3465::General,2025-07-05,2025-07-09,1,Assigned,2025-06-25 14:19:16.863742
ASN-03706,ZONE-1::RACK-1::789::GJ12X3425,ANT-5350-B44-789,ZONE-1::RACK-8::789::GJ12X3425::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-06-29 14:19:16.863742
ASN-03707,ZONE-4::RACK-3::285::GJ14X8855,VIT-5351-B84-285,ZONE-4::RACK-9::285::GJ14X8855::General,2025-07-03,2025-07-07,1,Assigned,2025-07-01 14:19:16.863742
ASN-03708,ZONE-4::RACK-3::285::GJ08X3513,VIT-5352-B29-285,ZONE-4::RACK-10::285::GJ08X3513::General,2025-07-03,2025-07-06,0,Assigned,2025-06-23 14:19:16.863742
ASN-03709,ZONE-4::RACK-4::434::GJ08X2500,SUP-5353-B55-434,ZONE-4::RACK-4::434::GJ08X2500::General,2025-07-03,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-03710,ZONE-1::RACK-2::789::GJ05X5064,ANT-5354-B33-789,ZONE-1::RACK-10::789::GJ05X5064::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-03711,ZONE-4::RACK-4::185::GJ23X5793,DIG-5355-B62-185,ZONE-4::RACK-1::185::GJ23X5793::General,2025-07-05,2025-07-07,1,Assigned,2025-06-28 14:19:16.863742
ASN-03712,ZONE-4::RACK-4::185::GJ13X9573,DIG-5356-B46-185,ZONE-4::RACK-1::185::GJ13X9573::General,2025-07-04,2025-07-08,0,Assigned,2025-06-25 14:19:16.863742
ASN-03713,ZONE-4::RACK-4::285::GJ05X2776,VIT-5357-B42-285,ZONE-4::RACK-4::285::GJ05X2776::General,2025-07-04,2025-07-06,1,Assigned,2025-06-28 14:19:16.863742
ASN-03714,ZONE-4::RACK-4::185::GJ14X5369,DIG-5358-B90-185,ZONE-4::RACK-7::185::GJ14X5369::General,2025-07-03,2025-07-07,0,Assigned,2025-06-23 14:19:16.863742
ASN-03715,ZONE-2::RACK-2::384::GJ21X8382,IMM-5359-B26-384,ZONE-2::RACK-4::384::GJ21X8382::Specialised,2025-07-03,2025-07-05,1,Assigned,2025-06-29 14:19:16.863742
ASN-03716,ZONE-2::RACK-2::384::GJ11X9382,IMM-5360-B89-384,ZONE-2::RACK-4::384::GJ11X9382::Specialised,2025-07-05,2025-07-08,1,Assigned,2025-07-01 14:19:16.863742
ASN-03717,ZONE-4::RACK-5::434::GJ06X8468,SUP-5361-B89-434,ZONE-4::RACK-8::434::GJ06X8468::General,2025-07-03,2025-07-07,1,Assigned,2025-06-24 14:19:16.863742
ASN-03718,ZONE-4::RACK-5::185::GJ18X2499,DIG-5362-B78-185,ZONE-4::RACK-1::185::GJ18X2499::General,2025-07-04,2025-07-07,0,Assigned,2025-06-24 14:19:16.863742
ASN-03719,ZONE-1::RACK-2::789::GJ01X1573,ANT-5363-B66-789,ZONE-1::RACK-5::789::GJ01X1573::Specialised,2025-07-05,2025-07-07,1,Assigned,2025-06-30 14:19:16.863742
ASN-03720,ZONE-4::RACK-5::434::GJ22X1394,SUP-5365-B92-434,ZONE-4::RACK-4::434::GJ22X1394::General,2025-07-04,2025-07-06,1,Assigned,2025-06-27 14:19:16.863742
ASN-03721,ZONE-2::RACK-3::384::GJ22X7532,IMM-5368-B19-384,ZONE-2::RACK-8::384::GJ22X7532::Specialised,2025-07-03,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-03722,ZONE-1::RACK-2::789::GJ29X6133,ANT-5370-B86-789,ZONE-1::RACK-2::789::GJ29X6133::Specialised,2025-07-05,2025-07-09,1,Assigned,2025-06-30 14:19:16.863742
ASN-03723,ZONE-4::RACK-6::434::GJ27X7102,SUP-5371-B28-434,ZONE-4::RACK-1::434::GJ27X7102::General,2025-07-05,2025-07-07,1,Assigned,2025-06-23 14:19:16.863742
ASN-03724,ZONE-3::RACK-6::854::GJ24X6892,TOP-5372-B55-854,ZONE-3::RACK-5::854::GJ24X6892::Specialised,2025-07-04,2025-07-06,1,Assigned,2025-07-01 14:19:16.863742
