Assignment_ID,Product_ID,Urgent_Flag,Dispatch_Window,Delivery_Window,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag,Quantity_Assigned,Total_Weight,Total_Volume,Priority_Label,Cluster_Label,Vehicle_ID,Main_Cluster_Label,Handling_Group
ZONE-4::RACK-1::434::GJ19X5382,SUP-6697-B97-434,1,2025-07-05,2025-07-07,2.5,1.2,0,0,28,70.0,33.6,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-2::185::GJ14X1053,DIG-6700-B19-185,1,2025-07-04,2025-07-08,1.2,0.7,0,0,40,48.0,28.0,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-2::185::GJ28X5690,DIG-6702-B55-185,1,2025-07-05,2025-07-09,1.2,0.7,0,0,34,40.8,23.8,,3,,Mid-Term,Normal
ZONE-4::RACK-2::434::GJ03X7424,SUP-6703-B69-434,0,2025-07-05,2025-07-07,2.5,1.2,0,0,20,50.0,24.0,,1,,Mid-Term,Normal
ZONE-4::RACK-3::795::GJ07X1011,DEW-6706-B81-795,0,2025-07-05,2025-07-07,0.6,0.25,0,0,20,12.0,5.0,,0,,Mid-Term,Normal
ZONE-4::RACK-3::185::GJ22X1394,DIG-6708-B35-185,1,2025-07-05,2025-07-07,1.2,0.7,0,0,6,7.199999999999999,4.199999999999999,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ08X3513,DIG-6711-B64-185,1,2025-07-05,2025-07-07,1.2,0.7,0,0,29,34.8,20.3,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-4::434::GJ17X8304,SUP-6714-B27-434,1,2025-07-03,2025-07-06,2.5,1.2,0,0,21,52.5,25.2,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-4::185::GJ27X1769,DIG-6719-B36-185,1,2025-07-05,2025-07-09,1.2,0.7,0,0,13,15.6,9.1,,5,,Mid-Term,Normal
ZONE-4::RACK-4::434::GJ09X1112,SUP-6730-B56-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,23,57.5,27.6,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-4::185::GJ29X3199,DIG-6731-B43-185,0,2025-07-03,2025-07-06,1.2,0.7,0,0,40,48.0,28.0,,1,,Mid-Term,Normal
ZONE-4::RACK-5::285::GJ27X4558,VIT-6734-B47-285,0,2025-07-05,2025-07-09,0.5,0.3,0,0,45,22.5,13.5,,5,,Mid-Term,Normal
ZONE-4::RACK-5::795::GJ15X3465,DEW-6735-B52-795,0,2025-07-05,2025-07-08,0.6,0.25,0,0,16,9.6,4.0,,0,,Mid-Term,Normal
ZONE-4::RACK-5::434::GJ09X7005,SUP-6738-B52-434,1,2025-07-05,2025-07-09,2.5,1.2,0,0,49,122.5,58.8,,2,,Mid-Term,Normal
ZONE-4::RACK-5::434::GJ14X8889,SUP-6740-B84-434,0,2025-07-04,2025-07-07,2.5,1.2,0,0,19,47.5,22.8,,3,,Mid-Term,Normal
ZONE-4::RACK-5::185::GJ16X5496,DIG-6741-B52-185,0,2025-07-04,2025-07-06,1.2,0.7,0,0,6,7.199999999999999,4.199999999999999,,0,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ22X5898,SUP-6743-B26-434,1,2025-07-05,2025-07-08,2.5,1.2,0,0,8,20.0,9.6,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-6::285::GJ10X3428,VIT-6746-B19-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,44,22.0,13.2,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-6::285::GJ27X8741,VIT-6752-B39-285,1,2025-07-05,2025-07-07,0.5,0.3,0,0,1,0.5,0.3,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-7::285::GJ19X5382,VIT-6753-B56-285,0,2025-07-05,2025-07-09,0.5,0.3,0,0,28,14.0,8.4,,5,,Mid-Term,Normal
ZONE-4::RACK-7::795::GJ25X5218,DEW-6754-B21-795,0,2025-07-03,2025-07-07,0.6,0.25,0,0,40,24.0,10.0,,5,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ11X5333,SUP-6755-B77-434,0,2025-07-03,2025-07-06,2.5,1.2,0,0,2,5.0,2.4,,0,,Mid-Term,Normal
ZONE-4::RACK-7::795::GJ27X9363,DEW-6759-B22-795,0,2025-07-04,2025-07-06,0.6,0.25,0,0,30,18.0,7.5,,5,,Mid-Term,Normal
ZONE-4::RACK-8::285::GJ14X3279,VIT-6761-B76-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,45,22.5,13.5,,5,,Mid-Term,Normal
ZONE-4::RACK-8::434::GJ06X6051,SUP-6767-B66-434,0,2025-07-04,2025-07-08,2.5,1.2,0,0,10,25.0,12.0,,5,,Mid-Term,Normal
ZONE-4::RACK-8::285::GJ25X9719,VIT-6768-B62-285,0,2025-07-04,2025-07-06,0.5,0.3,0,0,24,12.0,7.199999999999999,,0,,Mid-Term,Normal
ZONE-4::RACK-9::285::GJ06X2813,VIT-6771-B83-285,1,2025-07-03,2025-07-06,0.5,0.3,0,0,15,7.5,4.5,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-9::285::GJ08X1229,VIT-6773-B32-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,16,8.0,4.8,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-9::795::GJ18X6865,DEW-6776-B52-795,0,2025-07-03,2025-07-06,0.6,0.25,0,0,2,1.2,0.5,,0,,Mid-Term,Normal
ZONE-4::RACK-10::434::GJ21X4763,SUP-6779-B85-434,1,2025-07-03,2025-07-06,2.5,1.2,0,0,49,122.5,58.8,,2,,Same-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ29X6793,SUP-6789-B70-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,8,20.0,9.6,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-1::285::GJ13X2230,VIT-6793-B39-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,47,23.5,14.1,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ24X6892,SUP-6799-B18-434,0,2025-07-04,2025-07-08,2.5,1.2,0,0,43,107.5,51.6,,2,,Mid-Term,Normal
ZONE-4::RACK-1::285::GJ10X5068,VIT-6802-B64-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,49,24.5,14.7,,5,,Same-Day Urgent,Normal
ZONE-4::RACK-1::285::GJ25X8456,VIT-6803-B19-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,45,22.5,13.5,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-2::795::GJ09X1112,DEW-6804-B53-795,1,2025-07-04,2025-07-08,0.6,0.25,0,0,15,9.0,3.75,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-2::434::GJ18X9809,SUP-6807-B23-434,0,2025-07-05,2025-07-07,2.5,1.2,0,0,14,35.0,16.8,,3,,Mid-Term,Normal
ZONE-4::RACK-2::795::GJ07X3648,DEW-6808-B90-795,0,2025-07-03,2025-07-06,0.6,0.25,0,0,32,19.2,8.0,,5,,Mid-Term,Normal
ZONE-4::RACK-3::185::GJ15X4430,DIG-6814-B30-185,0,2025-07-04,2025-07-07,1.2,0.7,0,0,40,48.0,28.0,,1,,Mid-Term,Normal
ZONE-4::RACK-3::185::GJ02X6383,DIG-6817-B70-185,1,2025-07-04,2025-07-06,1.2,0.7,0,0,46,55.2,32.2,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ23X1698,DIG-6819-B28-185,1,2025-07-03,2025-07-07,1.2,0.7,0,0,7,8.4,4.9,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ01X2097,DIG-6820-B85-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,5,6.0,3.5,,0,,Mid-Term,Normal
ZONE-4::RACK-3::285::GJ17X3593,VIT-6821-B41-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,26,13.0,7.8,,0,,Mid-Term,Normal
ZONE-4::RACK-4::285::GJ06X6051,VIT-6825-B85-285,1,2025-07-03,2025-07-07,0.5,0.3,0,0,7,3.5,2.1,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-4::285::GJ11X9382,VIT-6828-B82-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,30,15.0,9.0,,5,,Mid-Term,Normal
ZONE-4::RACK-4::185::GJ07X8970,DIG-6829-B22-185,0,2025-07-04,2025-07-07,1.2,0.7,0,0,13,15.6,9.1,,5,,Mid-Term,Normal
ZONE-4::RACK-5::285::GJ21X8382,VIT-6835-B73-285,1,2025-07-05,2025-07-07,0.5,0.3,0,0,12,6.0,3.6,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-5::434::GJ23X4559,SUP-6836-B86-434,0,2025-07-05,2025-07-07,2.5,1.2,0,0,26,65.0,31.2,,1,,Mid-Term,Normal
ZONE-4::RACK-5::285::GJ11X9180,VIT-6837-B87-285,0,2025-07-03,2025-07-06,0.5,0.3,0,0,18,9.0,5.4,,0,,Mid-Term,Normal
ZONE-4::RACK-5::795::GJ15X4723,DEW-6838-B11-795,0,2025-07-05,2025-07-09,0.6,0.25,0,0,41,24.6,10.25,,5,,Mid-Term,Normal
ZONE-4::RACK-6::434::GJ30X4177,SUP-6850-B65-434,0,2025-07-04,2025-07-08,2.5,1.2,0,0,45,112.5,54.0,,2,,Mid-Term,Normal
ZONE-4::RACK-7::285::GJ15X3297,VIT-6853-B99-285,1,2025-07-03,2025-07-05,0.5,0.3,0,0,10,5.0,3.0,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-7::285::GJ25X3449,VIT-6855-B72-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,34,17.0,10.2,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-7::285::GJ28X5690,VIT-6858-B92-285,1,2025-07-05,2025-07-08,0.5,0.3,0,0,11,5.5,3.3,,0,,Next-Day Urgent,Normal
ZONE-4::RACK-7::795::GJ30X4177,DEW-6860-B10-795,0,2025-07-04,2025-07-06,0.6,0.25,0,0,9,5.4,2.25,,0,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ24X3685,SUP-6861-B17-434,0,2025-07-05,2025-07-07,2.5,1.2,0,0,34,85.0,40.8,,4,,Mid-Term,Normal
ZONE-4::RACK-8::185::GJ12X6087,DIG-6867-B54-185,0,2025-07-03,2025-07-05,1.2,0.7,0,0,17,20.4,11.9,,5,,Mid-Term,Normal
ZONE-4::RACK-8::434::GJ04X2060,SUP-6870-B80-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,14,35.0,16.8,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-9::795::GJ30X6044,DEW-6873-B86-795,0,2025-07-03,2025-07-06,0.6,0.25,0,0,22,13.2,5.5,,0,,Mid-Term,Normal
ZONE-4::RACK-9::185::GJ07X3648,DIG-6881-B88-185,0,2025-07-04,2025-07-07,1.2,0.7,0,0,34,40.8,23.8,,3,,Mid-Term,Normal
ZONE-4::RACK-10::434::GJ12X1758,SUP-6885-B91-434,1,2025-07-03,2025-07-07,2.5,1.2,0,0,44,110.0,52.8,,2,,Next-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ18X3994,DEW-6886-B35-795,1,2025-07-03,2025-07-07,0.6,0.25,0,0,42,25.2,10.5,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-10::285::GJ21X4763,VIT-6892-B53-285,1,2025-07-04,2025-07-07,0.5,0.3,0,0,32,16.0,9.6,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-1::795::GJ12X6087,DEW-6894-B62-795,1,2025-07-03,2025-07-06,0.6,0.25,0,0,23,13.8,5.75,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-1::434::GJ04X5804,SUP-6903-B49-434,0,2025-07-03,2025-07-07,2.5,1.2,0,0,49,122.5,58.8,,2,,Mid-Term,Normal
ZONE-4::RACK-2::795::GJ16X7961,DEW-6907-B59-795,1,2025-07-03,2025-07-05,0.6,0.25,0,0,6,3.6,1.5,,0,,Same-Day Urgent,Normal
ZONE-4::RACK-2::434::GJ28X5690,SUP-6909-B76-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,31,77.5,37.2,,4,,Next-Day Urgent,Normal
ZONE-4::RACK-2::434::GJ05X6015,SUP-6911-B20-434,1,2025-07-05,2025-07-08,2.5,1.2,0,0,40,100.0,48.0,,2,,Next-Day Urgent,Normal
ZONE-4::RACK-3::185::GJ13X1303,DIG-6916-B53-185,1,2025-07-03,2025-07-05,1.2,0.7,0,0,44,52.8,30.8,,1,,Same-Day Urgent,Normal
ZONE-4::RACK-3::434::GJ18X9809,SUP-6918-B78-434,1,2025-07-04,2025-07-08,2.5,1.2,0,0,11,27.5,13.2,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-3::795::GJ30X6044,DEW-6919-B87-795,0,2025-07-03,2025-07-07,0.6,0.25,0,0,19,11.4,4.75,,0,,Mid-Term,Normal
ZONE-4::RACK-3::185::GJ23X2866,DIG-6922-B74-185,1,2025-07-04,2025-07-07,1.2,0.7,0,0,22,26.4,15.4,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-4::285::GJ06X1549,VIT-6926-B45-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,24,12.0,7.199999999999999,,0,,Mid-Term,Normal
ZONE-4::RACK-4::285::GJ05X8172,VIT-6929-B21-285,0,2025-07-05,2025-07-09,0.5,0.3,0,0,41,20.5,12.3,,5,,Mid-Term,Normal
ZONE-4::RACK-4::185::GJ10X5398,DIG-6930-B88-185,1,2025-07-04,2025-07-07,1.2,0.7,0,0,16,19.2,11.2,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-5::285::GJ06X8468,VIT-6936-B39-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,41,20.5,12.3,,5,,Mid-Term,Normal
ZONE-4::RACK-5::285::GJ18X6865,VIT-6937-B47-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,21,10.5,6.3,,0,,Mid-Term,Normal
ZONE-4::RACK-5::434::GJ25X8456,SUP-6942-B62-434,1,2025-07-05,2025-07-09,2.5,1.2,0,0,36,90.0,43.2,,4,,Mid-Term,Normal
ZONE-4::RACK-6::185::GJ06X9142,DIG-6944-B38-185,1,2025-07-04,2025-07-07,1.2,0.7,0,0,30,36.0,21.0,,3,,Next-Day Urgent,Normal
ZONE-4::RACK-6::795::GJ11X7822,DEW-6947-B14-795,0,2025-07-03,2025-07-06,0.6,0.25,0,0,48,28.8,12.0,,5,,Mid-Term,Normal
ZONE-4::RACK-6::285::GJ07X3009,VIT-6948-B33-285,1,2025-07-05,2025-07-09,0.5,0.3,0,0,16,8.0,4.8,,0,,Mid-Term,Normal
ZONE-4::RACK-6::185::GJ21X4763,DIG-6954-B72-185,0,2025-07-04,2025-07-07,1.2,0.7,0,0,24,28.8,16.799999999999997,,3,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ01X1573,SUP-6956-B33-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,31,77.5,37.2,,4,,Next-Day Urgent,Normal
ZONE-4::RACK-7::185::GJ17X5492,DIG-6957-B73-185,0,2025-07-04,2025-07-06,1.2,0.7,0,0,1,1.2,0.7,,0,,Mid-Term,Normal
ZONE-4::RACK-7::434::GJ27X6555,SUP-6959-B73-434,1,2025-07-05,2025-07-08,2.5,1.2,0,0,21,52.5,25.2,,1,,Next-Day Urgent,Normal
ZONE-4::RACK-8::185::GJ17X7384,DIG-6961-B73-185,1,2025-07-03,2025-07-06,1.2,0.7,0,0,33,39.6,23.1,,3,,Same-Day Urgent,Normal
ZONE-4::RACK-8::285::GJ08X4506,VIT-6967-B34-285,0,2025-07-04,2025-07-08,0.5,0.3,0,0,4,2.0,1.2,,0,,Mid-Term,Normal
ZONE-4::RACK-9::795::GJ23X8514,DEW-6969-B28-795,0,2025-07-04,2025-07-08,0.6,0.25,0,0,19,11.4,4.75,,0,,Mid-Term,Normal
ZONE-4::RACK-9::185::GJ29X9603,DIG-6974-B57-185,1,2025-07-05,2025-07-08,1.2,0.7,0,0,17,20.4,11.9,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-9::434::GJ03X5014,SUP-6976-B24-434,1,2025-07-04,2025-07-08,2.5,1.2,0,0,45,112.5,54.0,,2,,Next-Day Urgent,Normal
ZONE-4::RACK-10::795::GJ19X6467,DEW-6982-B74-795,0,2025-07-03,2025-07-07,0.6,0.25,0,0,38,22.8,9.5,,5,,Mid-Term,Normal
ZONE-4::RACK-10::285::GJ16X5496,VIT-6984-B16-285,0,2025-07-03,2025-07-05,0.5,0.3,0,0,25,12.5,7.5,,0,,Mid-Term,Normal
ZONE-4::RACK-10::795::GJ10X2304,DEW-6988-B43-795,0,2025-07-04,2025-07-08,0.6,0.25,0,0,35,21.0,8.75,,5,,Mid-Term,Normal
ZONE-4::RACK-1::185::GJ03X7424,DIG-6991-B37-185,1,2025-07-04,2025-07-07,1.2,0.7,0,0,13,15.6,9.1,,5,,Next-Day Urgent,Normal
ZONE-4::RACK-1::795::GJ07X1011,DEW-6992-B12-795,0,2025-07-03,2025-07-07,0.6,0.25,0,0,41,24.6,10.25,,5,,Mid-Term,Normal
ZONE-4::RACK-1::434::GJ30X3926,SUP-6996-B97-434,1,2025-07-04,2025-07-07,2.5,1.2,0,0,34,85.0,40.8,,4,,Next-Day Urgent,Normal
ZONE-2::RACK-1::384::GJ30X2371,IMM-1001-B59-384,1,2025-07-04,2025-07-08,1.0,0.6,0,1,37,37.0,22.2,,1,,Next-Day Urgent,Temp Only
ZONE-2::RACK-1::384::GJ16X5358,IMM-1014-B84-384,1,2025-07-05,2025-07-08,1.0,0.6,0,1,28,28.0,16.8,,3,,Next-Day Urgent,Temp Only
ZONE-2::RACK-1::384::GJ11X5333,IMM-1016-B90-384,1,2025-07-05,2025-07-08,1.0,0.6,0,1,35,35.0,21.0,,1,,Next-Day Urgent,Temp Only
ZONE-2::RACK-1::384::GJ26X3703,IMM-1020-B96-384,1,2025-07-04,2025-07-08,1.0,0.6,0,1,17,17.0,10.2,,0,,Next-Day Urgent,Temp Only
ZONE-2::RACK-1::384::GJ15X5149,IMM-1030-B15-384,1,2025-07-05,2025-07-07,1.0,0.6,0,1,31,31.0,18.6,,3,,Next-Day Urgent,Temp Only
ZONE-2::RACK-2::384::GJ17X7384,IMM-1031-B49-384,1,2025-07-05,2025-07-08,1.0,0.6,0,1,45,45.0,27.0,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-2::384::GJ27X4558,IMM-1035-B77-384,1,2025-07-04,2025-07-06,1.0,0.6,0,1,14,14.0,8.4,,4,,Same-Day Urgent,Temp Only
ZONE-2::RACK-2::384::GJ27X2754,IMM-1057-B77-384,1,2025-07-05,2025-07-07,1.0,0.6,0,1,14,14.0,8.4,,4,,Next-Day Urgent,Temp Only
ZONE-2::RACK-2::384::GJ26X6532,IMM-1074-B47-384,1,2025-07-03,2025-07-06,1.0,0.6,0,1,28,28.0,16.8,,3,,Same-Day Urgent,Temp Only
ZONE-2::RACK-2::384::GJ15X4384,IMM-1076-B11-384,1,2025-07-04,2025-07-08,1.0,0.6,0,1,41,41.0,24.6,,1,,Next-Day Urgent,Temp Only
ZONE-2::RACK-3::384::GJ06X1200,IMM-1083-B98-384,1,2025-07-05,2025-07-09,1.0,0.6,0,1,7,7.0,4.2,,2,,Mid-Term,Temp Only
ZONE-2::RACK-3::384::GJ06X9871,IMM-1084-B92-384,1,2025-07-03,2025-07-06,1.0,0.6,0,1,37,37.0,22.2,,1,,Same-Day Urgent,Temp Only
ZONE-2::RACK-3::384::GJ05X8172,IMM-1085-B46-384,1,2025-07-03,2025-07-07,1.0,0.6,0,1,48,48.0,28.8,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-3::384::GJ07X1011,IMM-1088-B90-384,1,2025-07-03,2025-07-07,1.0,0.6,0,1,31,31.0,18.6,,3,,Next-Day Urgent,Temp Only
ZONE-2::RACK-3::384::GJ06X1549,IMM-1092-B21-384,1,2025-07-03,2025-07-05,1.0,0.6,0,1,36,36.0,21.6,,1,,Same-Day Urgent,Temp Only
ZONE-2::RACK-4::384::GJ30X9209,IMM-1094-B48-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,28,28.0,16.8,,3,,Next-Day Urgent,Temp Only
ZONE-2::RACK-4::384::GJ14X5845,IMM-1098-B84-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,22,22.0,13.2,,0,,Next-Day Urgent,Temp Only
ZONE-2::RACK-4::384::GJ23X7398,IMM-1100-B65-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,15,15.0,9.0,,4,,Next-Day Urgent,Temp Only
ZONE-2::RACK-4::384::GJ29X6133,IMM-1102-B87-384,1,2025-07-04,2025-07-06,1.0,0.6,0,1,31,31.0,18.6,,3,,Same-Day Urgent,Temp Only
ZONE-2::RACK-4::384::GJ01X5402,IMM-1103-B54-384,1,2025-07-03,2025-07-07,1.0,0.6,0,1,28,28.0,16.8,,3,,Next-Day Urgent,Temp Only
ZONE-2::RACK-5::384::GJ11X7822,IMM-1104-B95-384,1,2025-07-03,2025-07-06,1.0,0.6,0,1,7,7.0,4.2,,2,,Same-Day Urgent,Temp Only
ZONE-2::RACK-5::384::GJ24X6532,IMM-1112-B53-384,1,2025-07-03,2025-07-07,1.0,0.6,0,1,17,17.0,10.2,,0,,Next-Day Urgent,Temp Only
ZONE-2::RACK-5::384::GJ01X5402,IMM-1120-B75-384,1,2025-07-05,2025-07-08,1.0,0.6,0,1,47,47.0,28.2,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-5::384::GJ28X5690,IMM-1124-B91-384,1,2025-07-04,2025-07-08,1.0,0.6,0,1,17,17.0,10.2,,0,,Next-Day Urgent,Temp Only
ZONE-2::RACK-5::384::GJ09X8395,IMM-1151-B76-384,1,2025-07-03,2025-07-05,1.0,0.6,0,1,49,49.0,29.4,,5,,Same-Day Urgent,Temp Only
ZONE-2::RACK-6::384::GJ26X6532,IMM-1152-B47-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,10,10.0,6.0,,4,,Next-Day Urgent,Temp Only
ZONE-2::RACK-6::384::GJ03X5022,IMM-1162-B41-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,39,39.0,23.4,,1,,Next-Day Urgent,Temp Only
ZONE-2::RACK-6::384::GJ06X5907,IMM-1165-B10-384,1,2025-07-04,2025-07-08,1.0,0.6,0,1,29,29.0,17.4,,3,,Next-Day Urgent,Temp Only
ZONE-2::RACK-6::384::GJ17X8039,IMM-1179-B72-384,1,2025-07-03,2025-07-06,1.0,0.6,0,1,13,13.0,7.8,,4,,Same-Day Urgent,Temp Only
ZONE-2::RACK-6::384::GJ25X9719,IMM-1187-B20-384,1,2025-07-03,2025-07-05,1.0,0.6,0,1,41,41.0,24.6,,1,,Same-Day Urgent,Temp Only
ZONE-2::RACK-7::384::GJ05X2776,IMM-1188-B54-384,1,2025-07-04,2025-07-06,1.0,0.6,0,1,47,47.0,28.2,,5,,Same-Day Urgent,Temp Only
ZONE-2::RACK-7::384::GJ16X7961,IMM-1214-B55-384,1,2025-07-03,2025-07-07,1.0,0.6,0,1,46,46.0,27.6,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-7::384::GJ26X5488,IMM-1226-B37-384,1,2025-07-04,2025-07-06,1.0,0.6,0,1,3,3.0,1.7999999999999998,,2,,Same-Day Urgent,Temp Only
ZONE-2::RACK-7::384::GJ03X5022,IMM-1227-B64-384,1,2025-07-05,2025-07-08,1.0,0.6,0,1,28,28.0,16.8,,3,,Next-Day Urgent,Temp Only
ZONE-2::RACK-7::384::GJ14X1705,IMM-1228-B35-384,1,2025-07-05,2025-07-08,1.0,0.6,0,1,10,10.0,6.0,,4,,Next-Day Urgent,Temp Only
ZONE-2::RACK-8::384::GJ05X2776,IMM-1229-B92-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,21,21.0,12.6,,0,,Next-Day Urgent,Temp Only
ZONE-2::RACK-8::384::GJ09X7005,IMM-1235-B72-384,1,2025-07-04,2025-07-08,1.0,0.6,0,1,4,4.0,2.4,,2,,Next-Day Urgent,Temp Only
ZONE-2::RACK-8::384::GJ16X5496,IMM-1249-B43-384,1,2025-07-05,2025-07-07,1.0,0.6,0,1,6,6.0,3.6,,2,,Next-Day Urgent,Temp Only
ZONE-2::RACK-8::384::GJ28X8907,IMM-1278-B39-384,1,2025-07-04,2025-07-08,1.0,0.6,0,1,21,21.0,12.6,,0,,Next-Day Urgent,Temp Only
ZONE-2::RACK-8::384::GJ12X1758,IMM-1282-B39-384,1,2025-07-03,2025-07-05,1.0,0.6,0,1,29,29.0,17.4,,3,,Same-Day Urgent,Temp Only
ZONE-2::RACK-9::384::GJ30X2371,IMM-1283-B42-384,1,2025-07-05,2025-07-07,1.0,0.6,0,1,47,47.0,28.2,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-9::384::GJ16X7961,IMM-1284-B11-384,1,2025-07-05,2025-07-07,1.0,0.6,0,1,44,44.0,26.4,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-9::384::GJ23X8925,IMM-1287-B35-384,1,2025-07-05,2025-07-08,1.0,0.6,0,1,7,7.0,4.2,,2,,Next-Day Urgent,Temp Only
ZONE-2::RACK-9::384::GJ28X7704,IMM-1295-B22-384,1,2025-07-04,2025-07-06,1.0,0.6,0,1,29,29.0,17.4,,3,,Same-Day Urgent,Temp Only
ZONE-2::RACK-9::384::GJ06X1549,IMM-1296-B29-384,1,2025-07-04,2025-07-06,1.0,0.6,0,1,34,34.0,20.4,,3,,Same-Day Urgent,Temp Only
ZONE-2::RACK-10::384::GJ28X6836,IMM-1302-B11-384,1,2025-07-05,2025-07-07,1.0,0.6,0,1,44,44.0,26.4,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-10::384::GJ27X7409,IMM-1306-B47-384,1,2025-07-03,2025-07-06,1.0,0.6,0,1,30,30.0,18.0,,3,,Same-Day Urgent,Temp Only
ZONE-2::RACK-10::384::GJ27X2754,IMM-1308-B63-384,1,2025-07-04,2025-07-08,1.0,0.6,0,1,46,46.0,27.6,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-10::384::GJ05X8172,IMM-1316-B71-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,12,12.0,7.199999999999999,,4,,Next-Day Urgent,Temp Only
ZONE-2::RACK-10::384::GJ10X3256,IMM-1321-B92-384,1,2025-07-05,2025-07-09,1.0,0.6,0,1,32,32.0,19.2,,3,,Mid-Term,Temp Only
ZONE-2::RACK-1::384::GJ11X8049,IMM-1330-B61-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,46,46.0,27.6,,5,,Next-Day Urgent,Temp Only
ZONE-2::RACK-1::384::GJ18X7432,IMM-1345-B36-384,1,2025-07-05,2025-07-09,1.0,0.6,0,1,32,32.0,19.2,,3,,Mid-Term,Temp Only
ZONE-2::RACK-1::384::GJ12X5063,IMM-1347-B87-384,1,2025-07-03,2025-07-05,1.0,0.6,0,1,13,13.0,7.8,,4,,Same-Day Urgent,Temp Only
ZONE-2::RACK-1::384::GJ10X3428,IMM-1351-B38-384,1,2025-07-03,2025-07-05,1.0,0.6,0,1,4,4.0,2.4,,2,,Same-Day Urgent,Temp Only
ZONE-2::RACK-2::384::GJ30X2401,IMM-1359-B73-384,1,2025-07-03,2025-07-05,1.0,0.6,0,1,50,50.0,30.0,,5,,Same-Day Urgent,Temp Only
ZONE-2::RACK-2::384::GJ25X9157,IMM-1366-B18-384,1,2025-07-04,2025-07-07,1.0,0.6,0,1,14,14.0,8.4,,4,,Next-Day Urgent,Temp Only
