OrderID,Expiry_Days_Left,Order_Date,Expiry_Date,Pallet_Size,Route_Type,Mode_of_Transport,Urgent_Order_Flag,Fragility,Dispatch_Window,Temp_Sensitive
777EC4E3-F1A0-4674-889F,271,2025-06-17,2026-03-15,120,Interstate,Big Truck,No,Yes,25/06/2025,No
BF0E430C-A1D4-4F87-9ACB,562,2025-06-19,2027-01-02,60,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
B828643B-B7CC-41FA-981F,135,2025-06-20,2025-11-02,60,Local,Small Truck,Yes,No,29/06/2025,Yes
B88D06EC-777A-469E-B430,280,2025-06-17,2026-03-24,120,Intercity,Medium Truck,No,Yes,26/06/2025,No
9B2414CB-D6FA-4A9F-B449,295,2025-06-18,2026-04-09,150,Local,Small Truck,Yes,No,26/06/2025,No
32AB7954-B8F9-48F5-A1F5,540,2025-06-15,2026-12-07,80,Interstate,Big Truck,Yes,No,25/06/2025,No
0CC1BFB6-5B62-4C4D-A757,398,2025-06-15,2026-07-18,100,Intercity,Medium Truck,Yes,Yes,23/06/2025,Yes
270BB1A2-5470-4AFF-B814,683,2025-06-15,2027-04-29,80,Local,Small Truck,Yes,No,24/06/2025,No
3E62F0B9-138B-431D-B98A,116,2025-06-17,2025-10-11,60,Local,Small Truck,No,No,26/06/2025,Yes
35DEB574-FE7D-4259-888A,590,2025-06-18,2027-01-29,100,Local,Small Truck,Yes,No,26/06/2025,Yes
EF9A711B-65D0-41CA-B2DC,555,2025-06-19,2026-12-26,60,Local,Small Truck,Yes,Yes,24/06/2025,No
35F41B61-ED6E-4EB1-9839,87,2025-06-21,2025-09-16,80,Intercity,Medium Truck,No,No,27/06/2025,No
EA2D56EB-FFC3-4CEE-BC7A,384,2025-06-21,2026-07-10,120,Local,Small Truck,Yes,No,28/06/2025,Yes
7D5FAFF6-294B-4607-976A,311,2025-06-21,2026-04-28,150,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
684FABC4-A731-4940-9111,685,2025-06-19,2027-05-05,60,Local,Small Truck,Yes,No,24/06/2025,No
D093B040-5648-486C-8AD3,254,2025-06-19,2026-02-28,60,Local,Small Truck,Yes,No,29/06/2025,No
5557EEE0-11A5-4AD5-A480,316,2025-06-21,2026-05-03,150,Local,Small Truck,No,No,29/06/2025,No
0DC1700C-486C-4157-81E4,417,2025-06-15,2026-08-06,150,Intercity,Medium Truck,Yes,Yes,25/06/2025,No
75AFABA7-ED02-467B-A3D0,315,2025-06-19,2026-04-30,60,Local,Small Truck,Yes,No,25/06/2025,Yes
6994CEF1-5CE1-4D93-A837,363,2025-06-18,2026-06-16,150,Local,Small Truck,No,No,28/06/2025,No
64CF104E-1368-41E8-895D,310,2025-06-17,2026-04-23,150,Interstate,Big Truck,Yes,No,27/06/2025,Yes
6C9E79DB-1184-4AC1-83BB,76,2025-06-16,2025-08-31,60,Local,Small Truck,No,No,27/06/2025,Yes
68D2D813-D274-4937-8F2D,493,2025-06-17,2026-10-23,80,Interstate,Big Truck,Yes,Yes,24/06/2025,Yes
E34B709D-B8F3-4AE0-BBDF,678,2025-06-20,2027-04-29,60,Local,Small Truck,Yes,No,26/06/2025,No
4D16BB1D-41CD-4942-88EF,341,2025-06-16,2026-05-23,100,Local,Small Truck,Yes,No,27/06/2025,No
1172180D-DFF5-4040-A02D,631,2025-06-19,2027-03-12,120,Interstate,Big Truck,Yes,Yes,28/06/2025,No
C5F9DB7A-3D1A-4465-8AB1,692,2025-06-21,2027-05-14,120,Intercity,Medium Truck,No,Yes,26/06/2025,Yes
1EC9390E-6283-4D54-A6BB,380,2025-06-15,2026-06-30,150,Interstate,Big Truck,No,No,25/06/2025,No
33B9396E-4221-44CE-8990,610,2025-06-21,2027-02-21,150,Interstate,Big Truck,No,No,23/06/2025,Yes
BF4735F3-34E1-4FFD-AD9F,612,2025-06-16,2027-02-18,100,Local,Small Truck,No,Yes,23/06/2025,No
12AE35C9-79B4-400D-957D,730,2025-06-18,2027-06-18,80,Intercity,Medium Truck,Yes,No,25/06/2025,No
2F2A50A4-4C01-4491-9C02,402,2025-06-18,2026-07-25,120,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
9C10AB1C-3F05-450A-9268,671,2025-06-15,2027-04-17,80,Interstate,Big Truck,No,Yes,29/06/2025,Yes
2F15B15D-7251-4EFF-9386,290,2025-06-21,2026-04-07,100,Interstate,Big Truck,Yes,No,26/06/2025,No
9C21BACD-7E09-4A1E-83D4,209,2025-06-21,2026-01-16,80,Intercity,Medium Truck,Yes,Yes,25/06/2025,Yes
62CE6A7F-919A-443C-BCA7,318,2025-06-21,2026-05-05,120,Intercity,Medium Truck,No,No,29/06/2025,Yes
5AC4626E-A730-4FCE-AA33,87,2025-06-18,2025-09-13,120,Local,Small Truck,Yes,No,27/06/2025,Yes
EA6A1941-2975-4674-BC3A,223,2025-06-21,2026-01-30,60,Local,Small Truck,Yes,No,25/06/2025,No
5A79F9BB-014E-4E76-9258,230,2025-06-21,2026-02-06,100,Interstate,Big Truck,Yes,Yes,28/06/2025,No
7F49B963-0BA9-485D-A378,424,2025-06-16,2026-08-14,120,Interstate,Big Truck,Yes,No,23/06/2025,Yes
60F79FBE-9FB5-4DEF-9330,146,2025-06-19,2025-11-12,80,Interstate,Big Truck,Yes,No,28/06/2025,Yes
DC7FB047-9BF7-4318-848F,522,2025-06-16,2026-11-20,80,Interstate,Big Truck,No,No,28/06/2025,Yes
29810DCE-91E6-43E6-9F19,273,2025-06-19,2026-03-19,80,Local,Small Truck,No,No,25/06/2025,No
C2A3CEE9-C29D-4A16-B8F3,589,2025-06-21,2027-01-31,100,Local,Small Truck,Yes,No,27/06/2025,No
0A0BC0E2-9B2F-4961-BB3F,581,2025-06-18,2027-01-20,60,Local,Small Truck,No,No,24/06/2025,Yes
383001FA-B498-4D53-8839,690,2025-06-17,2027-05-08,60,Intercity,Medium Truck,No,No,29/06/2025,No
37ED5FBE-0E5E-471A-8DD3,208,2025-06-19,2026-01-13,80,Local,Small Truck,No,Yes,27/06/2025,No
26BA7FFC-354A-4A7F-B143,73,2025-06-20,2025-09-01,120,Interstate,Big Truck,No,Yes,28/06/2025,No
6636AA5C-7BBE-40FD-8E57,168,2025-06-18,2025-12-03,150,Local,Small Truck,Yes,Yes,24/06/2025,No
F71BACA8-45EA-41B9-AEF8,281,2025-06-21,2026-03-29,120,Local,Small Truck,No,Yes,23/06/2025,No
3CA148DC-494D-4E26-A4B2,310,2025-06-16,2026-04-22,60,Local,Small Truck,Yes,No,28/06/2025,Yes
4C2EEC9C-58EE-4239-B391,340,2025-06-17,2026-05-23,60,Interstate,Big Truck,Yes,No,26/06/2025,No
040F8114-8B37-48F6-AC21,378,2025-06-15,2026-06-28,100,Interstate,Big Truck,Yes,Yes,24/06/2025,No
D801CFBC-BF56-4357-9609,598,2025-06-16,2027-02-04,100,Interstate,Big Truck,Yes,Yes,23/06/2025,No
EEEEF3BC-8868-496F-8C69,177,2025-06-19,2025-12-13,150,Local,Small Truck,No,No,28/06/2025,No
930489B1-90F8-4ABB-B9DE,322,2025-06-15,2026-05-03,100,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
3BEFFFE1-EC26-4329-B987,312,2025-06-15,2026-04-23,60,Intercity,Medium Truck,Yes,Yes,27/06/2025,No
8B3E2A82-3DBF-48D9-8754,601,2025-06-16,2027-02-07,60,Intercity,Medium Truck,No,No,26/06/2025,Yes
12308C33-95CA-4D0C-A0BE,592,2025-06-17,2027-01-30,60,Interstate,Big Truck,No,No,25/06/2025,Yes
6AEB9772-2CF9-46D9-B4F1,638,2025-06-16,2027-03-16,120,Local,Small Truck,Yes,No,25/06/2025,Yes
66DF9BFB-E6F4-4503-920C,494,2025-06-17,2026-10-24,150,Local,Small Truck,Yes,Yes,29/06/2025,Yes
517FC6D8-8823-41E3-A0B3,596,2025-06-15,2027-02-01,120,Local,Small Truck,Yes,No,25/06/2025,Yes
8A47A8C9-6D8E-4E16-AE88,565,2025-06-15,2027-01-01,60,Local,Small Truck,Yes,No,23/06/2025,No
8A275DF0-1B83-48E6-ABA1,729,2025-06-21,2027-06-20,120,Intercity,Medium Truck,Yes,Yes,24/06/2025,No
89E451D5-DB48-4D4D-923E,255,2025-06-19,2026-03-01,120,Interstate,Big Truck,No,Yes,26/06/2025,No
14FFA4DC-73FF-420B-92F2,79,2025-06-20,2025-09-07,100,Local,Small Truck,Yes,Yes,27/06/2025,Yes
4C66586A-B2C4-4B90-8E66,701,2025-06-15,2027-05-17,60,Interstate,Big Truck,No,Yes,28/06/2025,No
2DE8E684-A7EF-4495-95E0,450,2025-06-21,2026-09-14,150,Local,Small Truck,No,No,29/06/2025,No
4585D7A4-4636-4700-9BF2,608,2025-06-21,2027-02-19,150,Intercity,Medium Truck,Yes,No,29/06/2025,No
A5E0E755-8951-4556-AF94,553,2025-06-20,2026-12-25,120,Intercity,Medium Truck,No,No,28/06/2025,No
0E3BEDB7-A6A7-41FF-9D83,709,2025-06-15,2027-05-25,100,Interstate,Big Truck,No,Yes,28/06/2025,Yes
552533C2-722E-46D9-A327,221,2025-06-18,2026-01-25,80,Interstate,Big Truck,Yes,Yes,25/06/2025,Yes
E5E6A3BA-C4F6-4B84-80CA,516,2025-06-18,2026-11-16,80,Local,Small Truck,Yes,No,24/06/2025,No
E86F9747-ED36-4D56-A526,369,2025-06-15,2026-06-19,100,Local,Small Truck,No,Yes,23/06/2025,No
B9EB523D-A5DB-46F8-BCEE,531,2025-06-19,2026-12-02,80,Intercity,Medium Truck,Yes,No,26/06/2025,No
2F6D8F86-06A0-48E3-9EA9,123,2025-06-21,2025-10-22,100,Intercity,Medium Truck,No,No,23/06/2025,Yes
A4E75FC5-7D3B-4D5D-9CD1,374,2025-06-15,2026-06-24,60,Local,Small Truck,No,No,23/06/2025,No
B42215FF-6723-4180-98B1,730,2025-06-16,2027-06-16,80,Local,Small Truck,Yes,Yes,23/06/2025,Yes
856114E9-B2F4-416F-B522,361,2025-06-18,2026-06-14,150,Intercity,Medium Truck,No,Yes,28/06/2025,No
888A7F00-8ACD-4B1D-9B20,569,2025-06-18,2027-01-08,150,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
03D0DF4F-3FC9-48D0-BB26,501,2025-06-20,2026-11-03,150,Interstate,Big Truck,Yes,No,28/06/2025,Yes
D3C883C1-6F92-4634-9C46,532,2025-06-16,2026-11-30,120,Local,Small Truck,Yes,Yes,28/06/2025,Yes
C41A101C-F0C7-48D4-B719,429,2025-06-18,2026-08-21,60,Intercity,Medium Truck,Yes,No,25/06/2025,No
ABD2281F-2498-44EB-8CA9,380,2025-06-19,2026-07-04,60,Local,Small Truck,Yes,No,27/06/2025,No
0D76E9EB-8454-4853-B8D4,131,2025-06-21,2025-10-30,120,Interstate,Big Truck,Yes,No,26/06/2025,No
808D6140-A25E-4066-8CD1,476,2025-06-16,2026-10-05,60,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
3D80965D-A8D1-467E-B718,119,2025-06-21,2025-10-18,150,Local,Small Truck,No,No,29/06/2025,Yes
CA939C1D-D62D-4083-96C7,189,2025-06-19,2025-12-25,60,Local,Small Truck,No,No,27/06/2025,Yes
7021C030-CB9E-4432-A3D2,668,2025-06-21,2027-04-20,100,Intercity,Medium Truck,No,No,26/06/2025,Yes
24A1E008-9238-47C7-982F,170,2025-06-19,2025-12-06,100,Interstate,Big Truck,No,Yes,29/06/2025,No
BABF6741-AE19-4FC9-84E1,234,2025-06-16,2026-02-05,120,Local,Small Truck,No,Yes,27/06/2025,No
EA4C50DF-13A6-4093-8ED9,430,2025-06-17,2026-08-21,80,Intercity,Medium Truck,Yes,No,28/06/2025,No
46B464DB-BDAC-4275-BAA3,188,2025-06-20,2025-12-25,80,Local,Small Truck,Yes,Yes,23/06/2025,No
80008D5F-5799-4AD6-A48D,578,2025-06-19,2027-01-18,80,Local,Small Truck,Yes,No,25/06/2025,No
2D550C6E-B634-4CBE-B82D,378,2025-06-17,2026-06-30,120,Local,Small Truck,Yes,No,24/06/2025,No
85ADB9F0-2976-4D8C-9961,720,2025-06-16,2027-06-06,100,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
A2FF357F-8A1D-499D-BBB6,143,2025-06-16,2025-11-06,100,Local,Small Truck,Yes,Yes,25/06/2025,Yes
6DB367F6-AD3B-45B4-AE0D,614,2025-06-18,2027-02-22,100,Local,Small Truck,No,Yes,24/06/2025,No
53653F06-9710-4DF3-960B,469,2025-06-16,2026-09-28,60,Intercity,Medium Truck,Yes,Yes,24/06/2025,No
1F55AAA3-CAD3-4FEE-8A32,580,2025-06-18,2027-01-19,80,Intercity,Medium Truck,Yes,Yes,25/06/2025,Yes
47331CD9-32AE-4C35-8257,122,2025-06-19,2025-10-19,60,Interstate,Big Truck,No,No,27/06/2025,No
87F49322-A1FA-4A13-B425,304,2025-06-19,2026-04-19,120,Interstate,Big Truck,No,Yes,27/06/2025,Yes
93E22DCE-EFD2-49FC-BF29,238,2025-06-20,2026-02-13,150,Interstate,Big Truck,Yes,Yes,29/06/2025,No
65F608E1-6F04-465D-8290,183,2025-06-15,2025-12-15,60,Local,Small Truck,No,Yes,26/06/2025,Yes
7FE10E1E-E2E5-46D8-8E47,528,2025-06-20,2026-11-30,120,Intercity,Medium Truck,No,Yes,28/06/2025,No
CAC8E31A-8425-4ECE-90D7,267,2025-06-17,2026-03-11,60,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
7827854D-567B-4488-8D11,604,2025-06-19,2027-02-13,60,Local,Small Truck,Yes,Yes,24/06/2025,Yes
39E345A3-3C04-4B9F-803F,670,2025-06-15,2027-04-16,120,Local,Small Truck,Yes,No,29/06/2025,No
3D466A70-50AD-4CA0-A14E,264,2025-06-18,2026-03-09,60,Local,Small Truck,Yes,Yes,27/06/2025,Yes
925C3266-4D31-45FB-AC86,719,2025-06-19,2027-06-08,80,Interstate,Big Truck,No,Yes,28/06/2025,No
40742382-33CF-4568-BDEB,483,2025-06-18,2026-10-14,120,Interstate,Big Truck,No,Yes,23/06/2025,Yes
C3240F7B-1370-4713-8A80,558,2025-06-17,2026-12-27,150,Local,Small Truck,No,No,26/06/2025,No
6E293272-6C51-41A3-9759,672,2025-06-17,2027-04-20,100,Local,Small Truck,Yes,Yes,28/06/2025,No
0A1DAAB1-F34D-4E4D-BF57,616,2025-06-18,2027-02-24,80,Local,Small Truck,No,Yes,24/06/2025,No
90618B8D-4168-40A7-92E9,176,2025-06-21,2025-12-14,80,Intercity,Medium Truck,No,No,29/06/2025,Yes
8F3AB20C-8597-4E4A-9703,103,2025-06-18,2025-09-29,60,Interstate,Big Truck,Yes,No,29/06/2025,No
CE0DD8C0-DADA-436F-B55A,641,2025-06-20,2027-03-23,120,Intercity,Medium Truck,No,Yes,29/06/2025,No
7C8F5577-F65D-4F04-8DC8,534,2025-06-15,2026-12-01,150,Interstate,Big Truck,No,No,29/06/2025,Yes
B0D317B8-CC1C-48A0-A690,662,2025-06-21,2027-04-14,120,Interstate,Big Truck,No,Yes,28/06/2025,No
F6F1BC4D-06D2-411B-A527,117,2025-06-21,2025-10-16,150,Intercity,Medium Truck,No,No,25/06/2025,Yes
FD25E045-7466-4EDD-9ABF,694,2025-06-21,2027-05-16,60,Intercity,Medium Truck,No,Yes,24/06/2025,No
4C621653-5C85-49D3-84DB,88,2025-06-16,2025-09-12,80,Local,Small Truck,Yes,Yes,25/06/2025,Yes
EA169282-595C-4EF1-87B8,720,2025-06-19,2027-06-09,100,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
A83356F1-D934-4415-A8B2,614,2025-06-16,2027-02-20,100,Local,Small Truck,No,No,23/06/2025,No
9B92C950-9D69-4A7E-A877,472,2025-06-20,2026-10-05,100,Local,Small Truck,No,No,29/06/2025,Yes
BB5A7069-0EA5-4DB3-8AA2,284,2025-06-19,2026-03-30,100,Interstate,Big Truck,No,No,23/06/2025,Yes
A0E3D325-F536-4094-BDEB,102,2025-06-16,2025-09-26,150,Local,Small Truck,Yes,Yes,28/06/2025,Yes
72AA0703-5DD7-4D1E-A0E1,237,2025-06-19,2026-02-11,120,Intercity,Medium Truck,Yes,No,27/06/2025,Yes
4A051B8A-94BC-461D-9D18,110,2025-06-15,2025-10-03,60,Interstate,Big Truck,No,Yes,26/06/2025,Yes
A2CF28F0-63C1-404E-8886,690,2025-06-16,2027-05-07,80,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
DCFDA884-19CD-44E7-AC49,92,2025-06-19,2025-09-19,80,Intercity,Medium Truck,Yes,No,24/06/2025,No
F29AFF75-3BCF-43A5-9680,668,2025-06-17,2027-04-16,120,Local,Small Truck,Yes,Yes,23/06/2025,Yes
2F7113BA-B416-4201-8FCC,664,2025-06-19,2027-04-14,120,Local,Small Truck,No,No,25/06/2025,No
D1F4DB7F-9A73-4375-94C3,503,2025-06-17,2026-11-02,150,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
7273265B-B02D-4C2C-A639,673,2025-06-20,2027-04-24,100,Interstate,Big Truck,Yes,Yes,26/06/2025,No
3571C780-FD83-4506-B203,236,2025-06-18,2026-02-09,60,Intercity,Medium Truck,No,Yes,27/06/2025,Yes
A25DC053-A7B3-473D-9EE6,178,2025-06-19,2025-12-14,60,Intercity,Medium Truck,No,No,26/06/2025,No
07E792C1-38BE-422B-A5A2,381,2025-06-21,2026-07-07,60,Interstate,Big Truck,Yes,No,23/06/2025,No
0BCF5211-5FE3-4C49-AA3A,191,2025-06-17,2025-12-25,60,Interstate,Big Truck,No,Yes,24/06/2025,Yes
BBC2D4EA-000A-4D4C-A58D,367,2025-06-17,2026-06-19,120,Local,Small Truck,Yes,Yes,27/06/2025,Yes
A8309B15-3C6D-4094-8132,315,2025-06-20,2026-05-01,150,Intercity,Medium Truck,No,Yes,23/06/2025,No
DD5EB432-B989-4ECB-8274,170,2025-06-15,2025-12-02,60,Interstate,Big Truck,No,No,23/06/2025,No
FFC9E1D6-4D59-4A91-9EAB,155,2025-06-15,2025-11-17,120,Local,Small Truck,Yes,Yes,23/06/2025,Yes
AA00F973-A136-44A3-834C,368,2025-06-19,2026-06-22,100,Local,Small Truck,No,No,24/06/2025,No
E884385D-06DB-4151-8DA4,465,2025-06-21,2026-09-29,60,Intercity,Medium Truck,No,No,26/06/2025,Yes
E3154ED0-6695-4C98-BED0,164,2025-06-17,2025-11-28,150,Intercity,Medium Truck,No,Yes,29/06/2025,No
2CEE4544-4486-4F9D-B829,356,2025-06-20,2026-06-11,80,Interstate,Big Truck,Yes,No,24/06/2025,Yes
54BC991A-C8DD-4885-9660,687,2025-06-18,2027-05-06,80,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
56F25898-C09B-4A4A-8804,392,2025-06-20,2026-07-17,100,Local,Small Truck,No,No,26/06/2025,No
9AF7A5F5-9648-4384-A31A,326,2025-06-18,2026-05-10,80,Interstate,Big Truck,Yes,No,28/06/2025,Yes
7CF168F3-3E14-4567-8BF7,175,2025-06-16,2025-12-08,60,Intercity,Medium Truck,No,Yes,26/06/2025,No
ED9A4C29-C06C-4B97-9B38,79,2025-06-21,2025-09-08,150,Intercity,Medium Truck,Yes,Yes,29/06/2025,Yes
5EEC0859-4951-4712-81F7,301,2025-06-19,2026-04-16,60,Intercity,Medium Truck,No,No,29/06/2025,Yes
0AA44EDA-6786-43B8-A711,647,2025-06-21,2027-03-30,150,Interstate,Big Truck,Yes,Yes,27/06/2025,Yes
A7467DB0-9A6E-4EAF-B0C3,128,2025-06-16,2025-10-22,120,Local,Small Truck,No,No,25/06/2025,No
267F2EEC-89A6-43C0-8BD9,231,2025-06-18,2026-02-04,120,Intercity,Medium Truck,Yes,Yes,29/06/2025,No
1008FAF8-7830-4AE7-9326,519,2025-06-18,2026-11-19,120,Local,Small Truck,Yes,No,27/06/2025,No
FA29D0AC-BC87-47AD-9F2C,314,2025-06-15,2026-04-25,100,Interstate,Big Truck,No,Yes,23/06/2025,No
D89712D6-6A94-4227-9467,108,2025-06-19,2025-10-05,60,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
AD6BB430-AC8B-467B-8E91,663,2025-06-15,2027-04-09,80,Interstate,Big Truck,No,No,25/06/2025,No
67904794-D585-415F-B515,306,2025-06-15,2026-04-17,100,Intercity,Medium Truck,Yes,Yes,25/06/2025,Yes
742CC146-C657-4E78-BFBA,87,2025-06-19,2025-09-14,60,Interstate,Big Truck,Yes,Yes,23/06/2025,No
46098321-5493-4FCA-81F2,185,2025-06-20,2025-12-22,80,Interstate,Big Truck,No,Yes,25/06/2025,No
89768A3B-4820-4FD4-87BC,76,2025-06-20,2025-09-04,60,Interstate,Big Truck,No,No,25/06/2025,No
912177D4-D2CB-4AAF-B20E,512,2025-06-15,2026-11-09,60,Local,Small Truck,Yes,Yes,23/06/2025,No
437522ED-AE7E-4217-81BB,660,2025-06-19,2027-04-10,80,Interstate,Big Truck,Yes,No,29/06/2025,No
E756BD9B-6100-4FEA-9C1D,201,2025-06-16,2026-01-03,120,Local,Small Truck,Yes,No,23/06/2025,No
C821C8C6-63DD-44CF-B921,126,2025-06-20,2025-10-24,80,Interstate,Big Truck,No,Yes,29/06/2025,Yes
DE3A9DD4-9A9C-413F-BD0E,518,2025-06-19,2026-11-19,60,Intercity,Medium Truck,Yes,No,26/06/2025,No
7B25FD8D-D49D-481F-B3B3,432,2025-06-18,2026-08-24,120,Local,Small Truck,No,No,27/06/2025,Yes
ECE183BB-0CF0-4B2A-832B,354,2025-06-21,2026-06-10,60,Interstate,Big Truck,Yes,No,23/06/2025,Yes
21B58ED8-B825-43BC-A2F9,486,2025-06-16,2026-10-15,150,Intercity,Medium Truck,Yes,No,26/06/2025,No
E2BBA4C2-D2B6-4D42-A761,74,2025-06-21,2025-09-03,150,Intercity,Medium Truck,Yes,No,24/06/2025,No
1DD3FD91-30B5-42FE-A27B,231,2025-06-18,2026-02-04,60,Local,Small Truck,No,No,27/06/2025,Yes
B179FF57-50AF-458E-B675,125,2025-06-16,2025-10-19,60,Local,Small Truck,No,No,24/06/2025,No
89C5B1FA-009B-4215-AA39,716,2025-06-18,2027-06-04,150,Local,Small Truck,No,Yes,26/06/2025,Yes
60C8AC7D-F29B-45D1-966E,295,2025-06-16,2026-04-07,120,Intercity,Medium Truck,No,Yes,28/06/2025,No
51B9F1A0-B385-47CA-83C1,245,2025-06-16,2026-02-16,150,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
5E57E3C3-390C-4C46-AA95,559,2025-06-15,2026-12-26,100,Local,Small Truck,No,Yes,29/06/2025,No
31D05BDA-5F7E-473C-95EF,171,2025-06-18,2025-12-06,150,Local,Small Truck,Yes,No,24/06/2025,Yes
7A23FB3C-4919-40B7-9E07,369,2025-06-21,2026-06-25,80,Local,Small Truck,No,Yes,23/06/2025,Yes
397BE9C5-9EC2-492F-AA94,328,2025-06-16,2026-05-10,80,Interstate,Big Truck,Yes,Yes,27/06/2025,Yes
9E0D9EA9-CF6A-45FF-8976,127,2025-06-17,2025-10-22,80,Local,Small Truck,No,Yes,23/06/2025,No
E1A65753-00B1-4321-A9EC,95,2025-06-17,2025-09-20,60,Local,Small Truck,Yes,No,27/06/2025,No
74838957-792E-439A-B87B,231,2025-06-15,2026-02-01,60,Intercity,Medium Truck,No,Yes,27/06/2025,No
07A84E20-633B-4F7E-8FBA,259,2025-06-15,2026-03-01,100,Local,Small Truck,No,Yes,24/06/2025,No
FA7A1540-D979-46D5-8BA9,376,2025-06-15,2026-06-26,150,Intercity,Medium Truck,No,Yes,25/06/2025,Yes
6788E258-D3ED-40A3-8D07,532,2025-06-19,2026-12-03,150,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
FC5D128F-7874-4678-A488,259,2025-06-15,2026-03-01,120,Interstate,Big Truck,Yes,No,23/06/2025,No
A5F6BFFB-AF28-49A6-8B16,210,2025-06-18,2026-01-14,120,Intercity,Medium Truck,No,Yes,29/06/2025,No
AC2F3720-EF71-4274-969C,189,2025-06-19,2025-12-25,120,Interstate,Big Truck,No,Yes,25/06/2025,No
3B2188EC-FEA8-4277-B3F5,480,2025-06-21,2026-10-14,120,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
BE323C5A-4222-4F63-BF84,75,2025-06-17,2025-08-31,120,Intercity,Medium Truck,Yes,No,23/06/2025,No
9A732F66-B56E-427B-8826,431,2025-06-20,2026-08-25,100,Interstate,Big Truck,Yes,Yes,26/06/2025,No
9A293251-339D-4C4A-996B,524,2025-06-17,2026-11-23,150,Intercity,Medium Truck,No,No,23/06/2025,Yes
BBA138B6-E460-4D34-B912,717,2025-06-18,2027-06-05,100,Intercity,Medium Truck,No,No,28/06/2025,No
15BFB7FE-22CD-4483-9600,487,2025-06-16,2026-10-16,120,Intercity,Medium Truck,No,No,24/06/2025,Yes
60F1DF1E-F628-43C4-92BD,284,2025-06-16,2026-03-27,60,Intercity,Medium Truck,No,No,28/06/2025,Yes
06247813-BB53-4414-87C7,482,2025-06-16,2026-10-11,120,Interstate,Big Truck,No,No,25/06/2025,No
6565469B-023C-4A33-B7F5,481,2025-06-20,2026-10-14,150,Interstate,Big Truck,No,Yes,26/06/2025,Yes
6BAD3BE3-F7D0-480D-B7EE,457,2025-06-15,2026-09-15,60,Interstate,Big Truck,Yes,No,27/06/2025,Yes
06BD07DC-ED30-4EE1-B72A,526,2025-06-17,2026-11-25,100,Interstate,Big Truck,No,Yes,28/06/2025,No
862F1D34-59EC-407E-ADBE,360,2025-06-19,2026-06-14,80,Local,Small Truck,No,No,25/06/2025,Yes
B893FFC4-8EBF-44D8-9479,505,2025-06-21,2026-11-08,80,Local,Small Truck,No,No,27/06/2025,Yes
B075149F-DF7B-4481-AE92,99,2025-06-18,2025-09-25,80,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
EE969EE5-EB5B-409B-916B,518,2025-06-15,2026-11-15,60,Intercity,Medium Truck,Yes,Yes,27/06/2025,Yes
7714A6B6-62BA-4B1F-9FBB,67,2025-06-20,2025-08-26,120,Intercity,Medium Truck,Yes,Yes,26/06/2025,Yes
27460BE3-046C-4094-8F20,493,2025-06-15,2026-10-21,100,Local,Small Truck,Yes,Yes,24/06/2025,Yes
A6F552C2-96BA-4CE9-8A80,664,2025-06-15,2027-04-10,120,Intercity,Medium Truck,No,No,25/06/2025,No
166568A4-B8C9-4BC8-AB2B,121,2025-06-18,2025-10-17,80,Interstate,Big Truck,No,Yes,23/06/2025,Yes
D5217F13-6FCF-4934-97E0,77,2025-06-18,2025-09-03,60,Intercity,Medium Truck,Yes,Yes,28/06/2025,Yes
3E832607-0DDB-429E-874E,428,2025-06-16,2026-08-18,150,Interstate,Big Truck,Yes,No,25/06/2025,Yes
A715FD88-5A60-451B-98FA,252,2025-06-21,2026-02-28,120,Local,Small Truck,No,No,26/06/2025,Yes
4C937939-ADCC-4F3A-8440,281,2025-06-17,2026-03-25,60,Local,Small Truck,Yes,No,28/06/2025,No
B9AB1D9B-5952-4484-A444,368,2025-06-21,2026-06-24,150,Interstate,Big Truck,Yes,Yes,23/06/2025,No
822D82CD-64FC-4C7F-B80A,289,2025-06-19,2026-04-04,150,Interstate,Big Truck,Yes,Yes,27/06/2025,No
8B77445C-3EB5-4E12-ADA4,163,2025-06-19,2025-11-29,150,Interstate,Big Truck,No,No,29/06/2025,No
1EB4199A-0FE9-42E5-8FE9,397,2025-06-21,2026-07-23,150,Local,Small Truck,No,Yes,26/06/2025,Yes
3A870A58-6AB5-4EEC-92E9,164,2025-06-20,2025-12-01,80,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
59DF74EB-F213-43F1-8BAF,418,2025-06-17,2026-08-09,60,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
