OrderID,Order_Date,Expiry_Date,Pallet_Size,Route_Type,Mode_of_Transport,Urgent_Order_Flag,Fragility,Dispatch_Window,Temp_Sensitive
494DEC42-82E4-436F-A538,19/06/2025,10/02/2026,120,Local,Small Truck,No,No,27/06/2025,Yes
68FAC240-BE8F-4F4A-B251,19/06/2025,30/05/2027,120,Local,Small Truck,No,Yes,27/06/2025,Yes
E204D5B1-5B04-4C93-B50B,18/06/2025,04/02/2027,150,Interstate,Big Truck,No,No,23/06/2025,No
9EF7960B-3206-42A5-8B3E,16/06/2025,09/03/2026,80,Intercity,Medium Truck,No,Yes,29/06/2025,Yes
823F1E80-A414-4402-B4FF,18/06/2025,12/04/2027,150,Intercity,Medium Truck,Yes,Yes,29/06/2025,Yes
292447AD-F811-4FC6-9D81,19/06/2025,24/04/2026,60,Interstate,Big Truck,No,Yes,23/06/2025,Yes
6F4CF2E4-B177-4E42-B22B,16/06/2025,25/02/2027,60,Intercity,Medium Truck,Yes,Yes,24/06/2025,No
B07D96BC-F645-4438-83CD,17/06/2025,13/07/2026,80,Intercity,Medium Truck,Yes,Yes,24/06/2025,No
DAAEE399-98C6-4A86-AFF9,21/06/2025,30/05/2027,100,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
6FC1D6DE-D7F6-431E-A482,17/06/2025,15/01/2027,150,Intercity,Medium Truck,Yes,No,27/06/2025,No
F24387E3-BC4C-4939-A1CA,15/06/2025,26/06/2026,80,Local,Small Truck,No,No,29/06/2025,Yes
777EC4E3-F1A0-4674-889F,17/06/2025,15/03/2026,120,Interstate,Big Truck,No,Yes,25/06/2025,No
BF0E430C-A1D4-4F87-9ACB,19/06/2025,02/01/2027,60,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
B828643B-B7CC-41FA-981F,20/06/2025,02/11/2025,60,Local,Small Truck,Yes,No,29/06/2025,Yes
B88D06EC-777A-469E-B430,17/06/2025,24/03/2026,120,Intercity,Medium Truck,No,Yes,26/06/2025,No
9B2414CB-D6FA-4A9F-B449,18/06/2025,09/04/2026,150,Local,Small Truck,Yes,No,26/06/2025,No
32AB7954-B8F9-48F5-A1F5,15/06/2025,07/12/2026,80,Interstate,Big Truck,Yes,No,25/06/2025,No
0CC1BFB6-5B62-4C4D-A757,15/06/2025,18/07/2026,100,Intercity,Medium Truck,Yes,Yes,23/06/2025,Yes
270BB1A2-5470-4AFF-B814,15/06/2025,29/04/2027,80,Local,Small Truck,Yes,No,24/06/2025,No
3E62F0B9-138B-431D-B98A,17/06/2025,11/10/2025,60,Local,Small Truck,No,No,26/06/2025,Yes
35DEB574-FE7D-4259-888A,18/06/2025,29/01/2027,100,Local,Small Truck,Yes,No,26/06/2025,Yes
EF9A711B-65D0-41CA-B2DC,19/06/2025,26/12/2026,60,Local,Small Truck,Yes,Yes,24/06/2025,No
35F41B61-ED6E-4EB1-9839,21/06/2025,16/09/2025,80,Intercity,Medium Truck,No,No,27/06/2025,No
EA2D56EB-FFC3-4CEE-BC7A,21/06/2025,10/07/2026,120,Local,Small Truck,Yes,No,28/06/2025,Yes
7D5FAFF6-294B-4607-976A,21/06/2025,28/04/2026,150,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
684FABC4-A731-4940-9111,19/06/2025,05/05/2027,60,Local,Small Truck,Yes,No,24/06/2025,No
D093B040-5648-486C-8AD3,19/06/2025,28/02/2026,60,Local,Small Truck,Yes,No,29/06/2025,No
5557EEE0-11A5-4AD5-A480,21/06/2025,03/05/2026,150,Local,Small Truck,No,No,29/06/2025,No
0DC1700C-486C-4157-81E4,15/06/2025,06/08/2026,150,Intercity,Medium Truck,Yes,Yes,25/06/2025,No
75AFABA7-ED02-467B-A3D0,19/06/2025,30/04/2026,60,Local,Small Truck,Yes,No,25/06/2025,Yes
6994CEF1-5CE1-4D93-A837,18/06/2025,16/06/2026,150,Local,Small Truck,No,No,28/06/2025,No
64CF104E-1368-41E8-895D,17/06/2025,23/04/2026,150,Interstate,Big Truck,Yes,No,27/06/2025,Yes
6C9E79DB-1184-4AC1-83BB,16/06/2025,31/08/2025,60,Local,Small Truck,No,No,27/06/2025,Yes
68D2D813-D274-4937-8F2D,17/06/2025,23/10/2026,80,Interstate,Big Truck,Yes,Yes,24/06/2025,Yes
E34B709D-B8F3-4AE0-BBDF,20/06/2025,29/04/2027,60,Local,Small Truck,Yes,No,26/06/2025,No
4D16BB1D-41CD-4942-88EF,16/06/2025,23/05/2026,100,Local,Small Truck,Yes,No,27/06/2025,No
1172180D-DFF5-4040-A02D,19/06/2025,12/03/2027,120,Interstate,Big Truck,Yes,Yes,28/06/2025,No
C5F9DB7A-3D1A-4465-8AB1,21/06/2025,14/05/2027,120,Intercity,Medium Truck,No,Yes,26/06/2025,Yes
1EC9390E-6283-4D54-A6BB,15/06/2025,30/06/2026,150,Interstate,Big Truck,No,No,25/06/2025,No
33B9396E-4221-44CE-8990,21/06/2025,21/02/2027,150,Interstate,Big Truck,No,No,23/06/2025,Yes
BF4735F3-34E1-4FFD-AD9F,16/06/2025,18/02/2027,100,Local,Small Truck,No,Yes,23/06/2025,No
12AE35C9-79B4-400D-957D,18/06/2025,18/06/2027,80,Intercity,Medium Truck,Yes,No,25/06/2025,No
2F2A50A4-4C01-4491-9C02,18/06/2025,25/07/2026,120,Intercity,Medium Truck,Yes,Yes,28/06/2025,No
9C10AB1C-3F05-450A-9268,15/06/2025,17/04/2027,80,Interstate,Big Truck,No,Yes,29/06/2025,Yes
2F15B15D-7251-4EFF-9386,21/06/2025,07/04/2026,100,Interstate,Big Truck,Yes,No,26/06/2025,No
9C21BACD-7E09-4A1E-83D4,21/06/2025,16/01/2026,80,Intercity,Medium Truck,Yes,Yes,25/06/2025,Yes
62CE6A7F-919A-443C-BCA7,21/06/2025,05/05/2026,120,Intercity,Medium Truck,No,No,29/06/2025,Yes
5AC4626E-A730-4FCE-AA33,18/06/2025,13/09/2025,120,Local,Small Truck,Yes,No,27/06/2025,Yes
EA6A1941-2975-4674-BC3A,21/06/2025,30/01/2026,60,Local,Small Truck,Yes,No,25/06/2025,No
5A79F9BB-014E-4E76-9258,21/06/2025,06/02/2026,100,Interstate,Big Truck,Yes,Yes,28/06/2025,No
7F49B963-0BA9-485D-A378,16/06/2025,14/08/2026,120,Interstate,Big Truck,Yes,No,23/06/2025,Yes
60F79FBE-9FB5-4DEF-9330,19/06/2025,12/11/2025,80,Interstate,Big Truck,Yes,No,28/06/2025,Yes
DC7FB047-9BF7-4318-848F,16/06/2025,20/11/2026,80,Interstate,Big Truck,No,No,28/06/2025,Yes
29810DCE-91E6-43E6-9F19,19/06/2025,19/03/2026,80,Local,Small Truck,No,No,25/06/2025,No
C2A3CEE9-C29D-4A16-B8F3,21/06/2025,31/01/2027,100,Local,Small Truck,Yes,No,27/06/2025,No
0A0BC0E2-9B2F-4961-BB3F,18/06/2025,20/01/2027,60,Local,Small Truck,No,No,24/06/2025,Yes
383001FA-B498-4D53-8839,17/06/2025,08/05/2027,60,Intercity,Medium Truck,No,No,29/06/2025,No
37ED5FBE-0E5E-471A-8DD3,19/06/2025,13/01/2026,80,Local,Small Truck,No,Yes,27/06/2025,No
26BA7FFC-354A-4A7F-B143,20/06/2025,01/09/2025,120,Interstate,Big Truck,No,Yes,28/06/2025,No
6636AA5C-7BBE-40FD-8E57,18/06/2025,03/12/2025,150,Local,Small Truck,Yes,Yes,24/06/2025,No
F71BACA8-45EA-41B9-AEF8,21/06/2025,29/03/2026,120,Local,Small Truck,No,Yes,23/06/2025,No
3CA148DC-494D-4E26-A4B2,16/06/2025,22/04/2026,60,Local,Small Truck,Yes,No,28/06/2025,Yes
4C2EEC9C-58EE-4239-B391,17/06/2025,23/05/2026,60,Interstate,Big Truck,Yes,No,26/06/2025,No
040F8114-8B37-48F6-AC21,15/06/2025,28/06/2026,100,Interstate,Big Truck,Yes,Yes,24/06/2025,No
D801CFBC-BF56-4357-9609,16/06/2025,04/02/2027,100,Interstate,Big Truck,Yes,Yes,23/06/2025,No
EEEEF3BC-8868-496F-8C69,19/06/2025,13/12/2025,150,Local,Small Truck,No,No,28/06/2025,No
930489B1-90F8-4ABB-B9DE,15/06/2025,03/05/2026,100,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
3BEFFFE1-EC26-4329-B987,15/06/2025,23/04/2026,60,Intercity,Medium Truck,Yes,Yes,27/06/2025,No
8B3E2A82-3DBF-48D9-8754,16/06/2025,07/02/2027,60,Intercity,Medium Truck,No,No,26/06/2025,Yes
12308C33-95CA-4D0C-A0BE,17/06/2025,30/01/2027,60,Interstate,Big Truck,No,No,25/06/2025,Yes
6AEB9772-2CF9-46D9-B4F1,16/06/2025,16/03/2027,120,Local,Small Truck,Yes,No,25/06/2025,Yes
66DF9BFB-E6F4-4503-920C,17/06/2025,24/10/2026,150,Local,Small Truck,Yes,Yes,29/06/2025,Yes
517FC6D8-8823-41E3-A0B3,15/06/2025,01/02/2027,120,Local,Small Truck,Yes,No,25/06/2025,Yes
8A47A8C9-6D8E-4E16-AE88,15/06/2025,01/01/2027,60,Local,Small Truck,Yes,No,23/06/2025,No
8A275DF0-1B83-48E6-ABA1,21/06/2025,20/06/2027,120,Intercity,Medium Truck,Yes,Yes,24/06/2025,No
89E451D5-DB48-4D4D-923E,19/06/2025,01/03/2026,120,Interstate,Big Truck,No,Yes,26/06/2025,No
14FFA4DC-73FF-420B-92F2,20/06/2025,07/09/2025,100,Local,Small Truck,Yes,Yes,27/06/2025,Yes
4C66586A-B2C4-4B90-8E66,15/06/2025,17/05/2027,60,Interstate,Big Truck,No,Yes,28/06/2025,No
2DE8E684-A7EF-4495-95E0,21/06/2025,14/09/2026,150,Local,Small Truck,No,No,29/06/2025,No
4585D7A4-4636-4700-9BF2,21/06/2025,19/02/2027,150,Intercity,Medium Truck,Yes,No,29/06/2025,No
A5E0E755-8951-4556-AF94,20/06/2025,25/12/2026,120,Intercity,Medium Truck,No,No,28/06/2025,No
0E3BEDB7-A6A7-41FF-9D83,15/06/2025,25/05/2027,100,Interstate,Big Truck,No,Yes,28/06/2025,Yes
552533C2-722E-46D9-A327,18/06/2025,25/01/2026,80,Interstate,Big Truck,Yes,Yes,25/06/2025,Yes
E5E6A3BA-C4F6-4B84-80CA,18/06/2025,16/11/2026,80,Local,Small Truck,Yes,No,24/06/2025,No
E86F9747-ED36-4D56-A526,15/06/2025,19/06/2026,100,Local,Small Truck,No,Yes,23/06/2025,No
B9EB523D-A5DB-46F8-BCEE,19/06/2025,02/12/2026,80,Intercity,Medium Truck,Yes,No,26/06/2025,No
2F6D8F86-06A0-48E3-9EA9,21/06/2025,22/10/2025,100,Intercity,Medium Truck,No,No,23/06/2025,Yes
A4E75FC5-7D3B-4D5D-9CD1,15/06/2025,24/06/2026,60,Local,Small Truck,No,No,23/06/2025,No
B42215FF-6723-4180-98B1,16/06/2025,16/06/2027,80,Local,Small Truck,Yes,Yes,23/06/2025,Yes
856114E9-B2F4-416F-B522,18/06/2025,14/06/2026,150,Intercity,Medium Truck,No,Yes,28/06/2025,No
888A7F00-8ACD-4B1D-9B20,18/06/2025,08/01/2027,150,Intercity,Medium Truck,Yes,Yes,24/06/2025,Yes
03D0DF4F-3FC9-48D0-BB26,20/06/2025,03/11/2026,150,Interstate,Big Truck,Yes,No,28/06/2025,Yes
D3C883C1-6F92-4634-9C46,16/06/2025,30/11/2026,120,Local,Small Truck,Yes,Yes,28/06/2025,Yes
C41A101C-F0C7-48D4-B719,18/06/2025,21/08/2026,60,Intercity,Medium Truck,Yes,No,25/06/2025,No
ABD2281F-2498-44EB-8CA9,19/06/2025,04/07/2026,60,Local,Small Truck,Yes,No,27/06/2025,No
0D76E9EB-8454-4853-B8D4,21/06/2025,30/10/2025,120,Interstate,Big Truck,Yes,No,26/06/2025,No
808D6140-A25E-4066-8CD1,16/06/2025,05/10/2026,60,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
3D80965D-A8D1-467E-B718,21/06/2025,18/10/2025,150,Local,Small Truck,No,No,29/06/2025,Yes
CA939C1D-D62D-4083-96C7,19/06/2025,25/12/2025,60,Local,Small Truck,No,No,27/06/2025,Yes
7021C030-CB9E-4432-A3D2,21/06/2025,20/04/2027,100,Intercity,Medium Truck,No,No,26/06/2025,Yes
24A1E008-9238-47C7-982F,19/06/2025,06/12/2025,100,Interstate,Big Truck,No,Yes,29/06/2025,No
BABF6741-AE19-4FC9-84E1,16/06/2025,05/02/2026,120,Local,Small Truck,No,Yes,27/06/2025,No
EA4C50DF-13A6-4093-8ED9,17/06/2025,21/08/2026,80,Intercity,Medium Truck,Yes,No,28/06/2025,No
46B464DB-BDAC-4275-BAA3,20/06/2025,25/12/2025,80,Local,Small Truck,Yes,Yes,23/06/2025,No
80008D5F-5799-4AD6-A48D,19/06/2025,18/01/2027,80,Local,Small Truck,Yes,No,25/06/2025,No
2D550C6E-B634-4CBE-B82D,17/06/2025,30/06/2026,120,Local,Small Truck,Yes,No,24/06/2025,No
85ADB9F0-2976-4D8C-9961,16/06/2025,06/06/2027,100,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
A2FF357F-8A1D-499D-BBB6,16/06/2025,06/11/2025,100,Local,Small Truck,Yes,Yes,25/06/2025,Yes
6DB367F6-AD3B-45B4-AE0D,18/06/2025,22/02/2027,100,Local,Small Truck,No,Yes,24/06/2025,No
53653F06-9710-4DF3-960B,16/06/2025,28/09/2026,60,Intercity,Medium Truck,Yes,Yes,24/06/2025,No
1F55AAA3-CAD3-4FEE-8A32,18/06/2025,19/01/2027,80,Intercity,Medium Truck,Yes,Yes,25/06/2025,Yes
47331CD9-32AE-4C35-8257,19/06/2025,19/10/2025,60,Interstate,Big Truck,No,No,27/06/2025,No
87F49322-A1FA-4A13-B425,19/06/2025,19/04/2026,120,Interstate,Big Truck,No,Yes,27/06/2025,Yes
93E22DCE-EFD2-49FC-BF29,20/06/2025,13/02/2026,150,Interstate,Big Truck,Yes,Yes,29/06/2025,No
65F608E1-6F04-465D-8290,15/06/2025,15/12/2025,60,Local,Small Truck,No,Yes,26/06/2025,Yes
7FE10E1E-E2E5-46D8-8E47,20/06/2025,30/11/2026,120,Intercity,Medium Truck,No,Yes,28/06/2025,No
CAC8E31A-8425-4ECE-90D7,17/06/2025,11/03/2026,60,Intercity,Medium Truck,No,Yes,28/06/2025,Yes
7827854D-567B-4488-8D11,19/06/2025,13/02/2027,60,Local,Small Truck,Yes,Yes,24/06/2025,Yes
39E345A3-3C04-4B9F-803F,15/06/2025,16/04/2027,120,Local,Small Truck,Yes,No,29/06/2025,No
3D466A70-50AD-4CA0-A14E,18/06/2025,09/03/2026,60,Local,Small Truck,Yes,Yes,27/06/2025,Yes
925C3266-4D31-45FB-AC86,19/06/2025,08/06/2027,80,Interstate,Big Truck,No,Yes,28/06/2025,No
40742382-33CF-4568-BDEB,18/06/2025,14/10/2026,120,Interstate,Big Truck,No,Yes,23/06/2025,Yes
C3240F7B-1370-4713-8A80,17/06/2025,27/12/2026,150,Local,Small Truck,No,No,26/06/2025,No
6E293272-6C51-41A3-9759,17/06/2025,20/04/2027,100,Local,Small Truck,Yes,Yes,28/06/2025,No
0A1DAAB1-F34D-4E4D-BF57,18/06/2025,24/02/2027,80,Local,Small Truck,No,Yes,24/06/2025,No
90618B8D-4168-40A7-92E9,21/06/2025,14/12/2025,80,Intercity,Medium Truck,No,No,29/06/2025,Yes
8F3AB20C-8597-4E4A-9703,18/06/2025,29/09/2025,60,Interstate,Big Truck,Yes,No,29/06/2025,No
CE0DD8C0-DADA-436F-B55A,20/06/2025,23/03/2027,120,Intercity,Medium Truck,No,Yes,29/06/2025,No
7C8F5577-F65D-4F04-8DC8,15/06/2025,01/12/2026,150,Interstate,Big Truck,No,No,29/06/2025,Yes
B0D317B8-CC1C-48A0-A690,21/06/2025,14/04/2027,120,Interstate,Big Truck,No,Yes,28/06/2025,No
F6F1BC4D-06D2-411B-A527,21/06/2025,16/10/2025,150,Intercity,Medium Truck,No,No,25/06/2025,Yes
FD25E045-7466-4EDD-9ABF,21/06/2025,16/05/2027,60,Intercity,Medium Truck,No,Yes,24/06/2025,No
4C621653-5C85-49D3-84DB,16/06/2025,12/09/2025,80,Local,Small Truck,Yes,Yes,25/06/2025,Yes
EA169282-595C-4EF1-87B8,19/06/2025,09/06/2027,100,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
A83356F1-D934-4415-A8B2,16/06/2025,20/02/2027,100,Local,Small Truck,No,No,23/06/2025,No
9B92C950-9D69-4A7E-A877,20/06/2025,05/10/2026,100,Local,Small Truck,No,No,29/06/2025,Yes
BB5A7069-0EA5-4DB3-8AA2,19/06/2025,30/03/2026,100,Interstate,Big Truck,No,No,23/06/2025,Yes
A0E3D325-F536-4094-BDEB,16/06/2025,26/09/2025,150,Local,Small Truck,Yes,Yes,28/06/2025,Yes
72AA0703-5DD7-4D1E-A0E1,19/06/2025,11/02/2026,120,Intercity,Medium Truck,Yes,No,27/06/2025,Yes
4A051B8A-94BC-461D-9D18,15/06/2025,03/10/2025,60,Interstate,Big Truck,No,Yes,26/06/2025,Yes
A2CF28F0-63C1-404E-8886,16/06/2025,07/05/2027,80,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
DCFDA884-19CD-44E7-AC49,19/06/2025,19/09/2025,80,Intercity,Medium Truck,Yes,No,24/06/2025,No
F29AFF75-3BCF-43A5-9680,17/06/2025,16/04/2027,120,Local,Small Truck,Yes,Yes,23/06/2025,Yes
2F7113BA-B416-4201-8FCC,19/06/2025,14/04/2027,120,Local,Small Truck,No,No,25/06/2025,No
D1F4DB7F-9A73-4375-94C3,17/06/2025,02/11/2026,150,Interstate,Big Truck,Yes,Yes,23/06/2025,Yes
7273265B-B02D-4C2C-A639,20/06/2025,24/04/2027,100,Interstate,Big Truck,Yes,Yes,26/06/2025,No
3571C780-FD83-4506-B203,18/06/2025,09/02/2026,60,Intercity,Medium Truck,No,Yes,27/06/2025,Yes
A25DC053-A7B3-473D-9EE6,19/06/2025,14/12/2025,60,Intercity,Medium Truck,No,No,26/06/2025,No
07E792C1-38BE-422B-A5A2,21/06/2025,07/07/2026,60,Interstate,Big Truck,Yes,No,23/06/2025,No
0BCF5211-5FE3-4C49-AA3A,17/06/2025,25/12/2025,60,Interstate,Big Truck,No,Yes,24/06/2025,Yes
BBC2D4EA-000A-4D4C-A58D,17/06/2025,19/06/2026,120,Local,Small Truck,Yes,Yes,27/06/2025,Yes
A8309B15-3C6D-4094-8132,20/06/2025,01/05/2026,150,Intercity,Medium Truck,No,Yes,23/06/2025,No
DD5EB432-B989-4ECB-8274,15/06/2025,02/12/2025,60,Interstate,Big Truck,No,No,23/06/2025,No
FFC9E1D6-4D59-4A91-9EAB,15/06/2025,17/11/2025,120,Local,Small Truck,Yes,Yes,23/06/2025,Yes
AA00F973-A136-44A3-834C,19/06/2025,22/06/2026,100,Local,Small Truck,No,No,24/06/2025,No
E884385D-06DB-4151-8DA4,21/06/2025,29/09/2026,60,Intercity,Medium Truck,No,No,26/06/2025,Yes
E3154ED0-6695-4C98-BED0,17/06/2025,28/11/2025,150,Intercity,Medium Truck,No,Yes,29/06/2025,No
2CEE4544-4486-4F9D-B829,20/06/2025,11/06/2026,80,Interstate,Big Truck,Yes,No,24/06/2025,Yes
54BC991A-C8DD-4885-9660,18/06/2025,06/05/2027,80,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
56F25898-C09B-4A4A-8804,20/06/2025,17/07/2026,100,Local,Small Truck,No,No,26/06/2025,No
9AF7A5F5-9648-4384-A31A,18/06/2025,10/05/2026,80,Interstate,Big Truck,Yes,No,28/06/2025,Yes
7CF168F3-3E14-4567-8BF7,16/06/2025,08/12/2025,60,Intercity,Medium Truck,No,Yes,26/06/2025,No
ED9A4C29-C06C-4B97-9B38,21/06/2025,08/09/2025,150,Intercity,Medium Truck,Yes,Yes,29/06/2025,Yes
5EEC0859-4951-4712-81F7,19/06/2025,16/04/2026,60,Intercity,Medium Truck,No,No,29/06/2025,Yes
0AA44EDA-6786-43B8-A711,21/06/2025,30/03/2027,150,Interstate,Big Truck,Yes,Yes,27/06/2025,Yes
A7467DB0-9A6E-4EAF-B0C3,16/06/2025,22/10/2025,120,Local,Small Truck,No,No,25/06/2025,No
267F2EEC-89A6-43C0-8BD9,18/06/2025,04/02/2026,120,Intercity,Medium Truck,Yes,Yes,29/06/2025,No
1008FAF8-7830-4AE7-9326,18/06/2025,19/11/2026,120,Local,Small Truck,Yes,No,27/06/2025,No
FA29D0AC-BC87-47AD-9F2C,15/06/2025,25/04/2026,100,Interstate,Big Truck,No,Yes,23/06/2025,No
D89712D6-6A94-4227-9467,19/06/2025,05/10/2025,60,Intercity,Medium Truck,Yes,No,25/06/2025,Yes
AD6BB430-AC8B-467B-8E91,15/06/2025,09/04/2027,80,Interstate,Big Truck,No,No,25/06/2025,No
67904794-D585-415F-B515,15/06/2025,17/04/2026,100,Intercity,Medium Truck,Yes,Yes,25/06/2025,Yes
742CC146-C657-4E78-BFBA,19/06/2025,14/09/2025,60,Interstate,Big Truck,Yes,Yes,23/06/2025,No
46098321-5493-4FCA-81F2,20/06/2025,22/12/2025,80,Interstate,Big Truck,No,Yes,25/06/2025,No
89768A3B-4820-4FD4-87BC,20/06/2025,04/09/2025,60,Interstate,Big Truck,No,No,25/06/2025,No
912177D4-D2CB-4AAF-B20E,15/06/2025,09/11/2026,60,Local,Small Truck,Yes,Yes,23/06/2025,No
437522ED-AE7E-4217-81BB,19/06/2025,10/04/2027,80,Interstate,Big Truck,Yes,No,29/06/2025,No
E756BD9B-6100-4FEA-9C1D,16/06/2025,03/01/2026,120,Local,Small Truck,Yes,No,23/06/2025,No
C821C8C6-63DD-44CF-B921,20/06/2025,24/10/2025,80,Interstate,Big Truck,No,Yes,29/06/2025,Yes
DE3A9DD4-9A9C-413F-BD0E,19/06/2025,19/11/2026,60,Intercity,Medium Truck,Yes,No,26/06/2025,No
7B25FD8D-D49D-481F-B3B3,18/06/2025,24/08/2026,120,Local,Small Truck,No,No,27/06/2025,Yes
ECE183BB-0CF0-4B2A-832B,21/06/2025,10/06/2026,60,Interstate,Big Truck,Yes,No,23/06/2025,Yes
21B58ED8-B825-43BC-A2F9,16/06/2025,15/10/2026,150,Intercity,Medium Truck,Yes,No,26/06/2025,No
E2BBA4C2-D2B6-4D42-A761,21/06/2025,03/09/2025,150,Intercity,Medium Truck,Yes,No,24/06/2025,No
1DD3FD91-30B5-42FE-A27B,18/06/2025,04/02/2026,60,Local,Small Truck,No,No,27/06/2025,Yes
B179FF57-50AF-458E-B675,16/06/2025,19/10/2025,60,Local,Small Truck,No,No,24/06/2025,No
89C5B1FA-009B-4215-AA39,18/06/2025,04/06/2027,150,Local,Small Truck,No,Yes,26/06/2025,Yes
60C8AC7D-F29B-45D1-966E,16/06/2025,07/04/2026,120,Intercity,Medium Truck,No,Yes,28/06/2025,No
51B9F1A0-B385-47CA-83C1,16/06/2025,16/02/2026,150,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
5E57E3C3-390C-4C46-AA95,15/06/2025,26/12/2026,100,Local,Small Truck,No,Yes,29/06/2025,No
31D05BDA-5F7E-473C-95EF,18/06/2025,06/12/2025,150,Local,Small Truck,Yes,No,24/06/2025,Yes
7A23FB3C-4919-40B7-9E07,21/06/2025,25/06/2026,80,Local,Small Truck,No,Yes,23/06/2025,Yes
397BE9C5-9EC2-492F-AA94,16/06/2025,10/05/2026,80,Interstate,Big Truck,Yes,Yes,27/06/2025,Yes
9E0D9EA9-CF6A-45FF-8976,17/06/2025,22/10/2025,80,Local,Small Truck,No,Yes,23/06/2025,No
E1A65753-00B1-4321-A9EC,17/06/2025,20/09/2025,60,Local,Small Truck,Yes,No,27/06/2025,No
74838957-792E-439A-B87B,15/06/2025,01/02/2026,60,Intercity,Medium Truck,No,Yes,27/06/2025,No
07A84E20-633B-4F7E-8FBA,15/06/2025,01/03/2026,100,Local,Small Truck,No,Yes,24/06/2025,No
FA7A1540-D979-46D5-8BA9,15/06/2025,26/06/2026,150,Intercity,Medium Truck,No,Yes,25/06/2025,Yes
6788E258-D3ED-40A3-8D07,19/06/2025,03/12/2026,150,Intercity,Medium Truck,Yes,No,23/06/2025,Yes
FC5D128F-7874-4678-A488,15/06/2025,01/03/2026,120,Interstate,Big Truck,Yes,No,23/06/2025,No
A5F6BFFB-AF28-49A6-8B16,18/06/2025,14/01/2026,120,Intercity,Medium Truck,No,Yes,29/06/2025,No
AC2F3720-EF71-4274-969C,19/06/2025,25/12/2025,120,Interstate,Big Truck,No,Yes,25/06/2025,No
3B2188EC-FEA8-4277-B3F5,21/06/2025,14/10/2026,120,Interstate,Big Truck,Yes,Yes,29/06/2025,Yes
BE323C5A-4222-4F63-BF84,17/06/2025,31/08/2025,120,Intercity,Medium Truck,Yes,No,23/06/2025,No
9A732F66-B56E-427B-8826,20/06/2025,25/08/2026,100,Interstate,Big Truck,Yes,Yes,26/06/2025,No
9A293251-339D-4C4A-996B,17/06/2025,23/11/2026,150,Intercity,Medium Truck,No,No,23/06/2025,Yes
BBA138B6-E460-4D34-B912,18/06/2025,05/06/2027,100,Intercity,Medium Truck,No,No,28/06/2025,No
15BFB7FE-22CD-4483-9600,16/06/2025,16/10/2026,120,Intercity,Medium Truck,No,No,24/06/2025,Yes
60F1DF1E-F628-43C4-92BD,16/06/2025,27/03/2026,60,Intercity,Medium Truck,No,No,28/06/2025,Yes
06247813-BB53-4414-87C7,16/06/2025,11/10/2026,120,Interstate,Big Truck,No,No,25/06/2025,No
6565469B-023C-4A33-B7F5,20/06/2025,14/10/2026,150,Interstate,Big Truck,No,Yes,26/06/2025,Yes
6BAD3BE3-F7D0-480D-B7EE,15/06/2025,15/09/2026,60,Interstate,Big Truck,Yes,No,27/06/2025,Yes
06BD07DC-ED30-4EE1-B72A,17/06/2025,25/11/2026,100,Interstate,Big Truck,No,Yes,28/06/2025,No
862F1D34-59EC-407E-ADBE,19/06/2025,14/06/2026,80,Local,Small Truck,No,No,25/06/2025,Yes
B893FFC4-8EBF-44D8-9479,21/06/2025,08/11/2026,80,Local,Small Truck,No,No,27/06/2025,Yes
B075149F-DF7B-4481-AE92,18/06/2025,25/09/2025,80,Intercity,Medium Truck,Yes,No,28/06/2025,Yes
EE969EE5-EB5B-409B-916B,15/06/2025,15/11/2026,60,Intercity,Medium Truck,Yes,Yes,27/06/2025,Yes
7714A6B6-62BA-4B1F-9FBB,20/06/2025,26/08/2025,120,Intercity,Medium Truck,Yes,Yes,26/06/2025,Yes
27460BE3-046C-4094-8F20,15/06/2025,21/10/2026,100,Local,Small Truck,Yes,Yes,24/06/2025,Yes
A6F552C2-96BA-4CE9-8A80,15/06/2025,10/04/2027,120,Intercity,Medium Truck,No,No,25/06/2025,No
166568A4-B8C9-4BC8-AB2B,18/06/2025,17/10/2025,80,Interstate,Big Truck,No,Yes,23/06/2025,Yes
D5217F13-6FCF-4934-97E0,18/06/2025,03/09/2025,60,Intercity,Medium Truck,Yes,Yes,28/06/2025,Yes
3E832607-0DDB-429E-874E,16/06/2025,18/08/2026,150,Interstate,Big Truck,Yes,No,25/06/2025,Yes
A715FD88-5A60-451B-98FA,21/06/2025,28/02/2026,120,Local,Small Truck,No,No,26/06/2025,Yes
4C937939-ADCC-4F3A-8440,17/06/2025,25/03/2026,60,Local,Small Truck,Yes,No,28/06/2025,No
B9AB1D9B-5952-4484-A444,21/06/2025,24/06/2026,150,Interstate,Big Truck,Yes,Yes,23/06/2025,No
822D82CD-64FC-4C7F-B80A,19/06/2025,04/04/2026,150,Interstate,Big Truck,Yes,Yes,27/06/2025,No
